movie,tmdbid,imdbid,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity
Skyfire,604872,tt9203190,Wang Xueqi,6.068,Hannah Quinlivan,2.494,Shawn Dou,6.948,Jason Isaacs,19.547,An Danwei,5.159
Start-Up,581530,tt11454170,Ma Dong-seok,18.473,Park Jeong-min,5.143,Jung Hae-in,9.15,Yum Jung-ah,10.181,Choi Sung-eun,2.756
Pinocchio,10895,tt0032910,Dickie Jones,1.082,Cliff Edwards,2.268,Christian Rub,4.166,Evelyn Venable,3.165,Walter Catlett,2.297
A Rainy Day in New York,475303,tt7139936,Timothée Chalamet,34.52,Elle Fanning,19.65,Selena Gomez,16.258,Jude Law,21.474,Diego Luna,16.247
The Peanut Butter Falcon,463257,tt4364194,Shia LaBeouf,15.34,Zack Gottsagen,1.897,Dakota Johnson,13.949,Thomas Haden Church,11.267,John Hawkes,4.738
Little White Lies 2,542830,tt8201404,François Cluzet,9.252,Marion Cotillard,18.028,Gilles Lellouche,5.064,Laurent Lafitte,3.904,Benoît Magimel,9.384
Ossan's Love: Love or Dead,617134,tt10594884,Kei Tanaka,7.43,Kotaro Yoshida,2.496,Kento Hayashi,12.334,Nene Otsuka,5.473,Jun Shison,7.552
Only Cloud Knows,640293,tt10564446,Huang Xuan,11.613,Yang Caiyu,6.531,Xu Fan,4.337,Lydia Peckham,4.176,Zhao Shuzhen,1.052
Dark Waters,552178,tt9071322,Mark Ruffalo,10.756,Anne Hathaway,41.479,Tim Robbins,20.687,Bill Pullman,41.094,Bill Camp,10.602
The Farewell,565310,tt8637428,Awkwafina,44.339,Tzi Ma,8.987,Diana Lin,1.96,Zhao Shuzhen,1.052,Jiang Yongbo,0.861
The Knight of Shadows: Between Yin and Yang,512901,tt7587984,Jackie Chan,33.882,Elaine Zhong,9.103,Ethan Juan,11.183,Austin Lin,8.731,Qiao Shan,5.399
Black and Blue,578189,tt7390646,Naomie Harris,19.818,Tyrese Gibson,11.505,Frank Grillo,28.73,Mike Colter,12.348,Reid Scott,8.824
Late Night,523172,tt6107548,Emma Thompson,24.804,Mindy Kaling,12.015,Max Casella,15.542,Hugh Dancy,14.952,John Lithgow,17.218
Les Misérables,82695,tt1707386,Hugh Jackman,23.696,Russell Crowe,20.111,Anne Hathaway,36.931,Amanda Seyfried,37.184,Sacha Baron Cohen,12.13
Crazy Romance,579188,tt11041006,Kim Rae-won,6.655,Gong Hyo-jin,4.63,Kang Ki-young,7.603,Jung Woong-in,6.75,Jang So-yeon,7.951
Shaft,486131,tt4463894,Samuel L. Jackson,56.705,Jessie T. Usher,7.269,Regina Hall,12.088,Alexandra Shipp,24.492,Richard Roundtree,8.432
Unplanned,576071,tt9024106,Ashley Bratcher,2.744,Brooks Ryan,1.653,Robia LaMorte,0.84,Emma Elle Roberts,2.26,Robin DeMarco,1.96
Hotel Mumbai,416144,tt5461944,Dev Patel,9.853,Armie Hammer,23.554,Nazanin Boniadi,5.512,Tilda Cobham-Hervey,4.903,Anupam Kher,4.827
Integrity,688091,,John Hastings,0.6,,,,,,,,
The Secret Mission,463969,tt4818844,Roy Marten,2.495,Gibran Marten,1.4,Karenina Maria,0.6,Svitlana Zavialova,0.694,Hans de Kraker,0.995
This Is Tomas,,,,,,,,,,,,
The Specials,29015,tt0181836,Rob Lowe,12.843,Jamie Kennedy,21.648,Thomas Haden Church,11.267,Jordan Ladd,9.86,Mike Schwartz,1.116
Always Miss You,597254,tt10234494,Amber Kuo,6.146,Ryan Zheng Kai,9.633,Li Dongxue,6.688,Xie Yi-lin,3.5,Annie Liu,4.311
An Officer and a Spy,399121,tt2398149,Louis Garrel,12.344,Jean Dujardin,18.264,Emmanuelle Seigner,18.228,Grégory Gadebois,4.419,Vincent Perez,1.854
Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,596302,tt10208548,Yumiko Kobayashi,7.283,Miki Narahashi,5.638,Toshiyuki Morikawa,8.331,Mari Mashiba,2.25,Tamao Hayashi,1.952
Greta,471506,tt2639336,Chloë Grace Moretz,56.69,Isabelle Huppert,9.466,Maika Monroe,17.674,Colm Feore,6.38,Stephen Rea,7.615
Peppa Celebrates Chinese New Year,578120,tt9629026,Harley Bird,2.974,Oliver May,1.897,Alice May,0.6,Morwenna Banks,2.566,Richard Ridings,2.682
