,release_date_year__2010,release_date_year__2011,release_date_year__2012,release_date_year__2013,release_date_year__2014,release_date_year__2015,release_date_year__2016,release_date_year__2017,release_date_year__2018,release_date_year__2019,release_date_year__2020,release_date_year__2021,release_date_year__2022,Rating__1,Rating__2,Rating__3,Rating__4,Rating__5,release_date_quarter__2,release_date_quarter__3,release_date_quarter__4,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,Score_Rotten,Score_Rotten_Audience,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Revenue,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Movie Title
791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.802,6.8,75793,122,85.0,65.0,125.0,61.5,2.842,1.2132,16.6692,0.4955839058,15000000.0,36233517,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A Most Wanted Man
792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,79.987,6.1,179326,126,32.0,48.0,81.0,63.875,5.413,3.8536,34.8588,0.2467866324,90000000.0,214657577,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The Expendables 3
793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44.919,6.2,130026,105,54.0,53.0,66.0,43.75,27.071,1.79925,23.815,0.6858757062,60000000.0,135511030,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Jack Ryan: Shadow Recruit
794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.668,6.1,130537,118,30.0,44.0,41.0,46.125,20.544,14.271,21.6284,0.5792637115,70000000.0,155641650,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Monuments Men
795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66.123,7.1,351636,126,94.0,72.0,166.0,43.375,11.709,3.4515,17.0388,0.5566442131,39200000.0,86758912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Snowpiercer
796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23.33,6.1,186854,116,33.0,41.0,77.0,45.25,11.601,5.070666667,27.4266,-0.678396072,40000000.0,87189756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A Million Ways to Die in the West
797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16.53,6.4,26638,102,86.0,64.0,112.0,45.5,19.252,0.8655,16.1718,0.7284263959,12000000.0,26117471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Top Five
798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,31.562,8.0,588230,126,94.0,82.0,106.0,90.25,9.235,5.910666667,22.013,0.2348565356,23000000.0,48517427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Her
799,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,43.639,5.3,37312,118,28.0,59.0,57.0,67.125,5.607,11.85416667,17.8104,0.4251290878,65000000.0,136853506,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annie
800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,77.602,6.5,119735,114,68.0,53.0,101.0,37.0,7.779,5.545,23.4044,0.7599351176,28000000.0,58834384,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Walk Among the Tombstones
801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.915,6.6,78959,103,44.0,59.0,88.0,38.75,33.013,12.16966667,15.5,0.2485875706,19800000.0,41296320,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This Is Where I Leave You
802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76.451,7.9,652380,113,58.0,63.0,31.0,52.875,7.092,0.6,20.516,0.5131761442,178000000.0,370541256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Edge of Tomorrow
803,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.106,6.6,15963,115,20.0,72.0,95.0,38.5,6.444,1.037,15.5812,0.7330210773,15000000.0,30138754,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,When the Game Stands Tall
804,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,94.011,7.2,69858,95,83.0,77.0,69.0,38.125,3.321,3.755666667,18.4984,0.7135313531,50000000.0,99783556,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Book of Life
805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,252.699,6.0,166646,150,30.0,35.0,60.0,64.0,10.645,6.117,20.3116,0.3822843823,140000000.0,268175631,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exodus: Gods and Kings
806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44.888,6.0,34138,112,42.0,57.0,130.0,58.25,1.396,2.56875,6.2608,0.6044176707,45000000.0,86165646,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Step Up All In
807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.469,6.2,92538,117,28.0,43.0,93.0,44.625,6.819,1.595,28.5584,-0.8329818642,28000000.0,53260230,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3 Days to Kill
808,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46.835,6.8,68418,92,81.0,73.0,26.0,54.125,7.405,1.15,10.6838,0.905362776,145000000.0,275698039,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Peabody & Sherman
809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25.244,6.2,6696,85,73.0,54.0,69.0,45.5,7.092,2.4886,2.4638,-0.2994350282,34000000.0,64197205,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thunder and the House of Magic
810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.357,7.6,251250,102,48.0,49.0,56.0,80.625,2.722,1.925,12.0512,0.4468995011,130000000.0,242688965,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,RoboCop
811,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30.624,6.8,57127,96,78.0,63.0,67.0,42.375,7.092,1.341,15.0392,0.8127589064,60000000.0,108255770,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Boxtrolls
812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60.304,3.1,39430,110,0.0,2.0,134.0,41.875,4.164,0.758,16.4588,0.2509505703,16000000.0,27405896,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Left Behind
813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14.79,6.8,34640,134,51.0,62.0,72.0,46.625,31.857,13.012,5.4268,0.6393700787,40000000.0,67647013,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jersey Boys
814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28.748,7.4,188650,141,100.0,63.0,73.0,84.625,0.6,0.6,23.1422,0.2425206875,50000000.0,84419388,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Judge
815,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.818,6.4,34087,107,80.0,58.0,64.0,46.125,6.873,2.601,5.768,0.75,50000000.0,80383290,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Muppets Most Wanted
816,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13.079,6.4,9088,107,66.0,72.0,80.0,37.625,12.669,2.01725,11.9578,0.7653846154,36000000.0,57824533,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dolphin Tale 2
817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,22.067,7.2,39053,155,58.0,73.0,69.0,82.5,2.381,4.828,13.9522,0.1030534351,36000000.0,57284237,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Physician
818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.218,6.0,69721,111,58.0,63.0,119.0,25.5,2.588,4.828,21.8372,0.3288888889,25000000.0,39280992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The Gambler
819,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.979,7.0,45622,124,64.0,68.0,86.0,66.875,4.636,2.544333333,12.9944,0.6612021858,25000000.0,38483455,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Million Dollar Arm
820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28.98,6.7,70830,118,58.0,0.0,100.0,50.25,0.6,4.828,17.9284,0.8770226537,26000000.0,38609668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Best of Me
821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16.87,5.8,13950,94,18.0,40.0,129.0,28.75,9.363,6.418,9.691,0.1835390947,18000000.0,25312387,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,And So It Goes
822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13.016,7.1,39779,116,66.0,68.0,167.0,52.125,2.453,1.353,16.3116,0.2877263581,18000000.0,24174885,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Railway Man
823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.238,6.8,59160,110,60.0,65.0,97.0,64.625,13.345,5.861,16.7802,0.556561086,25000000.0,29824199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Draft Day
824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.923,5.1,80582,92,5.0,38.0,69.0,37.125,5.505,1.5182,15.9138,33.20512821,65000000.0,76801179,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"I, Frankenstein"
825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.75,5.5,110417,105,27.0,34.0,109.0,52.25,12.24,4.71575,14.5198,0.4031221304,100000000.0,117831631,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pompeii
826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.387,6.9,24394,139,80.0,68.0,92.0,45.5,9.105,4.6606,12.326,0.6757201646,30000000.0,33448971,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Get on Up
827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23.786,6.2,225649,119,19.0,37.0,110.0,37.5,3.303,2.537285714,36.3332,0.3764614186,100000000.0,103039258,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Transcendence
828,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.932,4.2,54270,99,5.0,33.0,120.0,39.625,15.945,8.0345,13.4196,0.3512906846,70000000.0,61279452,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The Legend of Hercules
829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,63.765,6.5,159822,102,42.0,44.0,135.0,49.375,7.092,5.72425,23.183,-0.9822509076,65000000.0,39407616,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Sin City: A Dame to Kill For
830,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.905,6.2,54363,118,13.0,43.0,138.0,39.5,4.941,2.482,30.5368,0.4379284082,60000000.0,30800231,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Winter's Tale
831,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17.773,8.0,44749,137,100.0,90.0,69.0,35.125,5.153,2.028,4.4162,0.6638418079,49300000.0,24434485,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Tale of The Princess Kaguya
832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24.946,6.9,3807,134,58.0,63.0,69.0,39.75,7.092,4.828,7.07,6.433,250000.0,139191345,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Six
833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23.118,4.2,20412,81,14.0,22.0,100.0,38.875,7.092,1.986,1.8882,-0.04720406681,100000.0,42964410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,The Gallows
834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35.357,5.6,74247,83,62.0,37.0,79.0,38.375,3.67,5.7445,5.2876,-0.05025125628,1000000.0,62882090,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Unfriended
835,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,87.856,6.5,14723,120,34.0,87.0,42.0,33.625,3.808,0.98,2.3392,-0.3085201794,3000000.0,73267874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,War Room
836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,56.293,6.2,127090,94,68.0,51.0,45.0,52.25,9.345,5.584,9.8976,0.3054662379,5000000.0,98450062,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,The Visit
837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.512,5.2,43055,83,16.0,23.0,95.0,31.75,1.646,2.621666667,14.8402,0.129303749,3300000.0,64110728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,The Lazarus Effect
838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13.267,7.3,77248,124,71.0,69.0,69.0,94.5,11.763,0.651,20.4712,44.8856799,13360000.0,227091290,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Youth
839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.948,5.4,1642,114,60.0,49.0,69.0,24.5,5.817,5.817,5.0336,-30.10492333,15600000.0,256283912,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost in Hong Kong
840,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73.585,6.4,228190,91,55.0,49.0,7.0,70.125,7.092,4.2655,16.6898,0.4178999295,74000000.0,1159398397,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Minions
841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175.679,4.2,313428,125,25.0,41.0,17.0,44.5,5.508,4.010666667,12.5476,0.5793848712,40000000.0,571006128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Fifty Shades of Grey
842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.098,4.7,41556,91,12.0,33.0,73.0,45.0,5.541,5.8494,9.2424,0.4205298013,4000000.0,52425855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The Boy Next Door
843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,384.688,7.3,21943,93,83.0,84.0,144.0,46.125,2.646,4.828,7.1378,0.7193229901,5000000.0,61768190,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dragon Ball Z: Resurrection ""F"""
844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.815,8.1,84431,163,88.0,86.0,146.0,21.75,2.102,3.2636,4.9616,0.6306954436,13000000.0,150000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bajrangi Bhaijaan
845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,70.113,6.1,102345,97,58.0,51.0,57.0,40.125,8.218,7.299333333,14.644,0.3896713615,10000000.0,112983889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Insidious: Chapter 3
846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,190.031,7.0,617110,124,71.0,78.0,1.0,37.5,6.416,4.4735,22.2394,0.5677769171,150000000.0,1671713208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jurassic World
847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,51.398,6.8,84706,103,48.0,62.0,89.0,54.5,6.056,1.205,24.3334,-0.1899736148,5000000.0,54418872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Escape
848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,55.449,6.4,153411,115,65.0,64.0,13.0,41.5,31.109,11.78,22.7426,0.9235395189,29000000.0,287506194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Pitch Perfect 2
849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,125.769,7.3,471941,133,72.0,84.0,6.0,59.625,31.857,15.4872,15.3828,0.3662667608,58800000.0,547426372,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Sniper
850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.937,7.5,132941,101,85.0,85.0,108.0,41.5,7.092,4.117,17.9942,0.6452442159,5000000.0,44779195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Still Alice
851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.726,6.7,912,82,58.0,63.0,69.0,47.062,6.129,4.828,3.5914,6.433,15000000.0,133400000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The Big Shot
852,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.901,6.5,33495,122,65.0,59.0,78.0,43.875,5.349,3.5825,17.92,0.9967897271,10000000.0,85978266,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Second Best Exotic Marigold Hotel
853,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,88.269,7.9,905287,138,93.0,85.0,2.0,22.125,10.586,5.447,16.9418,-0.9155269509,245000000.0,2068223624,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Star Wars: Episode VII - The Force Awakens
854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,145.163,7.2,382376,137,82.0,82.0,5.0,32.625,13.692,18.18066667,22.463,-0.6934695691,190000000.0,1515047671,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Furious 7
855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,33.687,5.6,55231,115,65.0,55.0,43.0,42.875,4.44,12.9325,14.535,0.4786450663,14800000.0,117813057,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Magic Mike XXL
856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30.535,4.6,27505,88,14.0,27.0,109.0,52.875,4.133,4.103,6.5902,-0.8595074687,10000000.0,78903124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Paranormal Activity: The Ghost Dimension
857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,35.809,5.9,3850,127,56.0,56.0,69.0,33.875,2.087,4.828,10.9844,-77.27272727,37000000.0,278300000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mojin: The Lost Legend
858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,71.291,7.8,196169,147,89.0,91.0,19.0,40.75,5.49,4.974666667,7.6626,0.6054545455,28000000.0,201634991,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Straight Outta Compton
859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24.139,6.3,101425,109,58.0,47.0,81.0,47.5,2.658,5.258,16.3088,0.476744186,12000000.0,85512300,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paper Towns
860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,156.714,6.0,189498,108,13.0,43.0,32.0,47.5,3.334,8.055,21.3006,0.431264729,48000000.0,326479141,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Taken 3
861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.87,6.5,1162,130,58.0,71.0,69.0,54.875,4.306,2.453,6.6294,30.12048193,6000000.0,40034677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Northern Limit Line
862,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142.998,7.3,156343,74,84.0,78.0,10.0,44.625,27.071,4.949,4.3534,0.5876879026,90000000.0,542351353,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cinderella
863,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,77.854,6.7,122892,89,55.0,63.0,16.0,49.0,7.654,2.412,22.7432,0.8257956449,80000000.0,474800000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel Transylvania 2
864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,82.263,8.0,823241,144,91.0,91.0,9.0,38.0,10.645,7.4318,18.3164,0.6577229877,108000000.0,630161890,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Martian
865,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.887,7.5,139594,117,97.0,87.0,106.0,90.625,1.456,1.225,15.7296,0.3688212928,11000000.0,62076141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Brooklyn
866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.704,7.3,57739,109,57.0,79.0,77.0,65.625,4.541,1.7905,18.1104,0.2206952304,11000000.0,61619773,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Woman in Gold
867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39.934,7.1,245006,121,59.0,73.0,38.0,34.875,3.55,2.474,17.9046,0.3002014775,35000000.0,194564672,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Intern
868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28.529,5.3,53480,97,15.0,31.0,87.0,39.25,2.016,5.969,6.5554,-0.746150645,10000000.0,53329150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Sinister 2
869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.7,6.5,92270,101,73.0,66.0,76.0,36.875,1.141,3.424333333,14.7014,0.6754668384,8500000.0,43709744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The DUFF
870,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.887,7.3,110614,95,97.0,80.0,37.0,64.25,2.023,2.274,10.562,0.6493333333,55000000.0,282370135,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paddington
871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,146.197,6.3,242286,131,48.0,54.0,33.0,68.75,6.836,3.445,19.8076,0.6397306397,61000000.0,312296056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Maze Runner: The Scorch Trials
872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,115.697,7.7,648728,129,75.0,84.0,23.0,47.25,13.649,7.49,25.8374,0.6971214018,81000000.0,414351546,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingsman: The Secret Service
873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.348,5.6,10640,100,18.0,51.0,51.0,31.625,1.231,0.744,9.7758,0.8623778502,12000000.0,60273173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The Perfect Guy
874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.076,8.1,456956,129,97.0,93.0,94.0,80.0,8.539,1.909,14.6336,0.4336283186,20000000.0,98690254,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spotlight
875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,131.456,8.2,682567,95,58.0,63.0,4.0,35.125,7.092,4.828,10.9204,0.3640069889,175000000.0,857611174,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inside Out
