,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
110,Hellboy,"55,064,690","21,903,748",39.8,"33,160,942",60.2,18.0,48.0,R,NeilMarshall,"LawrenceGordon,LloydLevin,MikeRichardson,PhilipWestgren,CarlHampe,JohnThompson,MatthewO'Toole,LesWeldon,YarivLerner",4-12-2019,21900000.0,5.2,87270,movie,Hellboy,0,2019,120,"Action,Adventure,Fantasy"
111,Long Shot,"53,873,809","30,316,271",56.3,"23,557,538",43.7,81.0,74.0,R,JonathanLevine,"CharlizeTheron,A.J.Dix,BethKono,EvanGoldberg,SethRogen,JamesWeaver",5-3-2019,30300000.0,6.8,107825,movie,Long Shot,0,2019,125,"Comedy,Romance"
112,Kingdom,"50,574,061",-,-,"50,574,061",100,51.0,76.0,R,PeterBerg,"MichaelMann,ScottStuber",9-28-2007,47500000.0,6.6,2194,movie,Kingudamu,0,2019,134,"Action,History,War"
113,Breakthrough,"50,444,358","40,713,082",80.7,"9,731,276",19.3,63.0,79.0,PG,RoxannDawson,DeVonFranklin,4-17-2019,40700000.0,5.1,207,movie,Preboj,0,2019,90,"Drama,War"
114,Breakthrough,"50,444,358","40,713,082",80.7,"9,731,276",19.3,63.0,79.0,PG,RoxannDawson,DeVonFranklin,4-17-2019,40700000.0,6.2,9556,movie,Breakthrough,0,2019,116,"Biography,Drama"
115,Just Mercy,"50,401,502","36,001,502",71.4,"14,400,000",28.6,85.0,99.0,PG-13,DestinDanielCretton,"GilNetter,AsherGoldstein,MichaelB.Jordan",1-10-2020,36000000.0,7.6,63867,movie,Just Mercy,0,2019,137,"Biography,Crime,Drama"
116,Uncut Gems,"50,023,780","50,023,780",100,-,-,92.0,52.0,R,"BenSafdie,JoshuaSafdie","SebastianBear-McClard,OscarBoyson",12-25-2019,50000000.0,7.4,263048,movie,Uncut Gems,0,2019,135,"Crime,Drama,Thriller"
117,21 Bridges,"49,939,757","28,539,757",57.1,"21,400,000",42.9,54.0,91.0,R,BrianKirk,"AnthonyRusso,JoeRusso,MikeLarocca,RobertSimonds,GigiPritzker,ChadwickBoseman,LoganColes",11-22-2019,28500000.0,6.6,63243,movie,21 Bridges,0,2019,99,"Action,Thriller"
118,Song of Youth,"49,615,508",-,-,"49,615,508",100,,,,,,,,6.2,277,movie,Lao shi · Hao,0,2019,112,"Comedy,Drama"
119,Little,"48,987,096","40,860,481",83.4,"8,126,615",16.6,12.0,55.0,PG-13,KeenenIvoryWayans,"RickAlvarez,LeeR.Mayes,KeenenIvoryWayans,MarlonWayans,ShawnWayans,JoeRoth",7-14-2006,58300000.0,5.5,13168,movie,Little,0,2019,109,"Comedy,Fantasy,Romance"
120,Isn't It Romantic,"48,791,187","48,791,187",100,-,-,70.0,47.0,PG-13,ToddStrauss-Schulson,"GinaMatthews,GrantScharbo,ToddGarner",2-13-2019,48800000.0,5.9,68406,movie,Isn't It Romantic,0,2019,89,"Comedy,Fantasy,Musical"
121,The Legend of Hei,"48,507,082",-,-,"48,507,082",100,,91.0,,MTJJMutou,"FangbingCong,WenzhuoMa",,,7.2,1391,movie,Luo Xiao Hei zhan ji,0,2019,101,"Action,Adventure,Animation"
122,Countdown,"48,021,766","25,621,766",53.4,"22,400,000",46.6,26.0,72.0,PG-13,JustinDec,"JohnRickard,ZackSchiller,JohnMorris,SeanAnders",10-25-2019,25600000.0,5.4,35628,movie,Countdown,0,2019,90,"Horror,Thriller"
123,Midsommar,"47,863,365","27,426,361",57.3,"20,437,004",42.7,83.0,63.0,R,AriAster,"PatrikAndersson,LarsKnudsen",8-30-2019,27400000.0,7.1,281605,movie,Midsommar,0,2019,148,"Drama,Horror,Mystery"
124,Queen & Slim,"47,860,909","43,808,310",91.5,"4,052,599",8.5,83.0,92.0,R,MelinaMatsoukas,"JamesFrey,LenaWaithe,MelinaMatsoukas,MichelleKnudsen,AndrewColes,BradWeston,PamelaAbdy",11-27-2019,43800000.0,7.1,30411,movie,Queen & Slim,0,2019,132,"Crime,Drama,Romance"
125,47 Meters Down: Uncaged,"47,582,563","22,260,900",46.8,"25,321,663",53.2,45.0,68.0,PG-13,JohannesRoberts,"JamesHarris,MarkLane,RobertJones",8-16-2019,22300000.0,5.0,25134,movie,47 Meters Down: Uncaged,0,2019,90,"Adventure,Drama,Horror"
126,Chasing the Dragon II: Wild Wild Bunch,"45,733,356","196,634",0.4,"45,536,722",99.6,78.0,58.0,,"JingWong,JasonKwanChi-Yiu",JingWong,6-7-2019,194.6K,5.8,622,movie,Chui lung II,0,2019,101,"Action,Biography,Crime"
127,Judy,"45,701,880","24,313,888",53.2,"21,387,992",46.8,82.0,85.0,PG-13,RupertGoold,DavidLivingstone,9-27-2019,24300000.0,6.8,49181,movie,Judy,0,2019,118,"Biography,Drama,Romance"
128,Child's Play,"44,907,074","29,208,403",65,"15,698,671",35,64.0,57.0,R,LarsKlevberg,"DavidKatzenberg,SethGrahame-Smith",6-21-2019,29200000.0,5.7,50473,movie,Child's Play,0,2019,90,"Drama,Horror,Sci-Fi"
129,Richard Jewell,"43,745,542","22,345,542",51.1,"21,400,000",48.9,77.0,96.0,R,ClintEastwood,"ClintEastwood,TimMoore,JessicaMeier,KevinMisher,LeonardoDiCaprio,JenniferDavissonKilloran,JonahHill",12-13-2019,22300000.0,7.5,82649,movie,Richard Jewell,0,2019,131,"Biography,Crime,Drama"
130,Harriet,"43,347,017","43,082,155",99.4,"264,862",0.6,73.0,97.0,PG-13,KasiLemmons,"GregoryAllenHoward,DanielaTaplinLundberg,DebraMartinChase",11-1-2019,43000000.0,6.6,25649,movie,Harriet,0,2019,125,"Action,Biography,Drama"
131,A Shaun the Sheep Movie: Farmageddon,"43,100,248",-,-,"43,100,248",100,96.0,80.0,G,"RichardPhelan,WillBecher",PaulKewley,,,6.8,13318,movie,A Shaun the Sheep Movie: Farmageddon,0,2019,86,"Adventure,Animation,Comedy"
132,Fighting with My Family,"40,812,363","22,958,886",56.3,"17,853,477",43.7,93.0,86.0,PG-13,StephenMerchant,"KevinMisher,DwayneJohnson,DanyGarcia,StephenMerchant,MichaelJ.Luisi",2-22-2019,23000000.0,7.1,78846,movie,Fighting with My Family,0,2019,108,"Biography,Comedy,Drama"
133,Masquerade Hotel,"40,396,244",-,-,"40,396,244",100,,,,,,,,6.3,1749,movie,Masukarêdo hoteru,0,2019,133,"Crime,Drama,Mystery"
134,The Last Wish,"39,756,292",-,-,"39,756,292",100,,,,Yu-shengTian,,9-20-2019,,5.2,131,movie,Xiao xiao de yuan wang,0,2019,107,Drama
135,Uri: The Surgical Strike,"39,346,577","4,186,168",10.6,"35,160,409",89.4,,,,,,,,8.4,57870,movie,Uri: The Surgical Strike,0,2019,138,"Action,Drama,History"
136,Overcomer,"38,026,103","34,746,945",91.4,"3,279,158",8.6,56.0,98.0,PG,AlexKendrick,"AaronBurns,StephenKendrick,JustinTolley",8-23-2019,34700000.0,6.6,4756,movie,Overcomer,0,2019,119,"Drama,Family,Sport"
137,Pain and Glory,"37,359,689","4,567,338",12.2,"32,792,351",87.8,96.0,91.0,R,PedroAlmodóvar,"AgustínAlmodóvar,EstherGarcía",10-4-2019,4600000.0,7.5,56399,movie,Dolor y gloria,0,2019,113,Drama
138,A Witness Out of the Blue,"37,092,694",-,-,"37,092,694",100,,,,,,,,6.1,609,movie,Fan zui xian chang,0,2019,104,"Crime,Mystery,Thriller"
139,The Intruder,"36,599,361","35,419,122",96.8,"1,180,239",3.2,33.0,68.0,PG-13,DeonTaylor,"RoxanneAvent,DeonTaylor,MarkBurg,JonathanSchwartz,BradKaplan",5-3-2019,35400000.0,5.6,16987,movie,The Intruder,0,2019,102,Thriller
140,The Queen's Corgi,"35,515,687",-,-,"35,515,687",100,0.0,34.0,PG,"VincentKesteloot,BenStassen",,,,4.8,6633,movie,The Queen's Corgi,0,2019,85,"Animation,Comedy,Family"
141,The Battle: Roar to Victory,"34,148,707",-,-,"34,148,707",100,,100.0,,WonSinyeon,KimTae-won,8-16-2019,,6.3,684,movie,The Battle: Roar to Victory,0,2019,135,"Action,Drama,History"
142,The Bad Guys: The Movie,"34,024,386","166,972",0.5,"33,857,414",99.5,,,,,,,,6.1,1469,movie,Nappeun nyeoseogdeul: Deo mubi,0,2019,114,"Action,Crime,Thriller"
143,The Good Liar,"33,856,058","17,156,058",50.7,"16,700,000",49.3,63.0,85.0,R,BillCondon,"GregYolen,BillCondon",11-15-2019,17100000.0,6.7,39396,movie,The Good Liar,0,2019,109,"Crime,Drama,Mystery"
144,The Art of Racing in the Rain,"33,766,787","26,395,642",78.2,"7,371,145",21.8,44.0,96.0,PG,SimonCurtis,"NealH.Moritz,PatrickDempsey,TaniaLandau",8-9-2019,26400000.0,7.6,29865,movie,The Art of Racing in the Rain,0,2019,109,"Comedy,Drama,Romance"
145,Bharat,"33,185,983","2,971,549",9,"30,214,434",91,32.0,51.0,,AliAbbasZafar,"AtulAgnihotri,AlviraKhan,KrishanKumar",6-5-2019,2900000.0,4.9,30525,movie,Bharat,0,2019,150,"Action,Comedy,Drama"
146,Brightburn,"32,893,421","17,300,439",52.6,"15,592,982",47.4,57.0,67.0,R,DavidYarovesky,"JamesGunn,KennethHuang",5-24-2019,17300000.0,6.1,93649,movie,Brightburn,0,2019,90,"Drama,Horror,Mystery"
147,Fly Me to the Saitama,"32,802,347",-,-,"32,802,347",100,,,,HidekiTakeuchi,,,,6.3,725,movie,Tonde Saitama,0,2019,106,"Comedy,Drama,Fantasy"
148,UglyDolls,"32,450,241","20,150,241",62.1,"12,300,000",37.9,28.0,54.0,PG,KellyAsbury,"JaneHartwell,RobertRodriguez",5-3-2019,20100000.0,5.0,6752,movie,UglyDolls,0,2019,87,"Adventure,Animation,Comedy"
149,Stuber,"32,390,945","22,370,452",69.1,"10,020,493",30.9,42.0,79.0,R,MichaelDowse,"JonathanM.Goldstein,JohnFrancisDaley",7-12-2019,22400000.0,6.2,46214,movie,Stuber,0,2019,93,"Action,Comedy,Crime"
150,Hit Me Anyone One More Time!,"32,333,512",-,-,"32,333,512",100,,,,KokiMitani,,,,6.1,536,movie,Kioku ni gozaimasen!,0,2019,127,"Comedy,Drama"
151,Somewhere Winter,"32,218,990",-,-,"32,218,990",100,,,,Wei-MingWang,,,,6.0,103,movie,Da yue zai dong ji,0,2019,125,Drama
152,The Kid Who Would Be King,"32,140,970","16,790,790",52.2,"15,350,180",47.8,90.0,55.0,PG,JoeCornish,"NiraPark,TimBevan,EricFellner",1-25-2019,16800000.0,6.1,16484,movie,The Kid Who Would Be King,0,2019,120,"Action,Adventure,Family"
153,Two Tigers,"32,001,580",-,-,"32,001,580",100,,,,FeiLi,,,,5.8,228,movie,Liang zhi lao hu,0,2019,93,Comedy
154,Anna,"31,626,978","7,743,794",24.5,"23,883,184",75.5,10.0,60.0,PG-13,JustinLin,"DamienSaccani,MarkVahradian",1-27-2006,17100000.0,5.4,15,movie,Anna,0,2019,106,Drama
155,Anna,"31,626,978","7,743,794",24.5,"23,883,184",75.5,10.0,60.0,PG-13,JustinLin,"DamienSaccani,MarkVahradian",1-27-2006,17100000.0,6.6,77920,movie,Anna,0,2019,118,"Action,Thriller"
156,My Dear Liar,"31,177,968","90,545",0.3,"31,087,423",99.7,,,,AoShen,,11-8-2019,90.5K,6.4,291,movie,Shou yi ren,0,2019,116,Drama
157,The Wild Goose Lake,"31,064,835","12,573",<0.1,"31,052,262",100,,,,,,,,6.8,6524,movie,Nan fang che zhan de ju hui,0,2019,113,"Crime,Drama"
158,My Hero Academia: Heroes Rising,"29,971,229","13,304,000",44.4,"16,667,229",55.6,90.0,98.0,PG-13,KenjiNagasaki,,2-26-2020,13300000.0,7.9,7413,movie,My Hero Academia - Boku no hîrô akademia THE MOVIE - Heroes: Rising - Hîrôzu: Raijingu,0,2019,104,"Action,Adventure,Animation"
159,Fall In Love At First Kiss,"29,206,238",-,-,"29,206,238",100,,,,FrankieChen,,,,6.0,685,movie,Yi wen ding qing,0,2019,122,"Comedy,Romance"
160,Gully Boy,"28,299,498","5,566,534",19.7,"22,732,964",80.3,96.0,81.0,,ZoyaAkhtar,"FarhanAkhtar,ZoyaAkhtar,RiteshSidhwani",,5300000.0,7.9,37889,movie,Gully Boy,0,2019,154,"Drama,Music,Romance"
161,Kim Ji-young: Born 1982,"27,696,393",-,-,"27,696,393",100,,,,,,,,7.3,3331,movie,82 nyeonsaeng Kim Ji-yeong,0,2019,118,Drama
162,Pokémon: Mewtwo Strikes Back - Evolution,"27,347,118",-,-,"27,347,118",100,44.0,44.0,,KunihikoYuyama,,,,5.7,5335,movie,Pokémon: Mewtwo Strikes Back - Evolution,0,2019,98,"Action,Animation,Family"
163,Almost a Comedy,"26,990,962",-,-,"26,990,962",100,,,,,,,,6.7,553,movie,Ban ge xi ju,0,2019,111,Drama
164,Total Dhamaal,"26,911,995","2,167,632",8.1,"24,744,363",91.9,30.0,40.0,,IndraKumar,"AshokThakeria,IndraKumar,AnandPandit",2-22-2019,2200000.0,4.2,6857,movie,Total Dhamaal,0,2019,130,"Action,Adventure,Comedy"
165,Missing Link,"26,565,710","16,649,539",62.7,"9,916,171",37.3,88.0,67.0,PG,ChrisButler,"ArianneSutner,TravisKnight",4-12-2019,16600000.000000002,6.7,25274,movie,Missing Link,0,2019,93,"Adventure,Animation,Comedy"
166,No Manches Frida 2,"26,493,648","9,270,920",35,"17,222,728",65,13.0,27.0,R,NachoG.Velilla,"EdwardAllen,MarthaHigareda,MauricioArgüelles,NachoG.Velilla",3-15-2019,9300000.0,4.2,1003,movie,No manches Frida 2,0,2019,102,Comedy
167,The Confidence Man JP: The Movie,"25,958,189",-,-,"25,958,189",100,,,,,,,,6.7,1119,movie,The Confidence Man JP: The Movie,0,2019,116,"Comedy,Crime"
168,"The Gangster, the Cop, the Devil","25,775,371","216,494",0.8,"25,558,877",99.2,97.0,94.0,,Won-TaeLee,"JangWon-seok,BradenAftergood,MaDong-seok",6-7-2019,216.5K,6.9,12295,movie,Akinjeon,0,2019,109,"Action,Crime,Thriller"
169,Bodies at Rest,"25,293,853",-,-,"25,293,853",100,83.0,,,RennyHarlin,KimFungCheng,,,5.6,766,movie,Chen mo de zheng ren,0,2019,94,"Action,Crime,Mystery"
170,Booksmart,"24,959,607","22,680,962",90.9,"2,278,645",9.1,96.0,77.0,R,OliviaWilde,"MeganEllison,JessicaElbaum,KatieSilberman,ChelseaBarnard,DavidDistenfeld",5-24-2019,22700000.0,7.1,112707,movie,Booksmart,0,2019,102,Comedy
171,Super 30,"24,701,637","2,269,878",9.2,"22,431,759",90.8,31.0,92.0,,VikasBahl,SajidNadiadwala,7-12-2019,2300000.0,8.1,29549,movie,Super 30,0,2019,154,"Biography,Drama"
172,Son of a Rich,"24,579,050",-,-,"24,579,050",100,,,,,,,,6.7,4250,movie,Kholop,0,2019,109,Comedy
173,Skyfire,"24,444,590","1,105",<0.1,"24,443,485",100,52.0,,,SimonWest,"ChrisBremble,JenniferDong,JibPolhemus,EmmaShanWang",2-12-2021,,5.3,2856,movie,Skyfire,0,2019,97,"Action,Adventure,Drama"
174,Start-Up,"24,106,579",-,-,"24,106,579",100,,,,,,,,6.4,797,movie,Start-Up,0,2019,102,"Action,Comedy,Drama"
175,Pinocchio,"23,889,592","1,831,718",7.7,"22,057,874",92.3,,,PG-13,"GuillermodelToro,MarkGustafson","GuillermodelToro,LisaHenson,CoreyCampodonico,GaryUngar",,,6.2,12231,movie,Pinocchio,0,2019,125,"Drama,Family,Fantasy"
176,A Rainy Day in New York,"23,794,991",-,-,"23,794,991",100,47.0,54.0,PG-13,WoodyAllen,"ErikaAronson,LettyAronson",10-9-2020,,6.5,41623,movie,A Rainy Day in New York,0,2019,92,"Comedy,Romance"
177,The Peanut Butter Falcon,"23,712,090","20,457,151",86.3,"3,254,939",13.7,95.0,96.0,PG-13,"TylerNilson,MichaelSchwartz","TimZajaros,ChristopherLemole,AlbertBerger,RonYerxa",8-23-2019,20500000.0,7.6,88580,movie,The Peanut Butter Falcon,0,2019,97,"Adventure,Comedy,Drama"
178,Little White Lies 2,"23,623,665",-,-,"23,623,665",100,,,,,,,,6.4,3587,movie,Nous finirons ensemble,0,2019,134,"Comedy,Drama,Family"
179,Ossan's Love: Love or Dead,"23,422,744",-,-,"23,422,744",100,,,,,,,,5.9,267,movie,Ossan's Love: Love or Dead,0,2019,114,"Comedy,Drama,Romance"
180,Only Cloud Knows,"23,410,836",-,-,"23,410,836",100,75.0,78.0,,FengXiao-Gang,,12-20-2019,,5.9,324,movie,Zhi you yun zhi dao,0,2019,132,"Drama,Romance"
181,Dark Waters,"23,108,017","11,136,084",48.2,"11,971,933",51.8,89.0,95.0,PG-13,ToddHaynes,"MarkRuffalo,ChristineVachon,PamelaKoffler",12-6-2019,11100000.0,7.6,82889,movie,Dark Waters,0,2019,126,"Biography,Drama,History"
182,The Farewell,"23,076,657","17,695,781",76.7,"5,380,876",23.3,97.0,87.0,PG,LuluWang,"ChrisWeitz,AndrewMiano,PeterSaraf,MarcTurtletaub,AnitaGou,DanieleTateMelia,JaneZheng,DaniMelia",8-2-2019,17700000.0,7.5,61679,movie,The Farewell,0,2019,100,"Comedy,Drama"
183,The Knight of Shadows: Between Yin and Yang,"22,774,256",-,-,"22,774,256",100,,,,VashYanJia,,,,4.9,1550,movie,Shen tan Pu Song Ling,0,2019,109,"Action,Adventure,Family"
184,Black and Blue,"22,741,061","22,055,313",97,"685,748",3,52.0,93.0,R,DeonTaylor,SeanSorensen,10-25-2019,22000000.0,6.4,22190,movie,Black and Blue,0,2019,108,"Action,Thriller"
185,Late Night,"22,386,555","15,499,454",69.2,"6,887,101",30.8,80.0,77.0,R,NishaGanatra,"MindyKaling,HowardKlein,BenBrowning,JillianApfelbaum",6-14-2019,15500000.0,6.5,36284,movie,Late Night,0,2019,102,"Comedy,Drama"
186,Les Misérables,"22,342,519","330,181",1.5,"22,012,338",98.5,70.0,79.0,PG-13,TomHooper,"TimBevan,EricFellner,DebraHayward,CameronMackintosh",12-25-2012,148800000.0,7.6,23998,movie,Les misérables,0,2019,104,"Crime,Drama,Thriller"
187,Crazy Romance,"21,386,368",-,-,"21,386,368",100,,,,,,,,6.2,567,movie,Gajang Botongui Yeonae,0,2019,115,"Comedy,Drama,Romance"
188,Shaft,"21,360,215","21,360,215",100,-,-,34.0,94.0,R,TimStory,JohnDavis,6-14-2019,21400000.0,6.4,51787,movie,Shaft,0,2019,111,"Action,Comedy,Crime"
189,Unplanned,"21,354,152","19,005,109",89,"2,349,043",11,42.0,94.0,R,"CarySolomon,ChuckKonzelman","ChrisJones,JoeKnopp,DarylC.Lefever,DarylLefever,CarySolomon,ChuckKonzelman",3-29-2019,19000000.0,5.9,13721,movie,Unplanned,0,2019,109,"Biography,Drama"
190,Integrity,"21,290,004",-,-,"21,290,004",100,,,,,,,,5.6,529,movie,Lian zheng feng yun,0,2019,114,"Crime,Drama,Mystery"
191,The Secret Mission,"21,083,522",-,-,"21,083,522",100,,0.0,,HaroldFrench,,,,6.8,441,movie,Malmoi,0,2019,135,"Comedy,Drama,History"
192,This Is Tomas,"20,084,169",-,-,"20,084,169",100,,,,,,,,5.7,227,movie,¿Conoces a Tomás?,0,2019,87,"Comedy,Drama"
193,The Specials,"19,363,826",-,-,"19,363,826",100,47.0,55.0,R,CraigMazin,"MarkA.Altman,DanBates,RickMischel",9-18-2000,13.0K,7.4,8701,movie,Hors normes,0,2019,114,"Comedy,Drama"
194,Always Miss You,"19,015,465","91,884",0.5,"18,923,581",99.5,,,,Hung-iChen,,5-3-2019,87.1K,3.9,51,movie,Xia yi ren: Qian ren,0,2019,98,Romance
195,An Officer and a Spy,"18,878,658",-,-,"18,878,658",100,76.0,83.0,,RomanPolanski,AlainGoldman,,,7.2,17500,movie,J'accuse,0,2019,132,"Drama,History,Thriller"
196,Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,"18,738,951",-,-,"18,738,951",100,,,,MasakazuHashimoto,,,,6.1,211,movie,Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,0,2019,100,"Action,Adventure,Animation"
197,Greta,"18,653,107","10,532,219",56.5,"8,120,888",43.5,100.0,,,ArmandoPraça,"NaraAragao,MaurícioMacêdo,ArmandoPraça",,,6.2,349,movie,Greta,0,2019,97,Drama
198,Peppa Celebrates Chinese New Year,"18,653,040","131,225",0.7,"18,521,815",99.3,,,G,"DapengZhang,MarkBaker,NevilleAstley,JorisvanHulzen,SarahRoper",,2-5-2019,114.1K,3.5,78,movie,Xiao zhu pei qi guo da nian,0,2019,81,"Animation,Family"
