,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
158,My Hero Academia: Heroes Rising,Daiki Yamashita,18.14,Nobuhiko Okamoto,11.632,Yoshio Inoue,1.308,Mio Imada,15.456,Yuka Terasaki,2.486,158,29971229,13304000,44.4,16667229,55.6,90.0,98.0,PG-13,KenjiNagasaki,,2-26-2020,13300000.0,7.9,7413,movie,My Hero Academia - Boku no hîrô akademia THE MOVIE - Heroes: Rising - Hîrôzu: Raijingu,0,2019,104,"Action,Adventure,Animation"
159,Fall In Love At First Kiss,Darren Wang,15.861,Lin Yun,5.535,Kenji Chen,2.64,Cecilia Choi,3.287,Christopher Lee Ming-Shun,6.158,159,29206238,-,-,29206238,100,,,,FrankieChen,,,,6.0,685,movie,Yi wen ding qing,0,2019,122,"Comedy,Romance"
160,Gully Boy,Ranveer Singh,8.548,Alia Bhatt,9.472,Kalki Koechlin,3.044,Siddhant Chaturvedi,2.39,Divine,0.6,160,28299498,5566534,19.7,22732964,80.3,96.0,81.0,,ZoyaAkhtar,"FarhanAkhtar,ZoyaAkhtar,RiteshSidhwani",,5300000.0,7.9,37889,movie,Gully Boy,0,2019,154,"Drama,Music,Romance"
161,Kim Ji-young: Born 1982,Jung Yu-mi,4.441,Gong Yoo,12.282,Kim Mi-kyeong,5.488,Gong Min-jeung,8.354,Park Sung-yeon,3.416,161,27696393,-,-,27696393,100,,,,,,,,7.3,3331,movie,82 nyeonsaeng Kim Ji-yeong,0,2019,118,Drama
162,Pokémon: Mewtwo Strikes Back - Evolution,Rica Matsumoto,2.68,Ikue Otani,12.457,Mayumi Iizuka,6.077,Satomi Korogi,7.228,Yuji Ueda,6.328,162,27347118,-,-,27347118,100,44.0,44.0,,KunihikoYuyama,,,,5.7,5335,movie,Pokémon: Mewtwo Strikes Back - Evolution,0,2019,98,"Action,Animation,Family"
163,Almost a Comedy,Ren Suxi,4.32,Wu Yuhan,1.4,Liu Xun,0.6,Tang Min,1.534,Zhao Haiyan,0.6,163,26990962,-,-,26990962,100,,,,,,,,6.7,553,movie,Ban ge xi ju,0,2019,111,Drama
164,Total Dhamaal,Ajay Devgn,4.467,Anil Kapoor,4.738,Madhuri Dixit,2.708,Arshad Warsi,4.029,Boman Irani,3.056,164,26911995,2167632,8.1,24744363,91.9,30.0,40.0,,IndraKumar,"AshokThakeria,IndraKumar,AnandPandit",2-22-2019,2200000.0,4.2,6857,movie,Total Dhamaal,0,2019,130,"Action,Adventure,Comedy"
165,Missing Link,Hugh Jackman,23.509,Zoe Saldana,23.895,Zach Galifianakis,18.372,Stephen Fry,8.365,Timothy Olyphant,41.256,165,26565710,16649539,62.7,9916171,37.3,88.0,67.0,PG,ChrisButler,"ArianneSutner,TravisKnight",4-12-2019,16600000.000000002,6.7,25274,movie,Missing Link,0,2019,93,"Adventure,Animation,Comedy"
166,No Manches Frida 2,Omar Chaparro,3.713,Martha Higareda,11.295,Carla Adell,7.998,Fernanda Castillo,9.604,Regina Pavón,19.25,166,26493648,9270920,35,17222728,65,13.0,27.0,R,NachoG.Velilla,"EdwardAllen,MarthaHigareda,MauricioArgüelles,NachoG.Velilla",3-15-2019,9300000.0,4.2,1003,movie,No manches Frida 2,0,2019,102,Comedy
167,The Confidence Man JP: The Movie,Masami Nagasawa,13.437,Masahiro Higashide,7.689,Fumiyo Kohinata,2.967,Shinya Kote,2.394,Yuko Takeuchi,8.396,167,25958189,-,-,25958189,100,,,,,,,,6.7,1119,movie,The Confidence Man JP: The Movie,0,2019,116,"Comedy,Crime"
168,"The Gangster, the Cop, the Devil",Sylvester Stallone,32.593,,,,,,,,,168,25775371,216494,0.8,25558877,99.2,97.0,94.0,,Won-TaeLee,"JangWon-seok,BradenAftergood,MaDong-seok",6-7-2019,216.5K,6.9,12295,movie,Akinjeon,0,2019,109,"Action,Crime,Thriller"
169,Bodies at Rest,Nick Cheung,8.346,Richie Jen,8.18,Yang Zi,22.109,Feng Jia-Yi,4.364,Carlos Chan,5.002,169,25293853,-,-,25293853,100,83.0,,,RennyHarlin,KimFungCheng,,,5.6,766,movie,Chen mo de zheng ren,0,2019,94,"Action,Crime,Mystery"
170,Booksmart,Beanie Feldstein,6.511,Kaitlyn Dever,14.728,Jessica Williams,9.378,Billie Lourd,7.351,Diana Silvers,24.709,170,24959607,22680962,90.9,2278645,9.1,96.0,77.0,R,OliviaWilde,"MeganEllison,JessicaElbaum,KatieSilberman,ChelseaBarnard,DavidDistenfeld",5-24-2019,22700000.0,7.1,112707,movie,Booksmart,0,2019,102,Comedy
171,Super 30,Hrithik Roshan,10.031,Mrunal Thakur,4.728,Veerendra Saxena,1.4,Nandish Singh,0.6,Pankaj Tripathi,2.092,171,24701637,2269878,9.2,22431759,90.8,31.0,92.0,,VikasBahl,SajidNadiadwala,7-12-2019,2300000.0,8.1,29549,movie,Super 30,0,2019,154,"Biography,Drama"
172,Son of a Rich,Miloš Biković,5.508,Ivan Okhlobystin,2.013,Aleksandra Bortich,12.338,Aleksandr Samoylenko,4.088,Mariya Mironova,8.782,172,24579050,-,-,24579050,100,,,,,,,,6.7,4250,movie,Kholop,0,2019,109,Comedy
173,Skyfire,Wang Xueqi,6.068,Hannah Quinlivan,2.494,Shawn Dou,6.948,Jason Isaacs,19.547,An Danwei,5.159,173,24444590,1105,<0.1,24443485,100,52.0,,,SimonWest,"ChrisBremble,JenniferDong,JibPolhemus,EmmaShanWang",2-12-2021,,5.3,2856,movie,Skyfire,0,2019,97,"Action,Adventure,Drama"
174,Start-Up,Ma Dong-seok,18.473,Park Jeong-min,5.143,Jung Hae-in,9.15,Yum Jung-ah,10.181,Choi Sung-eun,2.756,174,24106579,-,-,24106579,100,,,,,,,,6.4,797,movie,Start-Up,0,2019,102,"Action,Comedy,Drama"
175,Pinocchio,Dickie Jones,1.082,Cliff Edwards,2.268,Christian Rub,4.166,Evelyn Venable,3.165,Walter Catlett,2.297,175,23889592,1831718,7.7,22057874,92.3,,,PG-13,"GuillermodelToro,MarkGustafson","GuillermodelToro,LisaHenson,CoreyCampodonico,GaryUngar",,,6.2,12231,movie,Pinocchio,0,2019,125,"Drama,Family,Fantasy"
176,A Rainy Day in New York,Timothée Chalamet,34.52,Elle Fanning,19.65,Selena Gomez,16.258,Jude Law,21.474,Diego Luna,16.247,176,23794991,-,-,23794991,100,47.0,54.0,PG-13,WoodyAllen,"ErikaAronson,LettyAronson",10-9-2020,,6.5,41623,movie,A Rainy Day in New York,0,2019,92,"Comedy,Romance"
177,The Peanut Butter Falcon,Shia LaBeouf,15.34,Zack Gottsagen,1.897,Dakota Johnson,13.949,Thomas Haden Church,11.267,John Hawkes,4.738,177,23712090,20457151,86.3,3254939,13.7,95.0,96.0,PG-13,"TylerNilson,MichaelSchwartz","TimZajaros,ChristopherLemole,AlbertBerger,RonYerxa",8-23-2019,20500000.0,7.6,88580,movie,The Peanut Butter Falcon,0,2019,97,"Adventure,Comedy,Drama"
178,Little White Lies 2,François Cluzet,9.252,Marion Cotillard,18.028,Gilles Lellouche,5.064,Laurent Lafitte,3.904,Benoît Magimel,9.384,178,23623665,-,-,23623665,100,,,,,,,,6.4,3587,movie,Nous finirons ensemble,0,2019,134,"Comedy,Drama,Family"
179,Ossan's Love: Love or Dead,Kei Tanaka,7.43,Kotaro Yoshida,2.496,Kento Hayashi,12.334,Nene Otsuka,5.473,Jun Shison,7.552,179,23422744,-,-,23422744,100,,,,,,,,5.9,267,movie,Ossan's Love: Love or Dead,0,2019,114,"Comedy,Drama,Romance"
180,Only Cloud Knows,Huang Xuan,11.613,Yang Caiyu,6.531,Xu Fan,4.337,Lydia Peckham,4.176,Zhao Shuzhen,1.052,180,23410836,-,-,23410836,100,75.0,78.0,,FengXiao-Gang,,12-20-2019,,5.9,324,movie,Zhi you yun zhi dao,0,2019,132,"Drama,Romance"
181,Dark Waters,Mark Ruffalo,10.756,Anne Hathaway,41.479,Tim Robbins,20.687,Bill Pullman,41.094,Bill Camp,10.602,181,23108017,11136084,48.2,11971933,51.8,89.0,95.0,PG-13,ToddHaynes,"MarkRuffalo,ChristineVachon,PamelaKoffler",12-6-2019,11100000.0,7.6,82889,movie,Dark Waters,0,2019,126,"Biography,Drama,History"
182,The Farewell,Awkwafina,44.339,Tzi Ma,8.987,Diana Lin,1.96,Zhao Shuzhen,1.052,Jiang Yongbo,0.861,182,23076657,17695781,76.7,5380876,23.3,97.0,87.0,PG,LuluWang,"ChrisWeitz,AndrewMiano,PeterSaraf,MarcTurtletaub,AnitaGou,DanieleTateMelia,JaneZheng,DaniMelia",8-2-2019,17700000.0,7.5,61679,movie,The Farewell,0,2019,100,"Comedy,Drama"
183,The Knight of Shadows: Between Yin and Yang,Jackie Chan,33.882,Elaine Zhong,9.103,Ethan Juan,11.183,Austin Lin,8.731,Qiao Shan,5.399,183,22774256,-,-,22774256,100,,,,VashYanJia,,,,4.9,1550,movie,Shen tan Pu Song Ling,0,2019,109,"Action,Adventure,Family"
184,Black and Blue,Naomie Harris,19.818,Tyrese Gibson,11.505,Frank Grillo,28.73,Mike Colter,12.348,Reid Scott,8.824,184,22741061,22055313,97,685748,3,52.0,93.0,R,DeonTaylor,SeanSorensen,10-25-2019,22000000.0,6.4,22190,movie,Black and Blue,0,2019,108,"Action,Thriller"
185,Late Night,Emma Thompson,24.804,Mindy Kaling,12.015,Max Casella,15.542,Hugh Dancy,14.952,John Lithgow,17.218,185,22386555,15499454,69.2,6887101,30.8,80.0,77.0,R,NishaGanatra,"MindyKaling,HowardKlein,BenBrowning,JillianApfelbaum",6-14-2019,15500000.0,6.5,36284,movie,Late Night,0,2019,102,"Comedy,Drama"
186,Les Misérables,Hugh Jackman,23.696,Russell Crowe,20.111,Anne Hathaway,36.931,Amanda Seyfried,37.184,Sacha Baron Cohen,12.13,186,22342519,330181,1.5,22012338,98.5,70.0,79.0,PG-13,TomHooper,"TimBevan,EricFellner,DebraHayward,CameronMackintosh",12-25-2012,148800000.0,7.6,23998,movie,Les misérables,0,2019,104,"Crime,Drama,Thriller"
187,Crazy Romance,Kim Rae-won,6.655,Gong Hyo-jin,4.63,Kang Ki-young,7.603,Jung Woong-in,6.75,Jang So-yeon,7.951,187,21386368,-,-,21386368,100,,,,,,,,6.2,567,movie,Gajang Botongui Yeonae,0,2019,115,"Comedy,Drama,Romance"
188,Shaft,Samuel L. Jackson,56.705,Jessie T. Usher,7.269,Regina Hall,12.088,Alexandra Shipp,24.492,Richard Roundtree,8.432,188,21360215,21360215,100,-,-,34.0,94.0,R,TimStory,JohnDavis,6-14-2019,21400000.0,6.4,51787,movie,Shaft,0,2019,111,"Action,Comedy,Crime"
189,Unplanned,Ashley Bratcher,2.744,Brooks Ryan,1.653,Robia LaMorte,0.84,Emma Elle Roberts,2.26,Robin DeMarco,1.96,189,21354152,19005109,89,2349043,11,42.0,94.0,R,"CarySolomon,ChuckKonzelman","ChrisJones,JoeKnopp,DarylC.Lefever,DarylLefever,CarySolomon,ChuckKonzelman",3-29-2019,19000000.0,5.9,13721,movie,Unplanned,0,2019,109,"Biography,Drama"
190,Integrity,John Hastings,0.6,,,,,,,,,190,21290004,-,-,21290004,100,,,,,,,,5.6,529,movie,Lian zheng feng yun,0,2019,114,"Crime,Drama,Mystery"
191,The Secret Mission,Roy Marten,2.495,Gibran Marten,1.4,Karenina Maria,0.6,Svitlana Zavialova,0.694,Hans de Kraker,0.995,191,21083522,-,-,21083522,100,,0.0,,HaroldFrench,,,,6.8,441,movie,Malmoi,0,2019,135,"Comedy,Drama,History"
192,This Is Tomas,,,,,,,,,,,192,20084169,-,-,20084169,100,,,,,,,,5.7,227,movie,¿Conoces a Tomás?,0,2019,87,"Comedy,Drama"
193,The Specials,Rob Lowe,12.843,Jamie Kennedy,21.648,Thomas Haden Church,11.267,Jordan Ladd,9.86,Mike Schwartz,1.116,193,19363826,-,-,19363826,100,47.0,55.0,R,CraigMazin,"MarkA.Altman,DanBates,RickMischel",9-18-2000,13.0K,7.4,8701,movie,Hors normes,0,2019,114,"Comedy,Drama"
194,Always Miss You,Amber Kuo,6.146,Ryan Zheng Kai,9.633,Li Dongxue,6.688,Xie Yi-lin,3.5,Annie Liu,4.311,194,19015465,91884,0.5,18923581,99.5,,,,Hung-iChen,,5-3-2019,87.1K,3.9,51,movie,Xia yi ren: Qian ren,0,2019,98,Romance
195,An Officer and a Spy,Louis Garrel,12.344,Jean Dujardin,18.264,Emmanuelle Seigner,18.228,Grégory Gadebois,4.419,Vincent Perez,1.854,195,18878658,-,-,18878658,100,76.0,83.0,,RomanPolanski,AlainGoldman,,,7.2,17500,movie,J'accuse,0,2019,132,"Drama,History,Thriller"
196,Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,Yumiko Kobayashi,7.283,Miki Narahashi,5.638,Toshiyuki Morikawa,8.331,Mari Mashiba,2.25,Tamao Hayashi,1.952,196,18738951,-,-,18738951,100,,,,MasakazuHashimoto,,,,6.1,211,movie,Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,0,2019,100,"Action,Adventure,Animation"
197,Greta,Chloë Grace Moretz,56.69,Isabelle Huppert,9.466,Maika Monroe,17.674,Colm Feore,6.38,Stephen Rea,7.615,197,18653107,10532219,56.5,8120888,43.5,100.0,,,ArmandoPraça,"NaraAragao,MaurícioMacêdo,ArmandoPraça",,,6.2,349,movie,Greta,0,2019,97,Drama
198,Peppa Celebrates Chinese New Year,Harley Bird,2.974,Oliver May,1.897,Alice May,0.6,Morwenna Banks,2.566,Richard Ridings,2.682,198,18653040,131225,0.7,18521815,99.3,,,G,"DapengZhang,MarkBaker,NevilleAstley,JorisvanHulzen,SarahRoper",,2-5-2019,114.1K,3.5,78,movie,Xiao zhu pei qi guo da nian,0,2019,81,"Animation,Family"
