,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
74,Bayside Shakedown 3: Set the Guys Loose,Yuji Oda,2.769,Eri Fukatsu,4.737,Yūsuke Santamaria,1.594,Toshirō Yanagiba,1.844,Atsushi Ito,2.253,74,85347374,-,-,85347374,100,,,,,,,,5.5,309,movie,Odoru daisousasen the movie 3: Yatsura o kaihou seyo!,0,2010,141,Drama
75,Marmaduke,Lee Pace,18.606,Judy Greer,23.295,Owen Wilson,46.143,Emma Stone,40.711,George Lopez,4.881,75,83761844,33644788,40.2,50117056,59.8,9.0,42.0,PG,TomDey,JohnDavis,6-4-2010,33600000.0,4.3,15414,movie,Marmaduke,0,2010,99,"Comedy,Family"
76,Piranha 3D,Elisabeth Shue,29.8,Jerry O'Connell,10.482,Steven R. McQueen,10.688,Jessica Szohr,9.576,Kelly Brook,11.413,76,83188165,25003155,30.1,58185010,69.9,13.0,22.0,R,JohnGulager,"MarkCanton,MarcToberoff,JoelSoisson",6-1-2012,370.9K,5.5,89521,movie,Piranha 3D,0,2010,88,"Comedy,Horror"
77,Edge of Darkness,Mel Gibson,25.645,Ray Winstone,9.559,Shawn Roberts,13.269,Bojana Novaković,9.274,Danny Huston,7.01,77,81126522,43313890,53.4,37812632,46.6,,,,,,,,6.6,93719,movie,Edge of Darkness,0,2010,117,"Action,Crime,Drama"
78,Vampires Suck,Jenn Proske,4.317,Chris Riggi,4.917,Matt Lanter,10.947,Ken Jeong,8.844,Kelsey Ford,3.074,78,80547866,36661504,45.5,43886362,54.5,4.0,29.0,PG-13,"JasonFriedberg,AaronSeltzer","PeterSafran,JasonFriedberg,AaronSeltzer",8-18-2010,36700000.0,3.4,48572,movie,Vampires Suck,0,2010,82,"Comedy,Horror"
79,Letters to Juliet,Amanda Seyfried,37.184,Gael García Bernal,11.422,Vanessa Redgrave,12.989,Franco Nero,7.734,Luisa Ranieri,9.832,79,79293444,53032453,66.9,26260991,33.1,42.0,62.0,PG,GaryWinick,"CarolineKaplan,EllenBarkin,MarkCanton",5-14-2010,53000000.0,6.5,98712,movie,Letters to Juliet,0,2010,105,"Adventure,Comedy,Drama"
80,The Back-up Plan,Jennifer Lopez,10.12,Alex O'Loughlin,10.592,Danneel Ackles,6.23,Eric Christian Olsen,6.397,Anthony Anderson,9.136,80,77477008,37490007,48.4,39987001,51.6,17.0,46.0,PG-13,AlanPoul,"ToddBlack,JasonBlumenthal,SteveTisch",4-23-2010,37500000.0,5.3,49814,movie,The Back-up Plan,0,2010,104,"Comedy,Romance"
81,Diary of a Wimpy Kid,Brady Noon,5.968,Ethan William Childress,1.749,Hunter Dillon,6.839,Erica Cerra,12.558,Chris Diamantopoulos,20.359,81,76196538,64003625,84,12192913,16,73.0,37.0,PG,SwintonO.ScottIII,JeffKinney,,,6.2,48370,movie,Diary of a Wimpy Kid,0,2010,94,"Comedy,Drama,Family"
82,If You Are the One 2,Ge You,3.421,Shu Qi,15.112,Sun Honglei,9.005,Yao Chen,4.785,Zhang Hanyu,8.378,82,76085443,426894,0.6,75658549,99.4,,67.0,,FengXiao-Gang,"FengXiao-Gang,TongyuanWang,AlbertYeung",,,5.9,1517,movie,Fei cheng wu rao 2,0,2010,120,"Comedy,Romance"
83,Easy A,Emma Stone,40.711,Cam Gigandet,12.25,Amanda Bynes,11.788,Penn Badgley,13.104,Dan Byrd,9.488,83,75026216,58401464,77.8,16624752,22.2,85.0,77.0,PG-13,WillGluck,"ZanneDevine,WillGluck",9-17-2010,58400000.0,7.0,382340,movie,Easy A,0,2010,92,"Comedy,Drama,Romance"
84,Pokémon: Zoroark: Master of Illusions,Rica Matsumoto,3.599,Ikue Otani,8.898,Yuji Ueda,4.52,Megumi Toyoguchi,3.097,Etsuko Kozakura,3.332,84,71143529,-,-,71143529,100,,70.0,,KunihikoYuyama,,,,6.1,1985,movie,Gekijouban Poketto monsutâ: Daiamondo & Pâru - Gen'ei no hasha Zoroâku,0,2010,96,"Action,Animation,Family"
85,A Turtle's Tale: Sammy's Adventures,Yuri Lowenthal,7.5,Gemma Arterton,23.064,Isabelle Fuhrman,16.303,Melanie Griffith,9.989,Tim Curry,13.58,85,70627617,-,-,70627617,100,44.0,47.0,PG,BenStassen,,,,6.0,7424,movie,Sammy's avonturen: De geheime doorgang,0,2010,88,"Adventure,Animation,Family"
86,The Last Exorcism,Ashley Bell,5.069,Patrick Fabian,12.69,Iris Bahr,3.315,Louis Herthum,4.935,Caleb Landry Jones,16.093,86,69432527,41034350,59.1,28398177,40.9,72.0,35.0,PG-13,DanielStamm,"EliRoth,EricNewman,MarcAbraham,ThomasA.Bliss",8-27-2010,41000000.0,5.7,49644,movie,The Last Exorcism,0,2010,87,"Horror,Mystery,Thriller"
87,Takers,Idris Elba,26.498,Paul Walker,20.93,Matt Dillon,20.335,Michael Ealy,11.7,Jay Hernandez,18.254,87,69055695,57744720,83.6,11310975,16.4,28.0,62.0,PG-13,JohnLuessenhop,"WillPacker,T.I.,JasonGeter",8-27-2010,57700000.0,6.2,61911,movie,Takers,0,2010,107,"Action,Crime,Thriller"
88,Bestseller,,,,,,,,,,,88,68813389,-,-,68813389,100,,,,,,,,6.1,1044,movie,Be-seu-teu-sel-leo,0,2010,117,"Horror,Mystery,Thriller"
89,Legion,Paul Bettany,20.208,Dennis Quaid,13.1,Lucas Black,15.362,Kate Walsh,19.135,Tyrese Gibson,8.218,89,67918658,40168080,59.1,27750578,40.9,,17.0,TV14,JonHess,AviNesher,,,5.2,104018,movie,Legion,0,2010,100,"Action,Fantasy,Horror"
90,The American,George Clooney,20.782,Violante Placido,9.548,Thekla Reuten,7.805,Paolo Bonacelli,7.192,Johan Leysen,2.916,90,67876281,35606376,52.5,32269905,47.5,86.0,,,"UdiAloni,","UdiAloni,",6-19-2020,,6.3,95908,movie,The American,0,2010,105,"Action,Crime,Drama"
91,The Next Three Days,Russell Crowe,20.111,Elizabeth Banks,14.855,Brian Dennehy,11.834,RZA,9.185,Moran Atias,4.866,91,67448651,21148651,31.4,46300000,68.6,50.0,66.0,PG-13,PaulHaggis,"PaulHaggis,MichaelNozik,OlivierDelbosc,MarcMissonnier",11-19-2010,21100000.0,7.3,194911,movie,The Next Three Days,0,2010,133,"Action,Crime,Drama"
92,Skyline,Eric Balfour,11.774,Scottie Thompson,10.399,David Zayas,12.341,Donald Faison,11.643,Brittany Daniel,10.706,92,66984887,21393620,31.9,45591267,68.1,15.0,18.0,PG-13,"ColinStrause,GregStrause","ColinStrause,GregStrause,KristianJamesAndresen,LiamO'Donnell",11-12-2010,21400000.0,4.5,89448,movie,Skyline,0,2010,92,"Action,Sci-Fi,Thriller"
93,Hot Tub Time Machine,John Cusack,24.753,Rob Corddry,10.778,Craig Robinson,13.723,Clark Duke,8.525,Crispin Glover,15.355,93,64735752,50287556,77.7,14448196,22.3,64.0,56.0,R,StevePink,"JohnCusack,GraceLoh,MattMoore",3-26-2010,50200000.0,6.4,171815,movie,Hot Tub Time Machine,0,2010,101,"Comedy,Sci-Fi"
94,Elite Squad 2: The Enemy Within,,,,,,,,,,,94,63618850,100119,0.2,63518731,99.8,,,,,,,,8.0,82264,movie,Tropa de Elite 2: O Inimigo Agora é Outro,0,2010,115,"Action,Crime,Drama"
95,Devil,Chris Messina,14.781,Bojana Novaković,9.274,Logan Marshall-Green,14.649,Jacob Vargas,8.263,Bokeem Woodbine,36.536,95,62695489,33601190,53.6,29094299,46.4,49.0,43.0,PG-13,JohnErickDowdle,"M.NightShyamalan,SamMercer",9-17-2010,33600000.0,6.3,143130,movie,Devil,0,2010,80,"Horror,Mystery,Thriller"
96,127 Hours,James Franco,11.754,Kate Mara,18.864,Amber Tamblyn,9.301,Clémence Poésy,12.902,Lizzy Caplan,12.73,96,60738797,18335230,30.2,42403567,69.8,93.0,85.0,R,DannyBoyle,"ChristianColson,DannyBoyle,JohnSmithson",1-28-2011,18300000.0,7.6,369651,movie,127 Hours,0,2010,94,"Biography,Drama"
97,Why Did I Get Married Too?,Tyler Perry,7.41,Janet Jackson,4.197,Jill Scott,4.029,Sharon Leal,7.243,Malik Yoba,5.772,97,60673972,60095852,99,578120,1,27.0,68.0,PG-13,TylerPerry,"TylerPerry,ReubenCannon",4-2-2010,60100000.0,4.6,9687,movie,Why Did I Get Married Too?,0,2010,121,"Comedy,Drama,Romance"
98,The Ghost Writer,Ewan McGregor,15.899,Pierce Brosnan,42.595,Kim Cattrall,18.278,Olivia Williams,13.744,Tom Wilkinson,13.739,98,60331447,15541549,25.8,44789898,74.2,84.0,70.0,PG-13,RomanPolanski,"RomanPolanski,RobertBenmussa,AlainSarde",3-19-2010,15500000.0,7.2,162021,movie,The Ghost Writer,0,2010,128,"Crime,Drama,Mystery"
99,Secretariat,Diane Lane,28.946,John Malkovich,14.631,Scott Glenn,19.362,Dylan Walsh,14.797,Fred Dalton Thompson,6.723,99,60321861,59713955,99,607906,1,64.0,76.0,PG,RandallWallace,"MarkCiardi,GordonGray",10-8-2010,59700000.0,7.2,28163,movie,Secretariat,0,2010,123,"Biography,Drama,Family"
100,Morning Glory,Rachel McAdams,23.696,Harrison Ford,17.858,Patrick Wilson,31.977,Jeff Goldblum,13.337,Diane Keaton,14.502,100,60040976,31011732,51.7,29029244,48.3,55.0,51.0,PG-13,RogerMichell,"J.J.Abrams,BryanBurk",11-10-2010,31000000.0,6.5,78101,movie,Morning Glory,0,2010,107,"Comedy,Drama,Romance"
101,Remember Me,Robert Pattinson,26.955,Emilie de Ravin,12.515,Pierce Brosnan,42.595,Lena Olin,17.324,Chris Cooper,6.765,101,56032889,19068240,34,36964649,66,,78.0,,MartínRosete,"DavidNaranjo,MartínRosete,AtitShah,GonzaloSalazar-Simpson",,,7.1,145016,movie,Remember Me,0,2010,113,"Drama,Romance"
102,Cop Out,Bruce Willis,25.856,Tracy Morgan,8.707,Seann William Scott,13.293,Ana de la Reguera,14.337,Adam Brody,12.543,102,55611001,44875481,80.7,10735520,19.3,18.0,39.0,R,KevinSmith,"MarcPlatt,MichaelTadross,PollyJohnsen",2-26-2010,44900000.0,5.6,87556,movie,Cop Out,0,2010,107,"Action,Comedy,Crime"
103,Veda - Atatürk,Serhat Mustafa Kılıç,0.6,Dolunay Soysert,5.901,Burhan Güven,0.6,Fikret Kagan Olcay,0.6,Bartunç Akbaba,0.652,103,55024621,-,-,55024621,100,,67.0,,MokonaApapa,,,,7.3,7078,movie,Veda,0,2010,114,"Biography,Drama,History"
104,The Crazies,Timothy Olyphant,29.519,Radha Mitchell,11.315,Joe Anderson,8.1,Danielle Panabaker,26.31,Joe Reegan,2.936,104,54806823,39123589,71.4,15683234,28.6,71.0,56.0,R,BreckEisner,"RobCowan,MichaelAguilar,DeanGeorgaris",2-26-2010,39100000.0,6.5,119200,movie,The Crazies,0,2010,101,"Horror,Mystery,Thriller"
105,Little White Lies,Helen Griffin,1.024,Brian Hibbard,1.4,Sara Gregory,0.6,Jonny Owen,1.87,Mark Lewis Jones,4.933,105,53319615,206088,0.4,53113527,99.6,42.0,64.0,,GuillaumeCanet,AlainAttal,8-24-2012,199.6K,7.1,25046,movie,Les petits mouchoirs,0,2010,154,"Comedy,Drama"
106,From Paris with Love,John Travolta,11.259,Jonathan Rhys Meyers,21.518,Kasia Smutniak,11.33,Richard Durden,1.686,Bing Yin,1.003,106,52830951,24077427,45.6,28753524,54.4,37.0,54.0,R,PierreMorel,IndiaOsborne,2-5-2010,24000000.0,6.4,116402,movie,From Paris with Love,0,2010,92,"Action,Crime,Thriller"
107,Detective Dee: The Mystery of the Phantom Flame,Andy Lau,16.233,Li Bingbing,28.462,Deng Chao,6.787,Tony Leung Ka-fai,11.318,Carina Lau,12.2,107,51899269,459836,0.9,51439433,99.1,80.0,62.0,PG-13,HarkTsui,"PeggyLee,NansunShi,HarkTsui",9-2-2011,,6.6,11206,movie,Di renjie: Tong tian di guo,0,2010,123,"Action,Adventure,Drama"
108,Conference of Animals,Georg Thomalla,1.631,Horst Sachtleben,1.073,Ernst Fritz Fürbringer,2.112,Rosemarie Fendel,4.588,Bruni Löbel,1.614,108,51883642,-,-,51883642,100,,,,,,,,4.8,6467,movie,Konferenz der Tiere,0,2010,93,"Adventure,Animation,Comedy"
109,Alpha and Omega,Hayden Panettiere,17.271,Justin Long,18.509,Dennis Hopper,6.965,Christina Ricci,22.166,Danny Glover,9.285,109,50507267,25107267,49.7,25400000,50.3,18.0,41.0,PG,"AnthonyBell,BenGluck","RichardRich,KenKatsumoto,SteveMoore",9-17-2010,25100000.0,5.2,14237,movie,Alpha and Omega,0,2010,90,"Adventure,Animation,Comedy"
110,The Switch,Jennifer Aniston,17.122,Jason Bateman,15.545,Jeff Goldblum,13.337,Juliette Lewis,16.435,Todd Louiso,9.348,110,49830607,27779426,55.7,22051181,44.3,,,,,,,,6.1,103831,movie,The Switch,0,2010,101,"Comedy,Drama,Romance"
111,Space Battleship Yamato,Kenneth Meseroll,0.884,,,,,,,,,111,49827298,-,-,49827298,100,,54.0,,TakashiYamazaki,,,,6.0,6104,movie,Space Battleship Yamato,0,2010,138,"Action,Adventure,Drama"
112,She's Out of My League,Jay Baruchel,19.385,Alice Eve,20.455,Mike Vogel,18.383,Krysten Ritter,21.253,Debra Jo Rupp,11.336,112,49779728,32010860,64.3,17768868,35.7,58.0,59.0,R,JimFieldSmith,"JimmyMiller,DavidB.Householter",3-12-2010,31600000.0,6.4,135723,movie,She's Out of My League,0,2010,104,"Comedy,Romance"
113,Death at a Funeral,Chris Rock,20.036,Martin Lawrence,26.374,Zoe Saldana,26.317,Tracy Morgan,8.707,Regina Hall,12.088,113,49050886,42739347,87.1,6311539,12.9,43.0,45.0,R,NeilLaBute,"SidneyKimmel,WilliamHorberg,ChrisRock,ShareStallings,LaurenceMalkin",4-16-2010,42700000.0,5.7,49446,movie,Death at a Funeral,0,2010,92,Comedy
114,How Do You Know,Reese Witherspoon,14.224,Paul Rudd,34.179,Owen Wilson,46.143,Jack Nicholson,11.245,Kathryn Hahn,18.867,114,48668907,30212620,62.1,18456287,37.9,31.0,25.0,PG-13,JamesL.Brooks,"JamesL.Brooks,PaulaWeinstein,LaurenceMark,JulieAnsell",12-17-2010,30200000.0,5.4,49491,movie,How Do You Know,0,2010,121,"Comedy,Drama,Romance"
115,Charlie St. Cloud,Zac Efron,27.031,Charlie Tahan,16.879,Amanda Crew,12.93,Augustus Prew,7.892,Donal Logue,16.325,115,48190704,31162545,64.7,17028159,35.3,28.0,60.0,PG-13,BurrSteers,MarcPlatt,7-30-2010,31100000.0,6.4,61604,movie,Charlie St. Cloud,0,2010,100,"Drama,Fantasy,Romance"
116,Heartbreaker,Fernando Allende,1.4,Dawn Dunlap,8.176,Miguel Ferrer,3.891,,,,,116,48023509,504030,1,47519479,99,,,R,FrankZuniga,,,,6.7,26415,movie,L'arnacoeur,0,2010,105,"Comedy,Romance"
117,Scott Pilgrim vs. the World,Michael Cera,20.608,Mary Elizabeth Winstead,26.06,Ellen Wong,2.962,Kieran Culkin,14.141,Alison Pill,10.067,117,47664559,31524275,66.1,16140284,33.9,82.0,84.0,PG-13,EdgarWright,"MarcPlatt,EricGitter,NiraPark,EdgarWright",8-13-2010,32799999.999999996,7.6,413494,movie,Scott Pilgrim vs. the World,0,2010,112,"Action,Comedy,Fantasy"
118,Welcome to the South,Claudio Bisio,1.586,Alessandro Siani,3.143,Angela Finocchiaro,2.258,Valentina Lodovini,8.925,Nando Paone,1.47,118,45896492,-,-,45896492,100,,,,,,,,6.6,9231,movie,Benvenuti al sud,0,2010,102,Comedy
119,Machete,Danny Trejo,18.259,Michelle Rodriguez,23.481,Jessica Alba,11.476,Robert De Niro,28.296,Steven Seagal,17.498,119,45491656,26593646,58.5,18898010,41.5,72.0,63.0,R,RobertRodriguez,"RobertRodriguez,ElizabethAvellan,RickSchwartz",9-3-2010,26600000.0,6.6,196102,movie,Machete,0,2010,105,"Action,Crime,Thriller"
120,Confessions,Isla Fisher,15.923,Hugh Dancy,14.952,Krysten Ritter,21.253,Joan Cusack,14.925,John Goodman,20.197,120,45203103,-,-,45203103,100,81.0,88.0,,TetsuyaNakashima,"YujiIshida,GenkiKawamura,YutakaSuzuki,YoshihiroKubota",,,7.7,38417,movie,Kokuhaku,0,2010,106,"Drama,Thriller"
121,The Man from Nowhere,Sarah Hollis Andrews,0.652,Ronald Adam,1.429,Anthony McCaffery,0.6,Shane Franklin,0.6,Reggie Winch,1.529,121,44723232,528175,1.2,44195057,98.8,,,,MattGreen,"MattGreen,ChrisDowling,JohnSullivan",,,7.7,68240,movie,Ajeossi,0,2010,119,"Action,Crime,Drama"
122,Of Gods and Men,Lambert Wilson,14.545,Michael Lonsdale,3.977,Olivier Rabourdin,9.775,Philippe Laudenbach,1.052,Jacques Herlin,1.143,122,43803417,3951596,9,39851821,91,92.0,75.0,PG-13,XavierBeauvois,"PascalCaucheteux,EtienneComar",2-25-2011,4000000.0,7.2,15440,movie,Des hommes et des dieux,0,2010,122,"Drama,History"
123,Boy,Lauren Cohan,25.017,Rupert Evans,6.4,James Russell,4.665,Jim Norton,3.706,Diana Hardcastle,5.764,123,43551154,256211,0.6,43294943,99.4,97.0,80.0,R,RichardLinklater,"RichardLinklater,CathleenSutherland",7-18-2014,25400000.0,7.5,25645,movie,Boy,0,2010,87,"Comedy,Drama"
124,Boy,Lauren Cohan,25.017,Rupert Evans,6.4,James Russell,4.665,Jim Norton,3.706,Diana Hardcastle,5.764,124,43551154,256211,0.6,43294943,99.4,97.0,80.0,R,RichardLinklater,"RichardLinklater,CathleenSutherland",7-18-2014,25400000.0,7.3,13,movie,Boy,0,2010,112,"Crime,Drama,Family"
125,When in Rome,Josh Duhamel,10.859,Kristen Bell,15.307,Anjelica Huston,8.084,Will Arnett,16.336,Jon Heder,13.378,125,43053376,32680633,75.9,10372743,24.1,17.0,41.0,PG-13,MarkStevenJohnson,"GaryFoster,MarkStevenJohnson,AndrewPanay",1-29-2010,32700000.000000004,5.5,62011,movie,When in Rome,0,2010,91,"Comedy,Romance"
126,My Name Is Khan,Shah Rukh Khan,14.319,Kajol,8.583,Jimmy Shergill,2.233,Zarina Wahab,1.4,Adarsh Gourav,2.217,126,42345360,4018771,9.5,38326589,90.5,82.0,83.0,PG-13,KaranJohar,"HirooJohar,GauriKhan",2-12-2010,4000000.0,8.0,104991,movie,My Name Is Khan,0,2010,165,"Drama,Romance"
127,Going the Distance,Drew Barrymore,19.158,Justin Long,18.509,Charlie Day,18.088,Jason Sudeikis,8.331,Christina Applegate,15.238,127,42059111,17804299,42.3,24254812,57.7,,,,UbongBasseyNya,,,,6.3,58185,movie,Going the Distance,0,2010,103,"Comedy,Romance"
128,SP: The Motion Picture I,Junichi Okada,10.037,Yoko Maki,6.675,Teruyuki Kagawa,3.829,Satoru Matsuo,2.835,Yuu Kamio,2.344,128,39674739,-,-,39674739,100,,,,,,,,5.7,125,movie,SP: The motion picture yabô hen,0,2010,\N,Drama
129,For Colored Girls,Kimberly Elise,6.118,Janet Jackson,4.197,Loretta Devine,4.886,Thandiwe Newton,29.571,Anika Noni Rose,13.425,129,37981984,37729698,99.3,252286,0.7,32.0,73.0,R,TylerPerry,"OzzieAreu,RogerM.Bobb,PaulHall",11-5-2010,37700000.0,6.1,7697,movie,For Colored Girls,0,2010,134,Drama
130,Detective Conan: The Lost Ship in the Sky,Minami Takayama,10.806,Kappei Yamaguchi,11.26,Rikiya Koyama,7.883,Wakana Yamazaki,3.604,Megumi Hayashibara,7.296,130,36407407,-,-,36407407,100,,,,,,,,7.0,1616,movie,Meitantei Conan: Tenkuu no rosuto shippu,0,2010,103,"Action,Adventure,Animation"
131,Secret Reunion,Song Kang-ho,24.694,Gang Dong-won,7.914,Jeon Kuk-hwan,5.413,Park Hyuk-kwon,6.875,Yoon Hee-seok,1.421,131,36298578,-,-,36298578,100,,,,,,,,6.9,3947,movie,Ui-hyeong-je,0,2010,117,"Action,Drama,Thriller"
132,Furry Vengeance,Brendan Fraser,13.765,Brooke Shields,18.999,Matt Prokop,9.915,Skyler Samuels,9.163,Ken Jeong,8.844,132,36288132,17630465,48.6,18657667,51.4,7.0,32.0,PG,RogerKumble,"RobertSimonds,KeithGoldberg",4-30-2010,17600000.0,3.8,16877,movie,Furry Vengeance,0,2010,92,"Comedy,Family"
133,You Will Meet a Tall Dark Stranger,Gemma Jones,8.025,Pauline Collins,7.748,Anthony Hopkins,20.548,Naomi Watts,27.398,Josh Brolin,39.186,133,35867322,3248246,9.1,32619076,90.9,46.0,34.0,R,WoodyAllen,"LettyAronson,JaumeRoures,StephenTenenbaum",9-22-2010,3200000.0,6.3,45441,movie,You Will Meet a Tall Dark Stranger,0,2010,98,"Comedy,Drama,Romance"
134,Faster,Dwayne Johnson,29.99,Billy Bob Thornton,13.488,Oliver Jackson-Cohen,6.779,Maggie Grace,22.642,Carla Gugino,32.469,134,35626958,23240020,65.2,12386938,34.8,42.0,52.0,R,GeorgeTillmanJr.,"MartinShafer,LizGlotzer,TonyGayton,RobertTeitel",11-24-2010,23200000.0,6.4,106300,movie,Faster,0,2010,98,"Action,Crime,Drama"
135,The Kids Are All Right,Julianne Moore,18.698,Annette Bening,21.304,Mark Ruffalo,9.185,Mia Wasikowska,16.802,Josh Hutcherson,9.872,135,34705850,20811365,60,13894485,40,92.0,74.0,R,LisaCholodenko,"GaryGilbert,JeffreyKusama-Hinte,CelineRattray,JordanHorowitz,DanielaTaplinLundberg",7-30-2010,20800000.0,7.1,129626,movie,The Kids Are All Right,0,2010,106,"Comedy,Drama,Romance"
136,Doraemon The Movie: Nobita's Great Battle of the Mermaid King,,,,,,,,,,,136,34702573,-,-,34702573,100,,,,,,,,6.7,438,movie,Eiga Doraemon: Nobita no ningyo daikaisen,0,2010,99,"Adventure,Animation,Comedy"
137,The Extraordinary Adventures of Adèle Blanc-Sec,Louise Bourgoin,8.716,Mathieu Amalric,7.364,Gilles Lellouche,5.064,Jean-Paul Rouve,8.876,Jacky Nercessian,1.62,137,34604339,-,-,34604339,100,85.0,54.0,PG,LucBesson,VirginieSilla,,,6.3,21037,movie,Les aventures extraordinaires d'Adèle Blanc-Sec,0,2010,107,"Action,Adventure,Comedy"
138,Camping 2,Franck Dubosc,4.273,Richard Anconina,2.345,Mathilde Seigner,8.229,Antoine Duléry,2.636,Claude Brasseur,1.531,138,33857735,-,-,33857735,100,,13.0,,FabienOnteniente,,,,4.3,1331,movie,Camping 2,0,2010,99,Comedy
139,Arthur 3: The War of the Two Worlds,Freddie Highmore,35.473,Mia Farrow,13.874,Robert Stanton,6.004,Penny Balfour,5.614,David Gasman,1.4,139,33519334,-,-,33519334,100,20.0,42.0,PG,LucBesson,"LucBesson,EmmanuelPrévost",,,5.5,9046,movie,Arthur 3: la guerre des deux mondes,0,2010,101,"Adventure,Animation,Family"
140,Dogwood Tree,,,,,,,,,,,140,33016351,-,-,33016351,100,,,,,,,,6.8,1215,movie,Hanamizuki,0,2010,128,"Adventure,Drama,Romance"
141,Leap Year,Amy Adams,19.554,Matthew Goode,18.407,John Lithgow,17.218,Flaminia Cinque,1.96,Tony Rohr,1.343,141,32686500,25918920,79.3,6767580,20.7,,57.0,,JamesCruze,,,,6.4,102605,movie,Leap Year,0,2010,100,"Comedy,Romance"
142,Leap Year,Amy Adams,19.554,Matthew Goode,18.407,John Lithgow,17.218,Flaminia Cinque,1.96,Tony Rohr,1.343,142,32686500,25918920,79.3,6767580,20.7,,57.0,,JamesCruze,,,,5.9,2531,movie,Año bisiesto,0,2010,94,"Drama,Romance"
143,Potiche,Catherine Deneuve,14.29,Gérard Depardieu,11.863,Fabrice Luchini,5.337,Karin Viard,5.823,Jérémie Renier,5.048,143,32309881,1618844,5,30691037,95,83.0,61.0,R,FrançoisOzon,"ÉricAltmayer,NicolasAltmayer",3-25-2011,1600000.0,6.4,10780,movie,Potiche,0,2010,103,Comedy
144,You Again,Kristen Bell,15.307,Jamie Lee Curtis,15.757,Sigourney Weaver,20.314,Odette Annable,19.433,Victor Garber,8.911,144,32054369,25702053,80.2,6352316,19.8,19.0,43.0,PG,AndyFickman,"JohnJ.Strauss,EricTannenbaum,AndyFickman",9-24-2010,25700000.0,5.7,51643,movie,You Again,0,2010,105,"Comedy,Romance"
145,The Losers,Jeffrey Dean Morgan,17.9,Zoe Saldana,26.317,Chris Evans,15.319,Idris Elba,26.498,Columbus Short,4.628,145,29397654,23591432,80.2,5806222,19.8,48.0,54.0,PG-13,SylvainWhite,"JoelSilver,AkivaGoldsman,KerryFoster",4-23-2010,23600000.0,6.3,99714,movie,The Losers,0,2010,97,"Action,Adventure,Crime"
146,The Santa Claus Gang,,,,,,,,,,,146,29181330,-,-,29181330,100,,,,,,,,5.9,2938,movie,La banda dei Babbi Natale,0,2010,100,Comedy
147,Sacrifice,Barbara Crampton,9.534,Sophie Stevens,2.191,Ludovic Hughes,1.826,Lukas Loughran,2.232,Johanna Adde Dahl,0.751,147,29093560,29792,0.1,29063768,99.9,,,,,,,,5.9,55,movie,Sacrifice,0,2010,67,Sci-Fi
148,Sacrifice,Barbara Crampton,9.534,Sophie Stevens,2.191,Ludovic Hughes,1.826,Lukas Loughran,2.232,Johanna Adde Dahl,0.751,148,29093560,29792,0.1,29063768,99.9,,,,,,,,6.2,2340,movie,Zhao shi gu er,0,2010,122,"Drama,History"
149,The Lady Shogun and Her Men,Kazunari Ninomiya,3.72,Ko Shibasaki,13.234,Maki Horikita,5.425,Tadayoshi Okura,7.413,Aoi Nakamura,2.881,149,27769952,-,-,27769952,100,,45.0,,FuminoriKaneko,,,,6.3,379,movie,Ôoku,0,2010,116,"Drama,Sci-Fi"
150,Legend of the Fist: The Return of Chen Zhen,Donnie Yen,16.207,Shu Qi,15.112,Huang Bo,13.595,Anthony Wong,10.318,Yasuaki Kurata,11.001,150,27390678,50433,0.2,27340245,99.8,47.0,53.0,R,AndrewLauWai-Keung,"GordonChan,AndrewLauWai-Keung",4-22-2011,48.4K,6.2,10419,movie,Jing wu feng yun: Chen Zhen,0,2010,106,"Action,Drama,History"
151,Ramona and Beezus,Joey King,44.798,Selena Gomez,16.258,John Corbett,7.988,Bridget Moynahan,11.292,Ginnifer Goodwin,12.357,151,27293743,26167002,95.9,1126741,4.1,70.0,71.0,G,ElizabethAllenRosenbaum,"DeniseDiNovi,AlisonGreenspan",7-23-2010,26200000.0,6.6,18620,movie,Ramona and Beezus,0,2010,104,"Comedy,Drama,Family"
152,Let Me In,Kodi Smit-McPhee,10.866,Chloë Grace Moretz,56.69,Richard Jenkins,11.093,Elias Koteas,19.178,Sasha Barrese,9.502,152,27093592,12134935,44.8,14958657,55.2,88.0,76.0,R,MattReeves,"DonnaGigliotti,AlexanderYvesBrunner,SimonOakes,TobinArmbrust,GuyEast,JohnNordling,CarlMolinder",10-1-2010,12100000.0,7.1,119883,movie,Let Me In,0,2010,116,"Drama,Fantasy,Horror"
153,Fair Game,William Baldwin,16.802,Cindy Crawford,5.493,Steven Berkoff,13.431,Christopher McDonald,11.714,Miguel Sandoval,13.105,153,25798915,9540691,37,16258224,63,79.0,65.0,PG-13,DougLiman,"BillPohlad,JanetZucker,JerryZucker,AkivaGoldsman,DougLiman,JezButterworth",11-19-2010,9500000.0,6.8,48736,movie,Fair Game,0,2010,108,"Biography,Drama,Thriller"
