,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
71,Along With the Gods: The Two Worlds,Ha Jung-woo,9.169,Cha Tae-hyun,7.693,Ju Ji-hoon,9.937,Kim Hyang-gi,7.891,Lee Jung-jae,21.603,71,109383972,1908823,1.7,107475149,98.3,67.0,83.0,,KimYong-hwa,,12-22-2017,1100000.0,7.3,14659,movie,Sin-gwa ham-kke: Jwi-wa beol,0,2017,139,"Action,Drama,Fantasy"
72,Immortal Demon Slayer,Eddie Peng,11.8,Shawn Yue,6.16,Ni Ni,8.183,Oho Ou,10.438,Zheng Shuang,6.786,72,103818506,-,-,103818506,100.0,,,,,,,,5.9,1660,movie,Wu Kong,0,2017,123,"Action,Adventure,Family"
73,Jigsaw,Matt Passmore,6.97,Tobin Bell,19.7,Callum Keith Rennie,7.466,Hannah Anderson,3.605,Clé Bennett,3.791,73,102952888,38052832,37,64900056,63.0,31.0,89.0,R,"MichaelSpierig,PeterSpierig","MarkBurg,OrenKoules,GreggHoffman",10-27-2017,38000000.0,5.7,77193,movie,Jigsaw,0,2017,92,"Crime,Horror,Mystery"
74,Life,Dave Foley,6.195,Kevin Spacey,16.608,Julia Louis-Dreyfus,5.771,Hayden Panettiere,17.271,Phyllis Diller,4.28,74,100541806,30234022,30.1,70307784,69.9,,,,,,,,6.6,223368,movie,Life,0,2017,104,"Horror,Sci-Fi,Thriller"
75,Atomic Blonde,Charlize Theron,40.523,John Goodman,20.197,Til Schweiger,10.181,Eddie Marsan,20.889,Sofia Boutella,19.795,75,100014025,51687870,51.7,48326155,48.3,79.0,64.0,R,DavidLeitch,"CharlizeTheron,A.J.Dix,BethKono,PeterSchwerin,EricGitter,KellyMcCormick",7-28-2017,51500000.0,6.7,189076,movie,Atomic Blonde,0,2017,115,"Action,Thriller"
76,Legend of the Demon Cat,Shota Sometani,13.331,Huang Xuan,11.613,Hiroshi Abe,12.72,Kitty Zhang,7.5,Qin Hao,3.728,76,97051623,-,-,97051623,100.0,91.0,43.0,,ChenKaige,ShirleyKao,,,6.2,2637,movie,Kûkai,0,2017,129,"Adventure,Drama,Family"
77,The Shack,Sam Worthington,21.962,Octavia Spencer,10.21,Tim McGraw,11.318,Aviv Alush,4.32,Sumire Matsubara,5.617,77,96942115,57386418,59.2,39555697,40.8,21.0,76.0,PG-13,StuartHazeldine,"GilNetter,BradCummings",3-3-2017,57200000.0,6.3,35204,movie,The Shack,0,2017,132,"Drama,Fantasy"
78,Chasing the Dragon,Markie Post,7.111,Dennis Boutsikaris,9.281,Noah Fleiss,4.579,Deirdre O'Connell,3.569,Melissa DaPonte,0.6,78,87965942,456854,0.5,87509088,99.5,57.0,72.0,,"JingWong,JasonKwanChi-Yiu","DonnieYen,AndyLau,ConnieWong,JingWong",9-29-2017,456.9K,6.7,3975,movie,Chui lung,0,2017,128,"Action,Biography,Crime"
79,Tiger Zinda Hai,Salman Khan,5.875,Katrina Kaif,5.27,Girish Karnad,1.858,Paresh Rawal,2.142,Sudeep,4.278,79,87320000,5560921,6.4,81759079,93.6,69.0,66.0,,AliAbbasZafar,AdityaChopra,12-22-2017,4800000.0,6.0,28391,movie,Tiger Zinda Hai,0,2017,161,"Action,Adventure,Thriller"
80,A Taxi Driver,Barry Evans,3.291,Judy Geeson,4.383,Adrienne Posta,4.396,Diana Dors,8.563,Liz Fraser,6.364,80,86252940,1527829,1.8,84725111,98.2,96.0,91.0,,JangHoon,ParkEun-kyeong,8-11-2017,1500000.0,7.9,22628,movie,Taeksi woonjunsa,0,2017,137,"Action,Drama,History"
81,Going in Style,Morgan Freeman,23.816,Michael Caine,14.985,Alan Arkin,9.763,Joey King,44.798,Matt Dillon,20.335,81,84918541,45018541,53,39900000,47.0,47.0,57.0,PG-13,ZachBraff,DonaldDeLine,4-7-2017,45000000.0,6.6,83791,movie,Going in Style,0,2017,96,"Comedy,Crime"
82,Rings,Matilda Anna Ingrid Lutz,15.162,Alex Roe,15.553,Johnny Galecki,9.659,Vincent D'Onofrio,25.932,Aimee Teegarden,14.008,82,83080890,27793018,33.5,55287872,66.5,8.0,23.0,PG-13,F.JavierGutiérrez,"WalterF.Parkes,LaurieMacDonald",2-3-2017,27800000.0,4.5,40172,movie,Rings,0,2017,102,"Drama,Horror,Mystery"
83,Once Upon A Time,Leonardo DiCaprio,24.953,Brad Pitt,26.942,Margot Robbie,29.861,Emile Hirsch,21.719,Margaret Qualley,12.866,83,82886178,485728,0.6,82400450,99.4,88.0,88.0,R,HarkTsui,HarkTsui,5-20-1992,,5.3,1383,movie,Once Upon a Time,0,2017,109,"Drama,Fantasy,Romance"
84,Paradox,Gugu Mbatha-Raw,17.874,Daniel Brühl,20.606,Chris O'Dowd,5.729,David Oyelowo,6.722,John Ortiz,14.437,84,79226860,-,-,79226860,100.0,,26.0,,MichaelHurst,"RickBenattar,NigelThomas",4-15-2016,,6.5,3889,movie,Saat po long: Taam long,0,2017,101,"Action,Adventure,Crime"
85,Lady Bird,Saoirse Ronan,21.955,Laurie Metcalf,8.89,Tracy Letts,9.917,Beanie Feldstein,4.651,Lucas Hedges,8.476,85,78965611,48958273,62,30007338,38.0,99.0,79.0,R,GretaGerwig,"ScottRudin,EliBush,EvelynO'Neill",11-22-2017,48900000.0,7.4,276237,movie,Lady Bird,0,2017,94,"Comedy,Drama"
86,Fantastica: A Boonie Bears Adventure,Wenjie Shang,1.4,Chunlai Bao,0.6,Jianhong Sun,0.6,Joseph Zeng,9.668,,,86,77151096,-,-,77151096,100.0,,50.0,G,LeonDing,DaoqiangLiu,6-14-2019,,5.6,184,movie,Boonie Bears: Entangled Worlds,0,2017,89,"Action,Adventure,Animation"
87,The Nut Job 2: Nutty by Nature,Will Arnett,16.336,Maya Rudolph,11.778,Bobby Cannavale,12.744,Bobby Moynihan,5.991,Isabela Merced,17.013,87,68743485,28370522,41.3,40372963,58.7,14.0,43.0,PG,CalBrunker,"HarryLinden,KimJong-su,LeeYoungki,JonghanKim,BobBarlen",8-11-2017,28300000.0,5.5,6534,movie,The Nut Job 2: Nutty by Nature,0,2017,91,"Adventure,Animation,Comedy"
88,American Assassin,Dylan O'Brien,14.5,Michael Keaton,17.975,Taylor Kitsch,18.299,Shiva Negar,11.453,Sanaa Lathan,17.056,88,67234188,36249674,53.9,30984514,46.1,34.0,60.0,R,MichaelCuesta,"LorenzodiBonaventura,NickWechsler",9-15-2017,36200000.0,6.2,80077,movie,American Assassin,0,2017,111,"Action,Thriller"
89,Victoria & Abdul,Judi Dench,8.949,Ali Fazal,8.188,Tim Pigott-Smith,5.37,Eddie Izzard,19.34,Adeel Akhtar,5.147,89,66558465,22245070,33.4,44313395,66.6,66.0,68.0,PG-13,StephenFrears,"TimBevan,EricFellner,BeebanKidron,TraceySeaward",10-6-2017,22200000.0,6.8,35333,movie,Victoria & Abdul,0,2017,111,"Biography,Drama,History"
90,Suck Me Shakespeer 3,Elyas M'Barek,12.524,Katja Riemann,4.839,Jella Haase,10.517,Sandra Hüller,5.487,Max von der Groeben,6.044,90,64236772,-,-,64236772,100.0,,,,,,,,5.4,5746,movie,Fack ju Göhte 3,0,2017,120,Comedy
91,Detective Conan: Crimson Love Letter,Minami Takayama,10.806,Kappei Yamaguchi,11.26,Wakana Yamazaki,3.604,Rikiya Koyama,7.883,Ryou Horikawa,6.233,91,63144805,-,-,63144805,100.0,,,,,,,,6.5,1222,movie,Meitantei Conan: Karakurenai no raburetâ,0,2017,112,"Action,Adventure,Animation"
92,The Mountain Between Us,Idris Elba,26.498,Kate Winslet,13.654,Dermot Mulroney,22.46,Beau Bridges,10.334,Linda Sorensen,1.958,92,62832209,30348555,48.3,32483654,51.7,39.0,47.0,PG-13,HanyAbu-Assad,"PeterChernin,JennoTopping,DavidReady",10-6-2017,30300000.0,6.4,73821,movie,The Mountain Between Us,0,2017,112,"Action,Adventure,Drama"
93,The Star,Steven Yeun,10.156,Keegan-Michael Key,5.226,Aidy Bryant,5.98,Oprah Winfrey,6.117,Tyler Perry,7.41,93,62812974,40852824,65,21960150,35.0,,,,,,,,6.3,8012,movie,The Star,0,2017,86,"Adventure,Animation,Comedy"
94,How to Be a Latin Lover,Eugenio Derbez,11.748,Salma Hayek,22.609,Rob Lowe,12.843,Kristen Bell,15.307,Raquel Welch,12.438,94,62547032,32149404,51.4,30397628,48.6,39.0,61.0,PG-13,KenMarino,"EugenioDerbez,BenOdell",4-28-2017,32100000.0,6.0,15900,movie,How to Be a Latin Lover,0,2017,115,"Comedy,Drama"
95,47 Meters Down,Mandy Moore,15.654,Claire Holt,9.217,Matthew Modine,9.618,Chris Johnson,3.231,Yani Gellman,5.591,95,62187529,44307191,71.2,17880338,28.8,53.0,35.0,PG-13,JohannesRoberts,"MarkLane,JamesHarris",6-16-2017,44300000.0,5.6,53723,movie,47 Meters Down,0,2017,89,"Adventure,Drama,Horror"
96,"Everything, Everything",Amandla Stenberg,8.136,Nick Robinson,16.14,Anika Noni Rose,13.425,Ana de la Reguera,14.337,Taylor Hickson,9.83,96,61621140,34121140,55.4,27500000,44.6,45.0,61.0,PG-13,StellaMeghie,"LeslieMorgenstein,ElysaKoplovitzDutton",5-19-2017,34100000.0,6.4,37639,movie,"Everything, Everything",0,2017,96,"Drama,Romance"
97,Doraemon: Great Adventure in the Antarctic Kachi Kochi,Wasabi Mizuta,6.349,Megumi Oohara,3.434,Yumi Kakazu,3.533,Tomokazu Seki,12.709,Subaru Kimura,15.999,97,61153455,-,-,61153455,100.0,,,,,,,,6.8,842,movie,Eiga Doraemon: Nobita no nankyoku kachikochi daibouken,0,2017,101,"Adventure,Animation,Comedy"
98,Snatched,Amy Schumer,4.455,Goldie Hawn,14.575,Tom Bateman,15.921,Christopher Meloni,11.433,Wanda Sykes,10.206,98,60845711,45852178,75.4,14993533,24.6,36.0,29.0,R,JonathanLevine,"PeterChernin,PaulFeig,JessieHenderson,JennoTopping",5-12-2017,45800000.0,4.6,35184,movie,Snatched,0,2017,90,"Action,Adventure,Comedy"
99,The Founding of an Army,Liu Ye,9.777,Yawen Zhu,4.605,Huang Zhizhong,3.096,Chen Xiao,3.309,Wang Jingchun,1.477,99,60600361,-,-,60600361,100.0,,,,,,,,4.4,994,movie,Jian jun da ye,0,2017,133,"Action,Drama,History"
100,My Little Pony: The Movie,Uzo Aduba,10.704,Ashleigh Ball,6.934,Emily Blunt,22.529,Kristin Chenoweth,8.922,Taye Diggs,6.842,100,60330833,21885107,36.3,38445726,63.7,47.0,77.0,PG,JaysonThiessen,"BrianGoldner,StephenDavis,MarciaGwendolynJones,HavenAlexander",10-6-2017,21800000.0,6.2,6870,movie,My Little Pony: The Movie,0,2017,99,"Adventure,Animation,Comedy"
101,Molly's Game,Jessica Chastain,17.001,Idris Elba,26.498,Kevin Costner,23.921,Michael Cera,20.608,Jeremy Strong,10.65,101,59284015,28780744,48.5,30503271,51.5,82.0,84.0,R,AaronSorkin,"MarkGordon,AmyPascal,MattJackson",1-5-2018,28700000.0,7.4,163915,movie,Molly's Game,0,2017,140,"Biography,Crime,Drama"
102,The Devotion of Suspect X,Nick Wang,2.678,Zhang Luyi,1.421,Lin Xinru,8.084,Ye Zuxin,3.812,Ding Guansen,3.478,102,59035664,686435,1.2,58349229,98.8,,65.0,,AlecSu,HyunwooThomasKim,3-31-2017,686.4K,6.2,847,movie,Xian yi ren X de xian shen,0,2017,112,"Crime,Thriller"
103,Shock Wave,Andy Lau,16.233,Jiang Wu,4.228,Philip Keung,6.731,Ron Ng,8.684,Baby John Choi,2.134,103,58815633,-,-,58815633,100.0,67.0,56.0,,HermanYau,"AndyLau,AlvinLam,ChanPui-wah,EstherKoo,AliceChan",5-5-2017,,6.3,3466,movie,Chak daan juen ga,0,2017,119,"Action,Crime,Thriller"
104,Goldbuster,Sandra Ng Kwun-Yu,4.617,Shen Teng,10.846,Yue Yunpeng,6.323,Zhang Yi,14.343,Francis Ng,8.953,104,57628292,186135,0.3,57442157,99.7,,,,,,,,4.4,256,movie,Yao ling ling,0,2017,89,"Comedy,Fantasy"
105,All the Money in the World,Michelle Williams,20.576,Christopher Plummer,8.379,Mark Wahlberg,49.465,Romain Duris,13.919,Timothy Hutton,5.376,105,56996304,25113707,44.1,31882597,55.9,79.0,66.0,R,RidleyScott,"DanFriedkin,BradleyThomas,QuentinCurtis,ChrisClark,RidleyScott,MarkHuffam,KevinJ.Walsh",12-25-2017,24800000.0,6.8,83508,movie,All the Money in the World,0,2017,132,"Biography,Crime,Drama"
106,The Big Sick,Kumail Nanjiani,12.183,Zoe Kazan,15.676,Holly Hunter,13.252,Ray Romano,9.767,Anupam Kher,4.827,106,56411585,42873127,76,13538458,24.0,98.0,88.0,R,MichaelShowalter,"JuddApatow,BarryMendel",7-14-2017,42900000.0,7.5,132191,movie,The Big Sick,0,2017,120,"Comedy,Drama,Romance"
107,Gongjo,Hyun Bin,8.184,Yoo Hae-jin,18.669,Kim Joo-hyuk,7.521,Jang Young-nam,11.952,Lee Dong-hwi,8.414,107,55972241,475618,0.8,55496623,99.2,,,,,,,,6.6,3199,movie,Gongjo,0,2017,124,"Action,Comedy,Drama"
108,All Eyez on Me,Demetrius Shipp Jr.,3.66,Danai Gurira,10.465,Kat Graham,34.646,Jamal Woolard,12.166,Dominic L. Santana,6.978,108,55668698,44922302,80.7,10746396,19.3,18.0,53.0,R,BennyBoom,"DavidRobinson,L.T.Hutton,JamesG.Robinson",6-16-2017,44900000.0,5.8,22856,movie,All Eyez on Me,0,2017,139,"Biography,Drama,Music"
109,Downsizing,Matt Damon,23.323,Christoph Waltz,18.156,Hong Chau,4.998,Kristen Wiig,16.468,Rolf Lassgård,7.323,109,55003890,24449754,44.5,30554136,55.5,47.0,23.0,R,AlexanderPayne,"MeganEllison,MarkJohnson,AlexanderPayne,JimTaylor,JimBurke",12-22-2017,24400000.0,5.7,107640,movie,Downsizing,0,2017,135,"Drama,Fantasy,Sci-Fi"
110,"I, Tonya",Margot Robbie,29.861,Sebastian Stan,39.447,Julianne Nicholson,11.825,Paul Walter Hauser,17.355,Bobby Cannavale,12.744,110,53939297,30014539,55.6,23924758,44.4,,,,,,,,7.5,207503,movie,"I, Tonya",0,2017,119,"Biography,Comedy,Drama"
111,1987: When the Day Comes,Kim Yoon-seok,7.465,Ha Jung-woo,9.169,Yoo Hae-jin,18.669,Kim Tae-ri,33.03,Park Hee-soon,11.492,111,53834292,-,-,53834292,100.0,82.0,95.0,,JangJoon-hwan,,,,7.8,4846,movie,1987,0,2017,129,Drama
112,The Outlaws,Clayne Crawford,10.783,Travis Fimmel,31.686,Daniel Cudmore,5.65,Thomas Brodie-Sangster,21.827,Andre Braugher,11.428,112,52946454,-,-,52946454,100.0,91.0,79.0,,KangYunseong,YooYeong-chae,,,7.2,6342,movie,Beomjoidosi,0,2017,121,"Action,Crime,Thriller"
113,Bleeding Steel,Jackie Chan,26.273,Show Lo,5.077,Ouyang Nana,11.197,Erica Xiahou,2.494,Callan Mulvey,16.661,113,48825526,-,-,48825526,100.0,22.0,23.0,R,LeoZhang,"PaulCurrie,KailuoLiu,JavierZhang",7-6-2018,,5.1,9898,movie,Ji qi zhi xue,0,2017,109,"Action,Sci-Fi,Thriller"
114,Logan Lucky,Channing Tatum,22.942,Adam Driver,18.735,Riley Keough,18.516,Daniel Craig,18.56,Katie Holmes,8.929,114,48453605,27780977,57.3,20672628,42.7,92.0,76.0,PG-13,StevenSoderbergh,"GregoryJacobs,MarkJohnson,ChanningTatum,ReidCarolin",8-18-2017,27800000.0,7.0,145930,movie,Logan Lucky,0,2017,118,"Action,Comedy,Crime"
115,Boo 2! A Madea Halloween,Tyler Perry,7.41,Cassi Davis,8.625,Diamond White,4.325,Yousef Erakat,0.6,Hannah Stocking,3.92,115,48333932,47319572,97.9,1014360,2.1,4.0,40.0,PG-13,TylerPerry,"TylerPerry,MarkE.Swinton,WillAreu,OzzieAreu",10-20-2017,47300000.0,3.8,4700,movie,Tyler Perry's Boo 2! A Madea Halloween,0,2017,101,"Comedy,Drama,Horror"
116,Sky Hunter,Jerry Lee,1.725,Fan Bingbing,19.144,Wang Qian-Yuan,1.371,Li Jiahang,1.098,Leon Lee,2.275,116,48065601,-,-,48065601,100.0,14.0,50.0,,ChenLi,,,,6.1,2701,movie,Kong tian lie,0,2017,115,"Action,Drama,Romance"
117,Phantom Thread,Daniel Day-Lewis,11.268,Vicky Krieps,12.779,Lesley Manville,8.994,Camilla Rutherford,6.894,Gina McKee,14.644,117,47756590,21198205,44.4,26558385,55.6,91.0,71.0,R,PaulThomasAnderson,"JoAnneSellar,PaulThomasAnderson,MeganEllison,DanielLupi",1-19-2018,20900000.0,7.4,127884,movie,Phantom Thread,0,2017,130,"Drama,Romance"
118,Rough Night,Scarlett Johansson,38.188,Jillian Bell,8.74,Zoë Kravitz,64.126,Kate McKinnon,9.885,Ilana Glazer,4.509,118,47347283,22105643,46.7,25241640,53.3,45.0,29.0,R,LuciaAniello,"MatthewTolmach,LuciaAniello,PaulW.Downs,DaveBecky",6-16-2017,22100000.0,5.2,51282,movie,Rough Night,0,2017,101,Comedy
119,Son of Bigfoot,Pappy Faulkner,2.584,Cinda Adams,1.96,Jeff Doucette,5.498,Laila Berzins,3.693,Joey Camen,1.4,119,47046281,289308,0.6,46756973,99.4,76.0,41.0,PG,"JeremyDegruson,BenStassen",,5-4-2018,,6.1,7008,movie,The Son of Bigfoot,0,2017,92,"Adventure,Animation,Comedy"
120,Three Seconds,,,,,,,,,,,120,46596415,-,-,46596415,100.0,,100.0,,DanielG.Karslake,"MichaelHuffington,DanielG.Karslake,HelenR.Mendoza",,,6.7,4836,movie,Dvizhenie vverkh,0,2017,133,"Biography,Drama,Sport"
121,The Thousand Faces of Dunjia,Dong Chengpeng,8.089,Ni Ni,8.183,Aarif Rahman,9.132,Zhou Dongyu,7.724,Wu Bai,2.715,121,46263237,124187,0.3,46139050,99.7,33.0,50.0,,Woo-PingYuen,HarkTsui,12-15-2017,57.8K,5.4,1272,movie,Qimen Dunjia,0,2017,113,"Action,Adventure,Fantasy"
122,The Battleship Island,Hwang Jung-min,8.721,So Ji-sub,7.314,Song Joong-ki,10.578,Lee Jung-hyun,6.555,Kim Su-an,17.971,122,46183383,1104957,2.4,45078426,97.6,67.0,80.0,,RyooSeung-wan,JoSeong-min,7-28-2017,1100000.0,7.1,6955,movie,Gunhamdo,0,2017,132,"Action,Drama,History"
123,Hanson and the Beast,Liu Yifei,25.393,William Feng,5.793,Li Guangjie,2.611,Guo Jingfei,9.703,Jiao Junyan,3.65,123,46154323,-,-,46154323,100.0,,,,YangXiao,,,,5.2,527,movie,Er dai yao jing,0,2017,110,"Comedy,Fantasy,Romance"
124,Gintama Live Action the Movie,,,,,,,,,,,124,45746967,-,-,45746967,100.0,,,,,,,,6.1,2409,movie,Gintama,0,2017,131,"Action,Adventure,Comedy"
125,Guilty of Mind,Liao Fan,5.562,Li Yifeng,3.414,Wan Qian,6.548,Li Chun,2.645,Chang Kuo-Chu,2.883,125,45698503,-,-,45698503,100.0,,,,,,,,4.8,154,movie,Xin li zui,0,2017,110,"Action,Crime,Drama"
126,Flatliners,Elliot Page,20.968,Diego Luna,16.247,Nina Dobrev,20.789,James Norton,13.789,Kiersey Clemons,8.093,126,45158254,16883115,37.4,28275139,62.6,4.0,32.0,PG-13,NielsArdenOplev,"LaurenceMark,MichaelDouglas,PeterSafran",9-29-2017,16900000.0,5.2,46185,movie,Flatliners,0,2017,109,"Drama,Horror,Mystery"
127,Bad Genius,,,,,,,,,,,127,44560421,-,-,44560421,100.0,100.0,93.0,,NattawutPoonpiriya,"VanrideePongsittisak,ChenchonneeSoonthonsaratul,SuwimonTechasupinan,WeerachaiYaikwawong",,,7.6,20331,movie,Chalard games goeng,0,2017,130,"Comedy,Crime,Drama"
128,Mother!,Chloë Grace Moretz,56.69,Algee Smith,13.219,Raúl Castillo,4.339,Kiara Pichardo,1.012,Oscar Wahlberg,5.193,128,44516999,17800004,40,26716995,60.0,68.0,51.0,R,DarrenAronofsky,"DarrenAronofsky,ScottFranklin,AriHandel",9-15-2017,17800000.0,6.6,215663,movie,Mother!,0,2017,121,"Drama,Horror,Mystery"
129,Wind River,Jeremy Renner,47.118,Elizabeth Olsen,17.848,Gil Birmingham,15.63,Kelsey Asbille,24.488,Teo Briones,11.215,129,43980821,33800859,76.9,10179962,23.1,87.0,90.0,R,TaylorSheridan,"PeterBerg,WayneL.Rogers,MatthewGeorge,BasilIwanyk,ElizabethA.Bell",8-18-2017,33800000.0,7.7,241067,movie,Wind River,0,2017,107,"Crime,Drama,Mystery"
130,Battle of Memories,Huang Bo,13.595,Xu Jinglei,5.683,Duan Yihong,3.692,Patricio Antonio Liang,0.6,Yang Zishan,8.435,130,43892362,594552,1.4,43297810,98.6,57.0,62.0,,LesteChen,TinaShi,4-28-2017,571.0K,6.4,1066,movie,Ji yi da shi,0,2017,119,"Fantasy,Mystery,Sci-Fi"
131,The Snowman,Michael Fassbender,14.93,Rebecca Ferguson,48.521,Charlotte Gainsbourg,17.55,Val Kilmer,15.625,J.K. Simmons,17.78,131,43155261,6700035,15.5,36455226,84.5,6.0,18.0,R,TomasAlfredson,"TimBevan,EricFellner,PeterGustafsson,RobynSlovo",10-20-2017,6700000.0,5.1,62590,movie,The Snowman,0,2017,119,"Crime,Drama,Thriller"
132,Gifted,Chris Evans,15.319,Mckenna Grace,57.227,Lindsay Duncan,13.962,Jenny Slate,19.87,Octavia Spencer,10.21,132,43046590,24801212,57.6,18245378,42.4,73.0,85.0,PG-13,MarcWebb,"KarenLunder,AndyCohen",4-12-2017,24800000.0,7.6,112448,movie,Gifted,0,2017,101,Drama
133,Loving Vincent,Douglas Booth,15.673,Eleanor Tomlinson,19.565,Robert Gulaczyk,7.021,Helen McCrory,16.673,Saoirse Ronan,21.955,133,42187665,6735118,16,35452547,84.0,84.0,86.0,PG-13,"DorotaKobiela,HughWelchman",,9-22-2017,6500000.0,7.8,56503,movie,Loving Vincent,0,2017,94,"Animation,Biography,Crime"
134,Mary and the Witch's Flower,Yuki Amami,7.501,Ryunosuke Kamiki,9.834,Hana Sugisaki,10.312,Fumiyo Kohinata,2.967,Hikari Mitsushima,8.084,134,41978431,2418404,5.8,39560027,94.2,89.0,70.0,PG,HiromasaYonebayashi,,1-19-2018,2000000.0,6.8,13984,movie,Meari to majo no hana,0,2017,103,"Adventure,Animation,Family"
135,Call Me by Your Name,Timothée Chalamet,34.52,Armie Hammer,23.554,Michael Stuhlbarg,11.286,Amira Casar,8.039,Esther Garrel,5.95,135,41887595,18095701,43.2,23791894,56.8,94.0,86.0,R,LucaGuadagnino,"PeterSpears,LucaGuadagnino,EmilieGeorges,RodrigoTeixeira,MarcoMorabito",1-19-2018,18000000.0,7.9,254580,movie,Call Me by Your Name,0,2017,132,"Drama,Romance"
136,T2 Trainspotting,Ewan McGregor,15.899,Jonny Lee Miller,8.681,Ewen Bremner,8.578,Robert Carlyle,10.303,Anjela Nedyalkova,5.986,136,41681746,2402004,5.8,39279742,94.2,81.0,78.0,R,DannyBoyle,"AndrewMacdonald,DannyBoyle,ChristianColson,BernardBellew",3-17-2017,2400000.0,7.2,121910,movie,T2 Trainspotting,0,2017,117,Drama
137,Fist Fight,Charlie Day,18.088,Ice Cube,14.542,Tracy Morgan,8.707,Jillian Bell,8.74,Christina Hendricks,19.454,137,41087017,32187017,78.3,8900000,21.7,25.0,40.0,R,RichieKeen,"ShawnLevy,MaxGreenfield,JohnRickard,DanCohen",2-17-2017,32200000.000000004,5.6,42217,movie,Fist Fight,0,2017,91,Comedy
138,The Circle,Emma Watson,69.598,Tom Hanks,27.299,John Boyega,7.174,Karen Gillan,37.205,Ellar Coltrane,4.242,138,40656399,20497844,50.4,20158555,49.6,,,,,,,,4.8,476,movie,The Circle,0,2017,93,"Drama,Horror,Thriller"
139,The Circle,Emma Watson,69.598,Tom Hanks,27.299,John Boyega,7.174,Karen Gillan,37.205,Ellar Coltrane,4.242,139,40656399,20497844,50.4,20158555,49.6,,,,,,,,5.3,90925,movie,The Circle,0,2017,110,"Drama,Sci-Fi,Thriller"
140,Diary of a Wimpy Kid: The Long Haul,Jason Ian Drucker,2.151,Alicia Silverstone,12.941,Tom Everett Scott,12.887,Charlie Wright,2.14,Owen Asztalos,5.191,140,40140972,20738724,51.7,19402248,48.3,18.0,31.0,PG,DavidBowers,"NinaJacobson,BradSimpson",5-19-2017,20700000.0,4.3,8828,movie,Diary of a Wimpy Kid: The Long Haul,0,2017,91,"Adventure,Comedy,Family"
141,Brotherhood of Blades 2,Chang Chen,9.659,Wang Qian-Yuan,1.371,Liu Shishi,6.93,Li Dongxue,6.688,Chin Shih-Chieh,5.285,141,39966092,14204,<0.1,39951888,100.0,,74.0,,YangLu,,12-1-2017,13.8K,6.6,1904,movie,Xiu chun dao II: xiu luo zhan chang,0,2017,120,"Action,Adventure,Drama"
142,Midnight Runners,Park Seo-jun,9.474,Kang Ha-neul,12.181,Sung Dong-il,9.355,Park Ha-sun,6.185,Go Joon,5.302,142,39730433,-,-,39730433,100.0,,,,HannesBaumgartner,,,,7.3,6971,movie,Cheong-nyeon-gyeong-chal,0,2017,109,"Action,Comedy,Crime"
143,The King,Ralph Fiennes,32.618,Harris Dickinson,16.789,Gemma Arterton,23.064,Rhys Ifans,55.189,Djimon Hounsou,35.554,143,37886707,-,-,37886707,100.0,51.0,76.0,R,PeterBerg,"MichaelMann,ScottStuber",9-28-2007,47500000.0,6.9,1969,movie,Deoking,0,2017,134,"Action,Crime,Drama"
144,The King,Ralph Fiennes,32.618,Harris Dickinson,16.789,Gemma Arterton,23.064,Rhys Ifans,55.189,Djimon Hounsou,35.554,144,37886707,-,-,37886707,100.0,51.0,76.0,R,PeterBerg,"MichaelMann,ScottStuber",9-28-2007,47500000.0,6.8,1170,movie,The King,0,2017,107,Documentary
145,Pokémon the Movie: I Choose You!,Rica Matsumoto,3.599,Ikue Otani,8.898,Megumi Hayashibara,7.296,Shin-ichiro Miki,11.136,Inuko Inuyama,5.466,145,37552144,2401722,6.4,35150422,93.6,33.0,62.0,,KunihikoYuyama,"SusumuMatsuyama,SatoshiShimohira,AtsushiChiku,HidenagaKatakami",,,6.3,6745,movie,Pokémon the Movie: I Choose You,0,2017,98,"Action,Adventure,Animation"
146,Home Again,Reese Witherspoon,14.224,Pico Alexander,9.811,Michael Sheen,13.665,Candice Bergen,13.121,Nat Wolff,11.21,146,37270721,27020284,72.5,10250437,27.5,32.0,44.0,PG-13,HallieMeyers-Shyer,"NancyMeyers,ErikaOlde",9-8-2017,27000000.0,5.8,31665,movie,Home Again,0,2017,97,"Comedy,Drama,Romance"
147,The Adventurers,Andy Lau,16.233,Shu Qi,15.112,Tony Yang,8.399,Zhang Jingchu,10.233,Jean Reno,22.274,147,36796816,216556,0.6,36580260,99.4,74.0,74.0,PG,StevenSpielberg,"StevenSpielberg,KathleenKennedy,PeterJackson",12-21-2011,77600000.0,5.6,3031,movie,Xia dao lian meng,0,2017,140,"Action,Adventure,Crime"
