,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
128,The Big Wedding,Robert De Niro,28.296,Diane Keaton,14.502,Amanda Seyfried,37.184,Susan Sarandon,22.136,Katherine Heigl,17.902,128,46522137,21819348,46.9,24702789,53.1,7.0,40.0,R,JustinZackham,"ClayPecorin,HarryJ.Ufland,AnthonyKatagas,JustinZackham,RichardSalvatore",4-26-2013,21800000.0,5.6,49444,movie,The Big Wedding,0,2013,90,"Comedy,Drama,Romance"
129,Badges of Fury,Jet Li,28.972,Wen Zhang,4.852,Liu Shishi,6.93,Michelle Chen,12.034,Liu Yan,10.959,129,46495296,-,-,46495296,100.0,,23.0,,TszMingWong,ChuiBo-Chu,,,4.6,2896,movie,Bu er shen tan,0,2013,98,"Action,Comedy,Crime"
130,The World's End,Simon Pegg,15.527,Nick Frost,11.519,Paddy Considine,10.345,Eddie Marsan,20.889,Martin Freeman,18.272,130,46089287,26004851,56.4,20084436,43.6,89.0,71.0,R,EdgarWright,"NiraPark,TimBevan,EricFellner",8-23-2013,26000000.0,7.0,275591,movie,The World's End,0,2013,109,"Comedy,Sci-Fi"
131,Grudge Match,Robert De Niro,28.296,Sylvester Stallone,32.593,Alan Arkin,9.763,Jon Bernthal,24.637,Kevin Hart,14.271,131,44907260,29807260,66.4,15100000,33.6,31.0,46.0,PG-13,PeterSegal,"BillGerber,MarkStevenJohnson,MichaelEwing,PeterSegal,RaviMehta",12-25-2013,29800000.0,6.4,60091,movie,Grudge Match,0,2013,113,"Comedy,Drama,Sport"
132,The White Storm,Nick Cheung,6.488,Lau Ching-wan,6.299,Louis Koo,16.886,Quan Yuan,2.816,Ben Lam,2.665,132,44670277,-,-,44670277,100.0,,60.0,R,BennyChanChi-Shun,,,,6.6,2541,movie,So duk,0,2013,140,"Action,Crime,Thriller"
133,Tarzan,Tony Goldwyn,8.646,Minnie Driver,9.448,Glenn Close,12.641,Alex D. Linz,5.492,Rosie O'Donnell,3.033,133,44095996,-,-,44095996,100.0,20.0,33.0,PG,ReinhardKlooss,"RobertKulzer,ReinhardKlooss",5-9-2014,,4.8,12517,movie,Tarzan,0,2013,94,"Action,Adventure,Animation"
134,Secretly Greatly,Kim Soo-hyun,5.562,Park Ki-woong,5.419,Lee Hyun-woo,7.972,Son Hyun-joo,4.77,Ko Chang-seok,5.663,134,43447199,-,-,43447199,100.0,,,,,,,,6.9,4311,movie,Eun-mil-ha-gae eui-dae-ha-gae,0,2013,124,"Action,Comedy,Drama"
135,"The Chef, The Actor, The Scoundrel",Liu Ye,9.777,Zhang Hanyu,8.378,Huang Bo,13.595,Liang Jing,2.528,Wang Xun,3.871,135,42970000,-,-,42970000,100.0,,50.0,,HuGuan,AiminJiao,,,5.6,688,movie,Chu zi Xi zi Pi zi,0,2013,108,"Action,Comedy,Drama"
136,Doraemon: Nobita's Secret Gadget Museum,Wasabi Mizuta,6.349,Megumi Oohara,3.434,Yumi Kakazu,3.533,Subaru Kimura,15.999,Tomokazu Seki,12.709,136,42770271,-,-,42770271,100.0,,,,,,,,7.0,796,movie,Eiga Doraemon: Nobita to himitsu dougu myûjiamu,0,2013,100,"Action,Adventure,Animation"
137,Jobs,Ashton Kutcher,15.04,Dermot Mulroney,22.46,Josh Gad,11.913,Lukas Haas,12.011,Matthew Modine,9.618,137,42128352,16131410,38.3,25996942,61.7,28.0,40.0,PG-13,JoshuaMichaelStern,"MarkHulme,JoshuaMichaelStern",8-16-2013,16100000.000000002,6.0,97446,movie,Jobs,0,2013,128,"Biography,Drama"
138,No Man's Land,Charlie Sheen,12.08,D. B. Sweeney,11.883,Lara Harris,1.708,Randy Quaid,14.728,Bill Duke,11.887,138,41807712,-,-,41807712,100.0,38.0,72.0,PG-13,ConorAllyn,"RobAllyn,ConorAllyn,JakeAllyn,VictorAlmeida,JoelShapiro",1-22-2021,138.8K,7.3,2352,movie,Wu ren qu,0,2013,118,"Adventure,Crime,Drama"
139,Lupin III vs. Detective Conan: The Movie,Kanichi Kurita,6.455,Minami Takayama,10.806,Kappei Yamaguchi,11.26,Wakana Yamazaki,3.604,Kiyoshi Kobayashi,3.343,139,41397727,-,-,41397727,100.0,,,,,,,,6.4,899,movie,Rupan Sansei vs Meitantei Conan: The Movie,0,2013,107,"Action,Animation,Crime"
140,Yolki 3,Sergey Svetlakov,4.056,Ivan Urgant,6.29,Vera Brezhneva,7.219,Sergei Bezrukov,4.704,Vladimir Menshov,1.716,140,40267368,-,-,40267368,100.0,,,,,,,,5.4,1536,movie,Yolki 3,0,2013,100,"Comedy,Drama,Family"
141,Don Jon,Joseph Gordon-Levitt,20.585,Scarlett Johansson,38.188,Julianne Moore,18.698,Tony Danza,6.461,Glenne Headly,6.712,141,39439355,24477704,62.1,14961651,37.9,80.0,58.0,R,JosephGordon-Levitt,RamBergman,9-27-2013,24500000.0,6.6,237429,movie,Don Jon,0,2013,90,"Comedy,Drama,Romance"
142,Cold Eyes,Sol Kyung-gu,13.75,Jung Woo-sung,8.045,Han Hyo-joo,24.008,Lee Jun-ho,7.343,Jin Kyung,9.706,142,37795598,-,-,37795598,100.0,,,,,,,,7.1,7554,movie,Gam-si-ja-deul,0,2013,119,"Action,Crime,Thriller"
143,"Like Father, Like Son",Martin Lawrence,26.374,Brandon T. Jackson,8.079,Portia Doubleday,12.655,Mari Morrow,7.461,Faizon Love,12.523,143,37170163,334616,0.9,36835547,99.1,87.0,89.0,,HirokazuKoreeda,,1-17-2014,278.4K,7.8,24294,movie,Soshite chichi ni naru,0,2013,121,Drama
144,Detective Conan: Private Eye in the Distant Sea,Minami Takayama,10.806,Kappei Yamaguchi,11.26,Rikiya Koyama,7.883,Ko Shibasaki,13.234,Wakana Yamazaki,3.604,144,36324232,-,-,36324232,100.0,,,,,,,,6.5,1230,movie,Meitantei Conan: Zekkai no puraibêto ai,0,2013,101,"Action,Adventure,Animation"
145,Dügün Dernek,Ahmet Kural,1.266,Murat Cemcir,1.974,Rasim Öztekin,0.877,Devrim Yakut,6.986,Barış Yıldız,1.392,145,36185741,-,-,36185741,100.0,,,,SelçukAydemir,NecatiAkpinar,,,7.1,22220,movie,Dügün Dernek,0,2013,106,Comedy
146,The Terror Live,Ha Jung-woo,9.169,Kim Dae-myung,4.945,Lee Kyung-young,10.791,Jeon Hye-jin,4.528,Lee Da-wit,4.202,146,35659824,-,-,35659824,100.0,,73.0,,KimByung-woo,Choon-YeonLee,8-9-2013,,7.1,6928,movie,Deu tae-ro ra-i-beu,0,2013,97,"Action,Crime,Thriller"
147,Hide and Seek,Robert De Niro,28.296,Dakota Fanning,28.431,Famke Janssen,25.542,Elisabeth Shue,29.8,Amy Irving,4.12,147,35461505,-,-,35461505,100.0,13.0,33.0,R,JoelDavidMoore,"DeclanBaldwin,FrancisChung,Tae-sungJeong",11-19-2021,,6.4,1975,movie,Sum-bakk-og-jil,0,2013,107,"Action,Horror,Mystery"
148,Blind Detective,Andy Lau,16.233,Sammi Cheng,4.63,Guo Tao,3.531,Gao Yuanyuan,11.371,Lo Hoi-pang,1.512,148,34958596,-,-,34958596,100.0,55.0,48.0,,JohnnieTo,"JohnnieTo,Ka-FaiWai",,,6.4,3243,movie,Maang taam,0,2013,130,"Action,Comedy,Crime"
149,Broken City,Mark Wahlberg,49.465,Russell Crowe,20.111,Catherine Zeta-Jones,18.474,Jeffrey Wright,26.649,Barry Pepper,22.121,149,34737199,19701164,56.7,15036035,43.3,28.0,40.0,R,AllenHughes,"RandallEmmett,MarkWahlberg,StephenLevinson,ArnonMilchan,TeddySchwartzman,AllenHughes,RemingtonChase",1-18-2013,19700000.0,6.1,79616,movie,Broken City,0,2013,109,"Action,Crime,Drama"
150,Inside Llewyn Davis,Oscar Isaac,60.716,Carey Mulligan,14.494,John Goodman,20.197,Garrett Hedlund,4.582,Justin Timberlake,7.076,150,32935319,13235319,40.2,19700000,59.8,92.0,74.0,R,"JoelCoen,EthanCoen","ScottRudin,EthanCoen,JoelCoen",12-20-2013,13200000.0,7.4,150860,movie,Inside Llewyn Davis,0,2013,104,"Comedy,Drama,Music"
151,Serial Teachers,Kev Adams,7.184,Isabelle Nanty,9.095,Didier Bourdon,5.984,Pierre-François Martin-Laval,2.192,Arnaud Ducret,5.11,151,32849727,-,-,32849727,100.0,,,,,,,,5.1,3562,movie,Les profs,0,2013,88,Comedy
152,Midsummer's Equation,Masaharu Fukuyama,5.688,Yuriko Yoshitaka,11.7,Kazuki Kitamura,9.654,Anne Watanabe,7.691,Jun Fubuki,2.547,152,32514549,-,-,32514549,100.0,,59.0,,HiroshiNishitani,YoshihiroSuzuki,,,6.6,1005,movie,Manatsu no hôteishiki,0,2013,129,Mystery
153,Kevin Hart: Let Me Explain,Kevin Hart,14.271,David Terrell,1.4,David Jason Perez,1.214,Justine Herron,1.414,Harry Ratchford,1.044,153,32318051,32244051,99.8,74000,0.2,61.0,72.0,R,"LeslieSmall,TimStory",JeffClanagan,7-3-2013,32200000.000000004,6.7,8993,movie,Kevin Hart: Let Me Explain,0,2013,75,"Comedy,Documentary"
154,The After-Dinner Mysteries,Keiko Kitagawa,14.696,Sho Sakurai,2.836,Kippei Shiina,5.071,Masatoshi Nakamura,2.555,Nanami Sakuraba,6.016,154,32160741,-,-,32160741,100.0,,,,,,,,6.0,280,movie,Nazotoki wa dinâ no ato de,0,2013,121,Mystery
155,Underdogs,Natalie Imbruglia,3.72,D. B. Sweeney,11.883,Joe Namath,3.938,Melora Walters,13.296,William Mapother,8.83,155,31775719,-,-,31775719,100.0,,54.0,PG,DougDearth,"DougDearth,BillFishman,TomRooker,DaveLatham",11-1-2013,33.9K,6.5,9548,movie,Metegol,0,2013,106,"Adventure,Animation,Family"
156,Underdogs,Natalie Imbruglia,3.72,D. B. Sweeney,11.883,Joe Namath,3.938,Melora Walters,13.296,William Mapother,8.83,156,31775719,-,-,31775719,100.0,,54.0,PG,DougDearth,"DougDearth,BillFishman,TomRooker,DaveLatham",11-1-2013,33.9K,5.8,1012,movie,Underdogs,0,2013,102,"Drama,Family,Sport"
157,New World,Masahiro Higashide,7.689,Sosuke Ikematsu,3.121,Masaki Suda,9.285,Erika Toda,9.266,Mina Fujii,6.71,157,31670607,457806,1.4,31212801,98.6,63.0,86.0,,ParkHoon-jung,"Woo-TaekKim,ParkMin-jung",3-22-2013,291.0K,7.6,22967,movie,Sinsegye,0,2013,135,"Action,Crime,Drama"
158,101 Proposals,Huang Bo,13.595,Lin Chiling,8.389,Godfrey Gao,6.44,Qin Hailu,6.719,Tetsuya Takeda,1.698,158,31283838,-,-,31283838,100.0,,,,,,,,5.4,461,movie,101 ci qiu hun,0,2013,120,Romance
159,A Wedding Invitation,Bai Baihe,3.959,Eddie Peng,11.8,Pace Wu,2.585,Jiang Jinfu,1.847,Lin Mei-shiu,2.148,159,30665036,14350,<0.1,30650686,100.0,,57.0,,OhKi-hwan,"SanpingHan,SeoJonghae",,,6.1,475,movie,Fen shou he yue,0,2013,101,"Drama,Romance"
160,Silent Witness,Dermot Mulroney,22.46,Anne Heche,17.125,Judd Hirsch,4.804,Michael Cudlitz,7.135,Anthony Ruivivar,6.776,160,29315945,-,-,29315945,100.0,,,,,,,,6.9,804,movie,Quan min mu ji,0,2013,119,"Drama,Mystery"
161,Special ID,Donnie Yen,16.207,Jing Tian,19.77,Andy On,9.452,Ronald Cheng,5.242,Pau Hei-Ching,2.058,161,29139936,12666,<0.1,29127270,100.0,56.0,26.0,R,ClarenceFok,"PeterPauTak-Hai,DonnieYen",3-7-2014,,5.5,4199,movie,Te shu shen fen,0,2013,99,"Action,Crime"
162,Kokowääh 2,Til Schweiger,10.181,Emma Schweiger,5.1,Jasmin Gerat,7.271,Samuel Finzi,2.591,Nico Liersch,6.561,162,28811936,-,-,28811936,100.0,,,,,,,,5.3,4005,movie,Kokowääh 2,0,2013,122,Comedy
163,The Suspect,Charles Laughton,3.637,Ella Raines,6.898,Molly Lamont,2.038,Stanley Ridges,1.856,Henry Daniell,8.68,163,28674130,218693,0.8,28455437,99.2,,63.0,,StuartConnelly,"ScottAronson,MaryJoBarthmaier,PaulBarthmaier,RobynK.Bennett",,,5.7,1472,movie,The Suspect,0,2013,98,Thriller
164,The Suspect,Charles Laughton,3.637,Ella Raines,6.898,Molly Lamont,2.038,Stanley Ridges,1.856,Henry Daniell,8.68,164,28674130,218693,0.8,28455437,99.2,,63.0,,StuartConnelly,"ScottAronson,MaryJoBarthmaier,PaulBarthmaier,RobynK.Bennett",,,6.8,6170,movie,Yong-eui-ja,0,2013,137,"Action,Thriller"
165,The Four 2,Deng Chao,6.787,Liu Yifei,25.393,Anthony Wong,10.318,Collin Chou,7.371,Ronald Cheng,5.242,165,28599970,-,-,28599970,100.0,,,,,,,,5.8,1180,movie,Si da ming bu 2,0,2013,118,"Action,Adventure"
166,The Kiyosu Conference,Fumiyo Kohinata,2.967,Koji Yakusho,8.861,Yo Oizumi,5.302,Kyoka Suzuki,6.241,Koichi Sato,5.573,166,28338665,-,-,28338665,100.0,,62.0,,KokiMitani,"KazutoshiWadakura,KugaMaeda",,,6.4,623,movie,Kiyosu kaigi,0,2013,138,"Comedy,History"
167,I Give It a Year,Rafe Spall,11.42,Rose Byrne,25.865,Anna Faris,17.473,Jason Flemyng,18.705,Stephen Merchant,10.846,167,28328531,34657,0.1,28293874,99.9,51.0,38.0,R,DanMazer,"TimBevan,EricFellner,JaneHooks,KrisThykier",8-9-2013,32.5K,5.7,37088,movie,I Give It a Year,0,2013,97,"Comedy,Romance"
168,Mandela: Long Walk to Freedom,Idris Elba,26.498,Naomie Harris,15.392,Tony Kgoroge,1.509,Riaad Moosa,0.623,Fana Mokoena,2.614,168,27985788,8323085,29.7,19662703,70.3,62.0,68.0,PG-13,JustinChadwick,"AnantSingh,DavidM.Thompson",12-25-2013,8300000.000000001,7.1,27698,movie,Mandela: Long Walk to Freedom,0,2013,141,"Biography,Drama,History"
169,Dark Skies,Keri Russell,11.239,Josh Hamilton,8.308,Dakota Goyo,7.396,J.K. Simmons,17.78,Trevor St. John,3.094,169,27858103,17418667,62.5,10439436,37.5,41.0,49.0,PG-13,ScottStewart,JasonBlum,2-22-2013,17400000.0,6.3,74935,movie,Dark Skies,0,2013,97,"Horror,Sci-Fi,Thriller"
170,Nebraska,Bruce Dern,11.917,Will Forte,13.603,June Squibb,7.926,Bob Odenkirk,17.442,Stacy Keach,6.424,170,27682872,17654912,63.8,10027960,36.2,91.0,83.0,R,AlexanderPayne,"AlbertBerga,RonYerxa",11-15-2013,17600000.0,7.7,116938,movie,Nebraska,0,2013,115,"Adventure,Comedy,Drama"
171,The Incredible Burt Wonderstone,Steve Carell,18.584,Steve Buscemi,24.572,Olivia Wilde,19.984,Jim Carrey,24.867,James Gandolfini,6.798,171,27437881,22537881,82.1,4900000,17.9,38.0,33.0,PG-13,DonScardino,"ChrisBender,SteveCarell,JakeWeiner,TylerMitchell",3-15-2013,22500000.0,5.9,73079,movie,The Incredible Burt Wonderstone,0,2013,100,Comedy
172,Gorko!,Yan Tsapnik,7.57,Yuliya Aleksandrova,5.498,Egor Koreshkov,4.186,Elena Valyushkina,4.87,Vasily Kortukov,0.818,172,27369902,-,-,27369902,100.0,,,,,,,,5.6,2746,movie,Gorko!,0,2013,100,Comedy
173,Khumba,Jake T. Austin,14.449,Liam Neeson,33.989,Steve Buscemi,24.572,AnnaSophia Robb,11.745,Laurence Fishburne,30.531,173,27187375,1029,<0.1,27186346,100.0,44.0,44.0,,AnthonySilverston,"StuartForrest,JamesMiddleton,MikeBuckland,Jean-MichelKoenig",12-6-2013,,5.7,6061,movie,Khumba,0,2013,85,"Adventure,Animation,Family"
174,Mr. Go,James Mason,10.192,Jeff Bridges,17.346,Jack MacGowran,3.514,Irene Tsu,6.069,Peter Lind Hayes,1.787,174,26835201,-,-,26835201,100.0,,,,,,,,6.1,853,movie,Mi-seu-teo Go,0,2013,132,"Comedy,Drama,Sport"
175,The Break Up Man,,,,,,,,,,,175,26477012,-,-,26477012,100.0,,,,,,,,5.5,3695,movie,Schlussmacher,0,2013,110,Comedy
176,The Way Way Back,Liam James,14.806,Steve Carell,18.584,Toni Collette,24.141,AnnaSophia Robb,11.745,Sam Rockwell,13.281,176,26474920,21506546,81.2,4968374,18.8,83.0,84.0,PG-13,"NatFaxon,JimRash","KevinJ.Walsh,TomRice",7-26-2013,21400000.0,7.4,147591,movie,The Way Way Back,0,2013,103,"Comedy,Drama"
177,We Are the Nobles,Gonzalo Vega,1.801,Karla Souza,14.073,Luis Gerardo Méndez,11.041,Juan Pablo Gil,8.361,Ianis Guerrero,3.647,177,26433651,-,-,26433651,100.0,,,,,,,,7.3,9658,movie,Nosotros los Nobles,0,2013,108,Comedy
178,The Stolen Years,Bai Baihe,3.959,Joseph Chang,4.882,Christine Fan,0.6,Ken Lin,3.097,Amber An,1.554,178,26249553,-,-,26249553,100.0,,92.0,,FernandoColomo,"FernandoColomo,BeatrizdelaGándara",9-11-1998,,6.2,1267,movie,Bei tou zou de na wu nian,0,2013,111,Romance
179,One Night Surprise,Fan Bingbing,19.144,Aarif Rahman,9.132,Pace Wu,2.585,Jiang Jinfu,1.847,Daniel Henney,8.399,179,26220159,-,-,26220159,100.0,,17.0,,,,,,5.5,401,movie,One Night Surprise,0,2013,106,"Comedy,Romance"
180,Platinum Data,Kazunari Ninomiya,3.72,Etsushi Toyokawa,5.712,Honami Suzuki,8.322,Katsuhisa Namase,3.828,Anne Watanabe,7.691,180,26052718,-,-,26052718,100.0,,50.0,,KeishiOhtomo,,,,5.7,520,movie,Purachina dêta,0,2013,133,"Mystery,Sci-Fi"
181,Gekijouban SPEC: Kurôzu - Zen no hen,Erika Toda,9.266,Ryo Kase,3.735,Raita Ryu,2.062,Kazuki Kitamura,9.654,Chiaki Kuriyama,13.959,181,25860404,-,-,25860404,100.0,,,,,,,,5.1,185,movie,Gekijouban SPEC: Kurôzu - Zen no hen,0,2013,\N,Action
182,Unbeatable,Bruce Lee,8.774,Jackie Chan,26.273,Jean-Claude Van Damme,32.21,Chuck Norris,9.731,Steven Seagal,17.498,182,25816154,-,-,25816154,100.0,,,PG-13,AriPalitz,,6-12-2009,,7.2,2841,movie,Ji zhan,0,2013,122,"Action,Drama,Sport"
183,Man on the Edge,,,,,,,,,,,183,25774679,-,-,25774679,100.0,,,,Jin-gyuCho,,,,6.2,230,movie,Bak-su-geon-dal,0,2013,128,"Comedy,Crime,Drama"
184,Enough Said,Julia Louis-Dreyfus,5.771,James Gandolfini,6.798,Catherine Keener,19.59,Toni Collette,24.141,Tavi Gevinson,1.723,184,25288872,17550872,69.4,7738000,30.6,95.0,75.0,PG-13,NicoleHolofcener,"AnthonyBregman,StefanieAzpiazu",9-18-2013,17500000.0,7.0,62295,movie,Enough Said,0,2013,93,"Comedy,Drama,Romance"
185,The Last Exorcism Part II,Ashley Bell,5.069,Julia Garner,24.452,Andrew Sensenig,1.561,Spencer Treat Clark,12.482,Judd Lormand,4.696,185,25051865,15179302,60.6,9872563,39.4,15.0,26.0,PG-13,EdGass-Donnelly,"EricNewman,EliRoth,MarcAbraham,ThomasA.Bliss",3-1-2013,15200000.0,4.0,16276,movie,The Last Exorcism Part II,0,2013,88,"Horror,Thriller"
186,"Me, Myself and Mum",Guillaume Gallienne,1.22,Françoise Fabian,6.68,André Marcon,1.171,Diane Kruger,21.536,Nanou Garcia,6.659,186,24991467,-,-,24991467,100.0,83.0,67.0,,GuillaumeGallienne,"CyrilColbeau-Justin,Jean-BaptisteDupont,GuillaumeGallienne,AliceGirard",,,6.6,7647,movie,"Les garçons et Guillaume, à table!",0,2013,85,Comedy
187,The Tale of The Princess Kaguya,Aki Asakura,5.145,Kengo Kora,5.601,Takeo Chii,3.937,Nobuko Miyamoto,3.584,Atsuko Takahata,3.814,187,24434485,703232,2.9,23731253,97.1,100.0,90.0,PG,IsaoTakahata,"GeoffreyWexler,SeiichirôUjiie",10-17-2014,681.1K,8.0,44749,movie,Kaguya-hime no monogatari,0,2013,137,"Animation,Drama,Family"
188,The Great Beauty,,,,,,,,,,,188,24271739,2852400,11.8,21419339,88.2,91.0,80.0,,PaoloSorrentino,"FrancescaCima,FabioConversi,NicolaGiuliano,JérômeSeydoux",,2800000.0,7.7,88753,movie,La grande bellezza,0,2013,141,Drama
189,Trance,James McAvoy,30.715,Vincent Cassel,12.325,Rosario Dawson,22.564,Danny Sapani,4.998,Matt Cross,2.066,189,24261569,2328743,9.6,21932826,90.4,68.0,62.0,R,DannyBoyle,ChristianColson,4-5-2013,2300000.0,6.9,113295,movie,Trance,0,2013,101,"Crime,Drama,Mystery"
190,The Railway Man,Colin Firth,13.147,Nicole Kidman,23.379,Stellan Skarsgård,20.205,Jeremy Irvine,10.122,Hiroyuki Sanada,14.705,190,24174885,4438438,18.4,19736447,81.6,66.0,68.0,R,JonathanTeplitzky,"ChrisBrown,BillCurbishley",4-11-2014,4400000.0,7.1,39779,movie,The Railway Man,0,2013,116,"Biography,Drama,Romance"
191,Out of Inferno,Lau Ching-wan,6.299,Louis Koo,16.886,Chen Sicheng,2.717,Angelica Lee,8.299,Natalie Tong,3.882,191,24109886,-,-,24109886,100.0,,40.0,PG-13,"OxideChunPang,DannyPang",,,,5.7,857,movie,Tao chu sheng tian,0,2013,107,"Action,Adventure,Drama"
192,Bring Happiness Home,He Jiong,4.535,Xie Na,2.22,Weijia Li,1.0,Chapman To,6.917,Ni Dahong,5.372,192,23980000,-,-,23980000,100.0,,,,,,,,3.1,41,movie,Bring Happiness Home,0,2013,84,"Adventure,Comedy,Family"
193,Baggage Claim,Paula Patton,29.455,Derek Luke,6.933,Taye Diggs,6.842,Boris Kodjoe,9.344,Trey Songz,1.4,193,22871096,21569509,94.3,1301587,5.7,15.0,48.0,PG-13,DavidE.Talbert,"StevenJ.Wolfe,DavidE.Talbert",9-27-2013,21600000.0,5.1,9221,movie,Baggage Claim,0,2013,96,"Comedy,Romance"
