,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
146,The Throne,,,,,,,,,,,146,42165755,-,-,42165755,100.0,,77.0,,LeeJoon-ik,,,,7.1,2477,movie,Sado,0,2015,125,"Drama,History"
147,The Lady in the Van,Maggie Smith,17.595,Alex Jennings,10.814,Frances de la Tour,12.873,Gwen Taylor,0.729,Dominic Cooper,17.366,147,41387687,10021175,24.2,31366512,75.8,89.0,64.0,PG-13,NicholasHytner,"NicholasHytner,DamianJones,KevinLoader",2-19-2016,10000000.0,6.7,29051,movie,The Lady in the Van,0,2015,104,"Biography,Comedy,Drama"
148,Ricki and the Flash,Meryl Streep,13.52,Kevin Kline,12.016,Mamie Gummer,12.197,Sebastian Stan,39.447,Audra McDonald,5.26,148,41325328,26822144,64.9,14503184,35.1,65.0,43.0,PG-13,JonathanDemme,"MarcPlatt,GaryGoetzman,DiabloCody,MasonNovick",8-7-2015,26800000.0,6.0,23383,movie,Ricki and the Flash,0,2015,101,"Comedy,Drama,Music"
149,Spanish Affair 2,Clara Lago,12.259,Dani Rovira,5.305,Berto Romero,2.4,Karra Elejalde,2.105,Carmen Machi,9.054,149,40591862,-,-,40591862,100.0,,,,,,,,5.3,7201,movie,Ocho apellidos catalanes,0,2015,99,"Comedy,Romance"
150,Carol,Jim Carrey,24.867,Gary Oldman,27.283,Colin Firth,13.147,Robin Wright,13.714,Cary Elwes,19.0,150,40272135,12711491,31.6,27560644,68.4,94.0,74.0,R,ToddHaynes,"ElizabethKarlsen,StephenWoolley,ChristineVachon",1-8-2016,12700000.0,7.2,126243,movie,Carol,0,2015,118,"Drama,Romance"
151,Northern Limit Line,Kim Moo-yul,6.333,Jin Goo,10.701,Lee Hyun-woo,7.972,Lee Chung-ah,6.518,Song Jae-ho,1.623,151,40034677,337907,0.8,39696770,99.2,,71.0,,KimHak-sun,"KimHak-sun,JeongMun-gu",7-17-2015,249.9K,6.5,1162,movie,Yeonpyeong haejeon,0,2015,130,"Drama,War"
152,Ex-Files 2: The Backup Strikes Back,Ryan Zheng Kai,9.633,Amber Kuo,6.146,Eric Wang,2.252,Zhang Dianlun,0.996,Zhang Yixing,6.95,152,39108291,-,-,39108291,100.0,,83.0,,TianYuSheng,,,105.0K,4.6,174,movie,Qian ren 2: Bei tai fan ji zhan,0,2015,108,Comedy
153,Boruto: Naruto The Movie,Yuko Sanpei,6.922,Kokoro Kikuchi,7.532,Junko Takeuchi,10.259,Noriaki Sugiyama,8.087,Daisuke Namikawa,10.208,153,38362448,919651,2.4,37442797,97.6,,93.0,,HiroyukiYamashita,,,,8.0,10348,movie,Boruto: Naruto the Movie,0,2015,95,"Action,Adventure,Animation"
154,The Lazarus Effect,Sarah Bolger,16.007,Amy Aquino,9.233,Olivia Wilde,19.984,Evan Peters,21.343,Ray Wise,7.634,154,38356892,25801570,67.3,12555322,32.7,16.0,23.0,PG-13,DavidGelb,"JasonBlum,JimmyMiller,CodyZwieg",2-27-2015,25800000.0,5.2,43055,movie,The Lazarus Effect,0,2015,83,"Horror,Mystery,Sci-Fi"
155,Helios,,,,,,,,,,,155,37938005,-,-,37938005,100.0,,,,,,,,5.5,1205,movie,Chek dou,0,2015,118,"Action,Crime,Drama"
156,A Walk in the Woods,Robert Redford,14.229,Nick Nolte,11.236,Emma Thompson,24.804,Nick Offerman,19.398,Kristen Schaal,8.655,156,37461274,29504281,78.8,7956993,21.2,47.0,48.0,R,KenKwapis,"RobertRedford,BillHolderman,ChipDiggins",9-2-2015,29500000.0,6.3,26855,movie,A Walk in the Woods,0,2015,104,"Adventure,Biography,Comedy"
157,Burnt,Bradley Cooper,38.912,Sienna Miller,17.392,Omar Sy,10.194,Daniel Brühl,19.353,Riccardo Scamarcio,8.264,157,36606743,13651946,37.3,22954797,62.7,28.0,44.0,R,JohnWells,"StaceySher,ErwinStoff,JohnWells",10-30-2015,13700000.0,6.6,114700,movie,Burnt,0,2015,101,"Comedy,Drama"
158,The Priests,Sister Megan Rice,0.6,"Fr. William ""Bix"" Bischel",0.6,Anne Montgomery,0.6,Lynne Greenwald,0.6,Susan Crane,0.6,158,36577134,185093,0.5,36392041,99.5,,54.0,PG,DinoRisi,"PioAngeletti,AdrianoDeMicheli",,,6.3,1940,movie,Geomeun sajedeul,0,2015,103,"Mystery,Thriller"
159,The New Adventures of Aladdin,Kev Adams,7.184,Eric Judor,3.303,Jean-Paul Rouve,8.876,Vanessa Guide,4.066,Michel Blanc,9.224,159,35771820,-,-,35771820,100.0,,21.0,,LionelSteketee,,,,4.7,2291,movie,Les nouvelles aventures d'Aladin,0,2015,107,Comedy
160,Heidi,Bruno Ganz,5.79,Anuk Steffen,4.833,Katharina Schüttler,2.591,Maxim Mehmet,0.804,Hannelore Hoger,2.532,160,35755670,-,-,35755670,100.0,100.0,81.0,,AlainGsponer,"LukasHobi,UlrikePutz,JakobClaussen,RetoSchärli",,,7.4,5834,movie,Heidi,0,2015,111,"Drama,Family"
161,Room,Taylor Russell,17.641,Logan Miller,14.811,Deborah Ann Woll,18.347,Jay Ellis,1.637,Nik Dodani,7.452,161,35401758,14677654,41.5,20724104,58.5,93.0,93.0,R,LennyAbrahamson,"EdGuiney,DavidGross",1-22-2016,14700000.0,8.1,406423,movie,Room,0,2015,118,"Drama,Thriller"
162,Lost and Love,Alexandra Daddario,42.013,Takehiro Hira,7.785,Carice van Houten,18.834,Dasha Teranishi,0.6,Mariko Tsutsui,3.886,162,34930177,188817,0.5,34741360,99.5,50.0,49.0,,SanyuanPeng,DajunZhang,3-20-2015,187.0K,6.4,689,movie,Shi gu,0,2015,108,Drama
163,Secret in Their Eyes,Chiwetel Ejiofor,13.52,Nicole Kidman,23.379,Julia Roberts,18.361,Dean Norris,19.16,Alfred Molina,18.667,163,34854990,20180155,57.9,14674835,42.1,39.0,41.0,PG-13,BillyRay,"MarkJohnson,MattJackson",11-20-2015,20200000.0,6.3,47768,movie,Secret in Their Eyes,0,2015,111,"Crime,Drama,Mystery"
164,"Dad, Where Are We Going 2",,,,,,,,,,,164,34840000,-,-,34840000,100.0,,,,,,,,2.5,134,movie,Ba ba qu na er 2,0,2015,96,"Comedy,Documentary"
165,Doraemon: Nobita and the Space Heroes,Wasabi Mizuta,6.349,Megumi Oohara,3.434,Yumi Kazaku,1.4,Subaru Kimura,15.999,Tomokazu Seki,12.709,165,34811747,-,-,34811747,100.0,,,,,,,,6.6,606,movie,Doraemon: Nobita and the Space Heroes,0,2015,100,"Action,Adventure,Animation"
166,Steve Jobs,Michael Fassbender,14.93,Kate Winslet,13.654,Seth Rogen,19.602,Jeff Daniels,12.197,Michael Stuhlbarg,11.286,166,34441873,17766658,51.6,16675215,48.4,85.0,73.0,R,DannyBoyle,"MarkGordon,GuymonCasady,ScottRudin,DannyBoyle,ChristianColson",10-23-2015,17800000.0,7.2,166526,movie,Steve Jobs,0,2015,122,"Biography,Drama"
167,Victor Frankenstein,James McAvoy,30.715,Daniel Radcliffe,24.549,Jessica Brown Findlay,12.258,Andrew Scott,24.413,Freddie Fox,9.236,167,34227298,5775076,16.9,28452222,83.1,26.0,35.0,PG-13,PaulMcGuigan,JohnDavis,11-10-2015,5700000.0,6.0,56199,movie,Victor Frankenstein,0,2015,110,"Drama,Horror,Sci-Fi"
168,The Witness,William Genovese,0.6,Shannon Beeby,0.6,Kitty Genovese,0.6,Catherine Pelonero,0.6,,,168,33963557,418063,1.2,33545494,98.8,90.0,77.0,,JamesD.Solomon,JamesD.Solomon,6-3-2016,159.0K,7.0,4305,movie,The Witness,0,2015,89,"Biography,Crime,Documentary"
169,The Witness,William Genovese,0.6,Shannon Beeby,0.6,Kitty Genovese,0.6,Catherine Pelonero,0.6,,,169,33963557,418063,1.2,33545494,98.8,90.0,77.0,,JamesD.Solomon,JamesD.Solomon,6-3-2016,159.0K,6.0,701,movie,Wo shi zheng ren,0,2015,112,"Action,Crime,Drama"
170,Project Almanac,Jonny Weston,9.782,Virginia Gardner,5.186,Sofia Black-D'Elia,10.35,Sam Lerner,6.111,Allen Evangelista,3.754,170,33213241,22348241,67.3,10865000,32.7,37.0,45.0,PG-13,DeanIsraelite,"MichaelBay,AndrewForm,BradFuller",1-30-2015,22300000.0,6.3,79573,movie,Project Almanac,0,2015,106,"Drama,Mystery,Sci-Fi"
171,Dilwale,Ajay Devgn,3.191,Suniel Shetty,5.565,Raveena Tandon,4.981,Gulshan Grover,2.804,Paresh Rawal,2.142,171,31994323,4871263,15.2,27123060,84.8,20.0,46.0,,RohitShetty,GauriKhan,12-18-2015,4800000.0,5.3,34134,movie,Dilwale,0,2015,158,"Action,Comedy,Drama"
172,Suffragette,Carey Mulligan,14.494,Helena Bonham Carter,40.369,Brendan Gleeson,28.448,Anne-Marie Duff,6.29,Meryl Streep,13.52,172,31972096,4702420,14.7,27269676,85.3,73.0,68.0,PG-13,SarahGavron,"AlisonOwen,FayeWard",11-13-2015,4700000.0,6.9,41595,movie,Suffragette,0,2015,106,"Drama,History"
173,Self/less,Ryan Reynolds,40.796,Ben Kingsley,17.546,Natalie Martinez,24.8,Matthew Goode,18.407,Michelle Dockery,11.298,173,31807156,12279691,38.6,19527465,61.4,,,R,JacobPander,"ArnoldPander,JohnPearson-Denning",,,6.5,97887,movie,Self/less,0,2015,117,"Action,Mystery,Sci-Fi"
174,Saving Mr. Wu,Andy Lau,16.233,Liu Ye,9.777,Wang Qian-Yuan,1.371,Lu Cai,0.6,Lam Suet,4.774,174,31222161,92696,0.3,31129465,99.7,100.0,67.0,,ShengDing,,10-2-2015,92.7K,6.6,2374,movie,Jie jiu Wu xian sheng,0,2015,106,"Action,Crime,Drama"
175,Attack on Titan Part 1,Yuki Kaji,13.997,Marina Inoue,15.543,Yui Ishikawa,12.647,Hiro Shimono,8.399,Yoshimasa Hosoya,7.284,175,30810658,449523,1.5,30361135,98.5,47.0,34.0,,ShinjiHiguchi,"YujiIshida,GenkiKawamura",,,5.1,13942,movie,Shingeki no kyojin,0,2015,98,"Action,Adventure,Drama"
176,A Man Called Ove,Rolf Lassgård,7.323,Bahar Pars,2.89,Filip Berg,6.854,Ida Engvoll,12.397,Tobias Almborg,1.398,176,30692889,3479315,11.3,27213574,88.7,,,,,,,,7.7,53167,movie,En man som heter Ove,0,2015,116,"Comedy,Drama,Romance"
177,Far from the Madding Crowd,Carey Mulligan,14.494,Matthias Schoenaerts,13.053,Michael Sheen,13.665,Tom Sturridge,6.161,Juno Temple,15.704,177,30229977,12236500,40.5,17993477,59.5,43.0,,,LaurenceTrimble,LaurenceTrimble,,,7.1,48706,movie,Far from the Madding Crowd,0,2015,119,"Drama,Romance"
178,Mr. Holmes,Ian McKellen,15.137,Laura Linney,12.533,Milo Parker,7.213,Hiroyuki Sanada,14.705,Roger Allam,7.657,178,29355203,17737646,60.4,11617557,39.6,88.0,70.0,PG,BillCondon,"AnneCarey,IainCanning,EmileSherman",7-24-2015,17700000.0,6.8,64034,movie,Mr. Holmes,0,2015,104,"Drama,Mystery"
179,Flying Colors,Mike Portnoy,0.6,Dave LaRue,0.6,Neal Morse,0.6,Steve Morse,0.6,Casey McPherson,0.6,179,28525563,-,-,28525563,100.0,,,,,,,,7.3,3142,movie,Birigyaru,0,2015,117,"Comedy,Drama"
180,Triumph in the Skies,,,,,,,,,,,180,28085162,-,-,28085162,100.0,,21.0,,"MattChow,WilsonYip","TommyGa-shuLeung,JacksonPat",,,4.3,368,movie,Chung seung wan siu,0,2015,100,Drama
181,The 33,Antonio Banderas,18.301,Rodrigo Santoro,21.957,Kate del Castillo,8.493,Juliette Binoche,10.585,James Brolin,9.668,181,27972023,12227722,43.7,15744301,56.3,48.0,59.0,PG-13,PatriciaRiggen,"MikeMedavoy,EdwardMcGurn,RobertKatz",11-13-2015,12000000.0,6.9,37731,movie,The 33,0,2015,127,"Biography,Drama,History"
182,Bride Wars,Kate Hudson,13.332,Anne Hathaway,36.931,Bryan Greenberg,10.642,Chris Pratt,27.826,Steve Howey,16.013,182,27670000,-,-,27670000,100.0,11.0,51.0,PG,GaryWinick,"JulieYorn,KateHudson,AlanRiche",1-9-2009,58700000.0,4.3,217,movie,Xin niang da zuo zhan,0,2015,90,Comedy
183,Irrational Man,Joaquin Phoenix,17.538,Emma Stone,40.711,Jamie Blackley,7.32,Parker Posey,17.871,Joe Stapleton,2.52,183,27391084,4030360,14.7,23360724,85.3,46.0,46.0,R,WoodyAllen,"LettyAronson,StephenTenenbaum,EdwardWalson",7-17-2015,4000000.0,6.6,62536,movie,Irrational Man,0,2015,95,"Comedy,Crime,Drama"
184,Detective K: Secret of the Lost Island,Kim Myung-min,6.201,Oh Dal-su,7.91,Lee Yeon-hee,8.793,Jung Won-joong,2.318,Hwang Chae-won,1.865,184,27387870,185367,0.7,27202503,99.3,,,,,,,,6.2,551,movie,Joseon Myungtamjung: Nobui Ddal,0,2015,124,"Action,Adventure,Comedy"
185,To the Fore,Eddie Peng,11.8,Siwon,11.358,Shawn Dou,6.948,Wang Luodan,7.575,Carlos Chan,3.573,185,27267799,-,-,27267799,100.0,,56.0,,DanteLam,"Nga-BokLei,CandyLeung",8-7-2015,,6.3,1031,movie,Po feng,0,2015,125,"Drama,Sport"
186,American Ultra,Jesse Eisenberg,30.679,Kristen Stewart,28.953,Topher Grace,9.624,Connie Britton,12.291,Walton Goggins,15.255,186,27262374,14440985,53,12821389,47.0,44.0,45.0,R,NimaNourizadeh,"AnthonyBregman,KevinScottFrakes,RajBrinderSingh,DavidAlpert,BrittonRizzio",8-21-2015,14400000.0,6.1,90345,movie,American Ultra,0,2015,96,"Action,Comedy"
187,Orange,Malcolm McDowell,22.407,Patrick Magee,8.429,Adrienne Corri,4.817,Michael Bates,3.66,Warren Clarke,6.341,187,26261536,-,-,26261536,100.0,,,,,,,,6.8,1585,movie,Orenji,0,2015,139,"Comedy,Drama,Romance"
188,Aloha,Casey Kasem,5.224,Tia Carrere,13.947,Teri Garr,11.439,Mindy Cohn,7.803,Frank Welker,16.625,188,26250020,21067116,80.3,5182904,19.7,20.0,28.0,PG-13,CameronCrowe,"ScottRudin,CameronCrowe",5-29-2015,,5.4,66072,movie,Aloha,0,2015,105,"Comedy,Drama,Romance"
189,Huevos: Little Rooster's Egg-cellent Adventure,Bruno Bichir,7.752,Carlos Espejel,4.481,Angélica Vale,5.64,Omar Chaparro,3.713,Maite Perroni,15.326,189,25892561,9080818,35.1,16811743,64.9,,56.0,PG,"GabrielRivaPalacioAlatriste,RodolfoRivaPalacioAlatriste","IgnacioMartínezCasares,GabrielRivaPalacioAlatriste,RodolfoRivaPalacioAlatriste",,,5.7,1042,movie,Un gallo con muchos huevos,0,2015,98,"Adventure,Animation,Comedy"
190,Dügün Dernek 2: Sünnet,Ahmet Kural,1.266,Murat Cemcir,1.974,Rasim Öztekin,0.877,Barış Yıldız,1.392,Devrim Yakut,6.986,190,25836668,-,-,25836668,100.0,,,,,,,,6.4,10286,movie,Dügün Dernek 2: Sünnet,0,2015,112,Comedy
191,Look Who's Back,Oliver Masucci,12.272,Fabian Busch,5.046,Katja Riemann,4.839,Christoph Maria Herbst,4.224,Franziska Wulf,7.6,191,25513752,-,-,25513752,100.0,,80.0,,DavidWnendt,"LarsDittrich,ChristophMüller",,,7.0,44786,movie,Er ist wieder da,0,2015,116,"Comedy,Drama,Fantasy"
192,Serial Teachers 2,Kev Adams,7.184,Isabelle Nanty,9.095,Didier Bourdon,5.984,Pierre-François Martin-Laval,2.192,Arnaud Ducret,5.11,192,25364150,-,-,25364150,100.0,,,,,,,,4.4,1479,movie,Les profs 2,0,2015,92,Comedy
193,Wild City,,,,,,,,,,,193,24817852,34866,0.1,24782986,99.9,50.0,35.0,,RingoLam,"RingoLam,JingChrisLiu",7-31-2015,,5.7,846,movie,Mai sing,0,2015,120,"Action,Crime,Thriller"
