,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
151,Bounty Hunters,Michael Dudikoff,8.46,Lisa Howard,6.14,Ben Ratner,2.563,Erin Fitzgerald,5.569,Freddy Andreiuci,1.276,151,31918573,-,-,31918573,100,,,,,,,,5.4,940,movie,Shang jin lie ren,0,2016,105,"Action,Comedy,Romance"
152,Ae Dil Hai Mushkil,Ranbir Kapoor,2.961,Aishwarya Rai Bachchan,14.9,Fawad Khan,1.786,Anushka Sharma,8.32,Lisa Haydon,3.708,152,31668920,4264983,13.5,27403937,86.5,50.0,44.0,,KaranJohar,"HirooJohar,KaranJohar,ApoorvaMehta",10-28-2016,4200000.0,5.8,22871,movie,Ae Dil Hai Mushkil,0,2016,158,"Drama,Music,Musical"
153,Assassination Classroom: The Graduation,Ryosuke Yamada,4.725,Masaki Suda,9.285,Maika Yamamoto,8.098,Seika Taketomi,6.097,Mio Yuki,5.744,153,31352921,-,-,31352921,100,,70.0,,EiichiroHasumi,"NaokiWatanabe,JulieK.Fujishima,MinamiIchikawa,TakaakiKabuto,JuichiUehara,AkiraMorii,ReikoKatayama,AtsushiFuruya",,,5.7,814,movie,Ansatsu kyôshitsu: sotsugyô hen,0,2016,118,"Action,Adventure,Comedy"
154,Perfect Strangers,Anne Carlisle,0.6,Brad Rijn,0.6,John Woehrle,0.6,Matthew Stockley,0.6,Stephen Lack,1.674,154,31254929,-,-,31254929,100,,83.0,,AlexdelaIglesia,,,,7.7,63618,movie,Perfetti sconosciuti,0,2016,96,"Comedy,Drama"
155,Perfect Strangers,Anne Carlisle,0.6,Brad Rijn,0.6,John Woehrle,0.6,Matthew Stockley,0.6,Stephen Lack,1.674,155,31254929,-,-,31254929,100,,83.0,,AlexdelaIglesia,,,,7.0,1872,movie,Teleioi xenoi,0,2016,92,"Comedy,Drama"
156,Billy Lynn's Long Halftime Walk,Joe Alwyn,8.095,Kristen Stewart,29.486,Chris Tucker,12.283,Garrett Hedlund,5.775,Vin Diesel,27.309,156,30930984,1738477,5.6,29192507,94.4,43.0,41.0,R,AngLee,"MarcPlatt,AngLee,RhodriThomas,StephenCornwell",11-18-2016,1700000.0,6.2,22393,movie,Billy Lynn's Long Halftime Walk,0,2016,113,"Action,Drama,Sport"
157,Pandora,Louise Brooks,2.825,Fritz Kortner,1.872,Francis Lederer,3.934,Carl Goetz,1.4,Krafft-Raschig,1.166,157,30896701,-,-,30896701,100,,70.0,,ParkJung-woo,KangSung-ho,,,6.7,7243,movie,Pan-dola,0,2016,136,"Action,Drama,Thriller"
158,When the Bough Breaks,Morris Chestnut,7.735,Regina Hall,12.088,Jaz Sinclair,8.355,Romany Malco,5.271,Michael Kenneth Williams,8.053,158,30658387,29747603,97,910784,3,12.0,45.0,PG-13,JonCassar,"RobertShaye,MichaelLynne",9-9-2016,29700000.0,5.1,6904,movie,When the Bough Breaks,0,2016,107,"Drama,Thriller"
159,S Storm,Sheree J. Wilson,8.231,Peter LaCroix,4.358,Scott Hylands,6.53,Aaron Pearl,7.428,Desireé Loewen,0.98,159,30381402,-,-,30381402,100,86.0,82.0,R,AngLee,"TedHope,AngLee,JamesSchamus",9-27-1997,7900000.0,5.2,700,movie,'S' fung bou,0,2016,95,"Action,Crime"
160,Nocturnal Animals,Amy Adams,27.066,Jake Gyllenhaal,30.587,Michael Shannon,25.485,Aaron Taylor-Johnson,19.957,Isla Fisher,15.577,160,30311857,10663357,35.2,19648500,64.8,74.0,73.0,R,TomFord,"TomFord,RobertSalerno",12-9-2016,10400000.0,7.5,267575,movie,Nocturnal Animals,0,2016,116,"Drama,Thriller"
161,A Silent Voice: The Movie,Miyu Irino,3.767,Saori Hayami,15.032,Aoi Yuki,8.507,Kensho Ono,15.102,Yuki Kaneko,3.062,161,30156463,310407,1,29846056,99,,,,,,,,8.1,73792,movie,Koe no katachi,0,2016,130,"Animation,Drama"
162,Keeping Up with the Joneses,Jon Hamm,18.064,Isla Fisher,15.577,Zach Galifianakis,18.372,Gal Gadot,49.549,Patton Oswalt,17.432,162,29918745,14904426,49.8,15014319,50.2,19.0,37.0,PG-13,GregMottola,"LaurieMacDonald,WalterF.Parkes",10-21-2016,14900000.0,5.9,62285,movie,Keeping Up with the Joneses,0,2016,105,"Action,Comedy"
163,Jackie,Natalie Portman,25.669,Peter Sarsgaard,20.03,Greta Gerwig,10.674,Billy Crudup,15.43,John Hurt,17.582,163,29777777,13960394,46.9,15817383,53.1,87.0,60.0,R,PabloLarraín,"JuandeDiosLarraín,DarrenAronofsky,MickeyLiddell,ScottFranklin,AriHandel",1-27-2017,14000000.0,6.7,78439,movie,Jackie,0,2016,100,"Biography,Drama"
164,Masterminds,Zach Galifianakis,18.372,Owen Wilson,51.843,Kristen Wiig,21.34,Kate McKinnon,10.966,Leslie Jones,6.763,164,29674699,17368022,58.5,12306677,41.5,,,,,,,,5.8,54796,movie,Masterminds,0,2016,95,"Biography,Comedy,Crime"
165,Flight Crew,Danila Kozlovsky,15.484,Vladimir Mashkov,14.542,Agnė Grudytė,5.596,Sergey Shakurov,7.757,Sergey Romanovich,9.535,165,29171110,-,-,29171110,100,,58.0,,NikolayLebedev,"NikitaMikhalkov,LeonidVereshchagin,AntonZlatopolskiy",,,6.6,5389,movie,Ekipazh,0,2016,138,"Action,Adventure,Drama"
166,Viking,Ben Cross,11.462,Jenny Boyd,10.441,Harry Lister Smith,3.072,Oliver Walker,1.464,Anya Taylor-Joy,38.002,166,29161298,-,-,29161298,100,43.0,25.0,,YusryAbdHalim,ShireenM.Hashim,,,4.6,4658,movie,Viking,0,2016,142,"Action,Drama,History"
167,M.S. Dhoni: The Untold Story,Sushant Singh Rajput,1.4,Anupam Kher,5.048,Disha Patani,11.001,Kiara Advani,5.751,Bhumika Chawla,6.43,167,28903047,1801550,6.2,27101497,93.8,75.0,78.0,,NeerajPandey,ArunPandey,9-30-2016,1800000.0,8.1,52700,movie,M.S. Dhoni: The Untold Story,0,2016,184,"Biography,Drama,Sport"
168,Fan,Nathan Fillion,28.708,Stephen Lang,20.876,Geno Segers,4.683,Mircea Monroe,11.111,"Ernie Reyes, Jr.",9.677,168,28240000,2300000,8.1,25940000,91.9,32.0,57.0,PG-13,KyleNewman,"KevinSpacey,DanaBrunetti,MatthewPerniciaro,EvanAstrowsky",2-6-2009,685.5K,7.2,45103,movie,Fan,0,2016,138,"Action,Drama,Thriller"
169,"Yôkai Watch: the Movie: The Flying Whale and the Grand Adventure of the Double Worlds, Meow!",,,,,,,,,,,169,28110245,-,-,28110245,100,,,,,,,,5.9,73,movie,Yôkai Watch: Sora Tobu Kujira to Double no Sekai no Daibôken da Nyan!,0,2016,\N,"Animation,Comedy,Family"
170,Welcome to Germany,Tony Curtis,4.839,Katharina Thalbach,3.784,Matthias Habich,1.988,Alexandra Stewart,8.245,Karin Baal,3.415,170,28036021,-,-,28036021,100,,,,,,,,6.2,5083,movie,Willkommen bei den Hartmanns,0,2016,116,"Comedy,Drama"
171,The Brothers Grimsby,Sacha Baron Cohen,12.13,Mark Strong,25.911,Isla Fisher,15.923,Penélope Cruz,23.261,Rebel Wilson,10.1,171,27979040,6874837,24.6,21104203,75.4,37.0,41.0,R,LouisLeterrier,"SachaBaronCohen,NiraPark,PeterBaynham,AnthonyHines,ToddSchulman",3-11-2016,6900000.0,6.2,100049,movie,Grimsby,0,2016,83,"Action,Adventure,Comedy"
172,When Larry Meets Mary,,,,,,,,,,,172,27863090,-,-,27863090,100,,,,,,,,4.9,117,movie,Lu Yao zhi Ma Li,0,2016,\N,"Comedy,Romance"
173,Yesterday Once More,,,,,,,,,,,173,27411872,-,-,27411872,100,,66.0,,JohnnieTo,,,,6.7,275,movie,Shei de qing chun bu mi mang,0,2016,108,"Drama,Romance"
174,The Light Between Oceans,Michael Fassbender,14.93,Alicia Vikander,17.078,Rachel Weisz,14.704,Bryan Brown,7.103,Jack Thompson,8.181,174,25975621,12545979,48.3,13429642,51.7,61.0,61.0,PG-13,DerekCianfrance,"DavidHeyman,JeffreyClifford",9-2-2016,12500000.0,7.2,55940,movie,The Light Between Oceans,0,2016,133,"Drama,Romance"
175,A Beautiful Planet,Jennifer Lawrence,26.491,Samantha Cristoforetti,0.607,Scott Kelly,0.6,Kjell Lindgren,0.6,,,175,25730120,15650615,60.8,10079505,39.2,100.0,78.0,G,ToniMyers,ToniMyers,4-29-2016,15700000.0,7.3,1344,movie,A Beautiful Planet,0,2016,46,Documentary
176,Mr. Donkey,Ren Suxi,4.32,Li Da,1.4,Liu Shuailiang,0.924,Bu Guanjin,5.012,Pei Kuishan,1.385,176,25537759,356255,1.4,25181504,98.6,,88.0,,"ShenZhou,LuLiu",,10-28-2016,,7.4,1731,movie,Lü de shui,0,2016,113,Comedy
177,Born in China,John Krasinski,31.917,Zhou Xun,13.444,,,,,,,177,25081168,13873211,55.3,11207957,44.7,85.0,73.0,G,ChuanLu,"RoyConli,BrianLeith,PhilChapman",4-21-2017,13900000.0,7.2,3817,movie,Born in China,0,2016,79,Documentary
178,Race,Luke Goss,9.453,Lauren Cohan,25.017,Sean Bean,24.223,Danny Trejo,18.259,Ving Rhames,12.542,178,25070261,19206207,76.6,5864054,23.4,63.0,77.0,PG-13,StephenHopkins,"Jean-CharlesLevy,LucDayan,Louis-PhilippeRochon,DominiqueSéguin,StephenHopkins,KateGarwood,KarstenBrünig,NicolasManuel",2-19-2016,19100000.0,7.1,37302,movie,Race,0,2016,134,"Biography,Drama,Sport"
179,Call of Heroes,Lau Ching-wan,6.299,Louis Koo,16.886,Eddie Peng,11.8,Wu Jing,19.876,Maggie Jiang,7.159,179,25040561,-,-,25040561,100,88.0,64.0,,BennyChanChi-Shun,BennyChanChi-Shun,,,6.4,2329,movie,Ngai sing,0,2016,120,"Action,Adventure,Crime"
180,Free State of Jones,Matthew McConaughey,20.491,Gugu Mbatha-Raw,12.915,Mahershala Ali,21.871,Keri Russell,11.239,Jacob Lofland,11.938,180,25035950,20810036,83.1,4225914,16.9,47.0,64.0,R,GaryRoss,"JonKilik,GaryRoss,ScottStuber",6-24-2016,20800000.0,6.9,57175,movie,Free State of Jones,0,2016,139,"Action,Biography,Drama"
181,Whiskey Tango Foxtrot,Tina Fey,8.942,Margot Robbie,31.358,Billy Bob Thornton,16.846,Martin Freeman,17.882,Josh Charles,10.017,181,24972139,23083334,92.4,1888805,7.6,67.0,54.0,R,"GlennFicarra,JohnRequa","LorneMichaels,TinaFey,IanBryce",3-4-2016,23000000.0,6.6,52354,movie,Whiskey Tango Foxtrot,0,2016,112,"Biography,Comedy,Drama"
182,Soulmate,Anna Walton,5.741,Tom Wisdom,6.863,Tanya Myers,0.6,Nick Brimble,12.587,Emma Cleasby,3.065,182,24684439,-,-,24684439,100,,27.0,,AxelleCarolyn,ClaireOtway,,,7.4,2569,movie,Qi yue yu an sheng,0,2016,110,"Drama,Romance"
183,The Snow Queen 3: Fire and Ice,Natalya Bystrova,1.274,Filipp Lebedev,0.682,Diomid Vinogradov,1.168,Alexandr Gruzdev,1.666,Olga Zubkova,1.4,183,24644317,-,-,24644317,100,,95.0,,AlekseyTsitsilin,"YuriyMoskvin,VladimirNikolaev",8-31-2018,,6.1,2220,movie,Snezhnaya koroleva 3. Ogon i led,0,2016,89,"Adventure,Animation,Comedy"
184,God's Not Dead 2,Jesse Metcalfe,16.184,Robin Givens,28.173,Melissa Joan Hart,10.585,Brad Heller,1.4,Ernie Hudson,14.848,184,24487848,20774575,84.8,3713273,15.2,10.0,62.0,PG,HaroldCronk,"MichaelScott,DavidA.R.White,RussellWolfe,ElizabethTravis,BrittanyYost",4-1-2016,20800000.0,4.4,12410,movie,God's Not Dead 2,0,2016,120,Drama
185,Camping 3,Franck Dubosc,4.273,Claude Brasseur,1.531,Mylène Demongeot,10.34,Antoine Duléry,2.636,Gérard Jugnot,2.05,185,24224579,-,-,24224579,100,,,,,,,,4.3,976,movie,Camping 3,0,2016,105,Comedy
186,The Founder,Michael Keaton,17.975,Nick Offerman,19.398,John Carroll Lynch,7.528,Linda Cardellini,17.794,Patrick Wilson,31.977,186,24121245,12786053,53,11335192,47,81.0,82.0,PG-13,JohnLeeHancock,"DonHandfield,JeremyRenner,AaronRyder",1-20-2017,12800000.0,7.2,144379,movie,The Founder,0,2016,115,"Biography,Drama"
187,Bad Santa 2,Billy Bob Thornton,13.488,Kathy Bates,18.832,Brett Kelly,8.504,Tony Cox,4.625,Christina Hendricks,19.454,187,24079268,17782178,73.8,6297090,26.2,23.0,34.0,R,MarkWaters,"AndrewGunn,J.GeyerKosinski",11-23-2016,17700000.0,5.6,25377,movie,Bad Santa 2,0,2016,92,"Comedy,Crime,Drama"
188,Spirits' Homecoming,Kang Ha-na,0.6,Choi Ri,2.628,Seo Mi-ji,0.6,Son Sook,5.846,Lee Seung-hyun,0.6,188,23857217,125616,0.5,23731601,99.5,,38.0,,ChoJung-rae,ChoJung-rae,,,6.7,527,movie,Gwi-hyang,0,2016,127,Drama
189,Silence,Ryan Kwanten,8.846,Amber Valletta,10.364,Donnie Wahlberg,11.95,Bob Gunton,13.375,Laura Regan,5.956,189,23834809,7100177,29.8,16734632,70.2,83.0,69.0,R,MartinScorsese,"MartinScorsese,EmmaTillingerKoskoff,RandallEmmett,BarbaraDeFina,GastónPavlovich,IrwinWinkler,VittorioCecchiGori",1-13-2017,7100000.0,7.1,110044,movie,Silence,0,2016,161,"Drama,History"
190,Kevin Hart: What Now?,Kevin Hart,14.271,Halle Berry,21.448,Don Cheadle,12.494,Ed Helms,15.096,David Meunier,3.403,190,23591043,23591043,100,-,-,76.0,58.0,R,"LeslieSmall,TimStory","JeffClanagan,PookeyWigington,DanaM.Riddick",10-14-2016,23600000.0,5.9,9431,movie,Kevin Hart: What Now?,0,2016,96,"Comedy,Documentary"
191,No manches Frida,Omar Chaparro,3.713,Martha Higareda,11.295,Fernanda Castillo,9.604,Carla Adell,7.998,Regina Pavón,19.25,191,23540937,11528613,49,12012324,51,13.0,72.0,PG-13,NachoG.Velilla,"EdwardAllen,MarthaHigareda,MauricioArgüelles",9-2-2016,11500000.0,5.5,2301,movie,No manches Frida,0,2016,114,"Comedy,Romance"
192,Middle School: The Worst Years of My Life,Griffin Gluck,20.092,Lauren Graham,12.928,Andrew Daly,10.036,Thomas Barbusca,10.111,Alexa Nisenson,7.624,192,23316139,20007149,85.8,3308990,14.2,64.0,58.0,PG,SteveCarr,"LeopoldoGout,BillRobinson",10-7-2016,20000000.0,6.1,8909,movie,Middle School: The Worst Years of My Life,0,2016,92,"Animation,Comedy,Family"
193,Triple 9,Chiwetel Ejiofor,13.52,Casey Affleck,10.576,Anthony Mackie,17.839,Woody Harrelson,19.341,Aaron Paul,19.626,193,23177948,12639297,54.5,10538651,45.5,54.0,41.0,R,JohnHillcoat,"KeithRedmon,BardDorros,JohnHillcoat,MarcButan,AnthonyKatagas,ChristopherWoodrow",2-26-2016,12600000.0,6.3,71423,movie,Triple 9,0,2016,115,"Action,Crime,Thriller"
194,Rock Dog,Andrew Francis,6.418,Ashleigh Ball,6.934,Brian Dobson,2.503,Brian Drummond,3.379,Cathy Weseluck,3.284,194,23157646,9420546,40.7,13737100,59.3,47.0,47.0,PG,AshBrannon,"AmberWang,JoyceLou,DavidB.Miller,RobFeng,ZhengJun",2-24-2017,9400000.0,6.0,5282,movie,Rock Dog,0,2016,90,"Adventure,Animation,Comedy"
195,The Choice,Benjamin Walker,13.001,Teresa Palmer,17.413,Maggie Grace,22.642,Alexandra Daddario,42.013,Tom Welling,14.281,195,23064015,18730891,81.2,4333124,18.8,11.0,61.0,PG-13,RossKatz,"NicholasSparks,PeterSafran,TheresaPark",2-5-2016,18700000.0,6.5,39509,movie,The Choice,0,2016,111,"Drama,Romance"
196,Penny Pincher!,Dany Boon,8.612,Laurence Arné,6.993,Noémie Schmidt,8.631,Patrick Ridremont,7.301,Karina Marimon,2.821,196,22955486,-,-,22955486,100,,,,,,,,5.8,5282,movie,Radin!,0,2016,89,Comedy
