,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
72,Dolphin Tale,Morgan Freeman,23.816,Ashley Judd,14.057,Harry Connick Jr.,6.293,Nathan Gamble,9.191,Kris Kristofferson,4.684,72,95932565,72286779,75.4,23645786,24.6,82.0,80.0,PG,CharlesMartinSmith,"AndrewA.Kosove,BroderickJohnson,RichardIngber",9-23-2011,72300000.0,6.8,24024,movie,Dolphin Tale,0,2011,113,"Drama,Family"
73,Season of the Witch,Nicolas Cage,31.357,Ron Perlman,19.305,Ulrich Thomsen,13.051,Christopher Lee,6.639,Fernanda Dorogi,7.224,73,91627228,24827228,27.1,66800000,72.9,67.0,22.0,R,GeorgeA.Romero,NancyM.Romero,4-18-1973,,5.4,93497,movie,Season of the Witch,0,2011,95,"Action,Adventure,Fantasy"
74,Red Riding Hood,Amanda Seyfried,37.184,Gary Oldman,27.283,Billy Burke,13.742,Shiloh Fernandez,12.555,Max Irons,12.482,74,90260376,37662162,41.7,52598214,58.3,10.0,39.0,PG-13,CatherineHardwicke,"JenniferDavissonKilloran,LeonardoDiCaprio,JulieYorn",3-11-2011,37700000.0,5.4,111368,movie,Red Riding Hood,0,2011,100,"Fantasy,Horror,Mystery"
75,Sucker Punch,Emily Browning,17.191,Abbie Cornish,11.683,Jena Malone,14.701,Vanessa Hudgens,20.546,Jamie Chung,18.572,75,89792502,36392502,40.5,53400000,59.5,,27.0,R,MalcolmMartin,,,,6.1,240456,movie,Sucker Punch,0,2011,110,"Action,Adventure,Fantasy"
76,The Inbetweeners,Simon Bird,4.4,James Buckley,2.602,Blake Harrison,9.582,Joe Thomas,3.718,Emily Head,2.696,76,88823111,36000,<0.1,88787111,100.0,54.0,70.0,R,BenPalmer,ChristopherYoung,9-7-2012,36.0K,6.7,81989,movie,The Inbetweeners Movie,0,2011,97,Comedy
77,The Lincoln Lawyer,Matthew McConaughey,20.491,Marisa Tomei,23.257,Ryan Phillippe,23.901,William H. Macy,16.461,Josh Lucas,10.904,77,86752352,58009200,66.9,28743152,33.1,83.0,82.0,R,BradFurman,"TomRosenberg,GaryLucchesi,SidneyKimmel,RichardS.Wright,ScottSteindorff",3-18-2011,58000000.0,7.3,230775,movie,The Lincoln Lawyer,0,2011,118,"Crime,Drama,Mystery"
78,Hall Pass,Owen Wilson,46.143,Jason Sudeikis,8.331,Jenna Fischer,20.964,Richard Jenkins,11.093,Alexandra Daddario,42.013,78,86157237,45060734,52.3,41096503,47.7,33.0,40.0,R,"PeterFarrelly,RobertFarrelly","PeterFarrelly,RobertFarrelly,BradleyThomas",2-25-2011,45000000.0,5.9,124799,movie,Hall Pass,0,2011,105,"Comedy,Romance"
79,Spy Kids 4: All the Time in the World,Jessica Alba,11.476,Joel McHale,9.666,Rowan Blanchard,12.118,Mason Cook,6.388,Jeremy Piven,6.451,79,85564310,38538188,45,47026122,55.0,,,,,,,,3.5,25015,movie,Spy Kids 4: All the Time in the World,0,2011,89,"Action,Adventure,Animation"
80,J. Edgar,Leonardo DiCaprio,24.953,Naomi Watts,27.398,Armie Hammer,23.554,Josh Lucas,10.904,Josh Hamilton,8.308,80,84920539,37306030,43.9,47614509,56.1,43.0,44.0,R,ClintEastwood,"ClintEastwood,BrianGrazer,RobertLorenz",11-11-2011,37300000.0,6.5,127480,movie,J. Edgar,0,2011,137,"Biography,Drama,Romance"
81,"Big Mommas: Like Father, Like Son",Martin Lawrence,26.374,Brandon T. Jackson,8.079,Portia Doubleday,12.655,Mari Morrow,7.461,Faizon Love,12.523,81,82686066,37915414,45.9,44770652,54.1,5.0,58.0,PG-13,JohnWhitesell,"DavidT.Friendly,MichaelGreen",2-18-2011,37900000.0,4.4,27205,movie,"Big Mommas: Like Father, Like Son",0,2011,107,"Action,Comedy,Crime"
82,Abduction,Taylor Lautner,22.521,Lily Collins,16.043,Alfred Molina,18.667,Sigourney Weaver,20.314,Jason Isaacs,19.547,82,82087155,28087155,34.2,54000000,65.8,,20.0,,ErnieBarbarash,"RaymondLim,HenryLuk,AdamRenYuchen",6-7-2019,,5.1,79905,movie,Abduction,0,2011,106,"Action,Mystery,Thriller"
83,Abduction,Taylor Lautner,22.521,Lily Collins,16.043,Alfred Molina,18.667,Sigourney Weaver,20.314,Jason Isaacs,19.547,83,82087155,28087155,34.2,54000000,65.8,,20.0,,ErnieBarbarash,"RaymondLim,HenryLuk,AdamRenYuchen",6-7-2019,,5.5,13,movie,Abduction,0,2011,84,"Horror,Thriller"
84,Tinker Tailor Soldier Spy,Gary Oldman,27.283,Colin Firth,13.147,Tom Hardy,59.898,John Hurt,13.274,Toby Jones,16.463,84,81244605,24149393,29.7,57095212,70.3,84.0,65.0,R,TomasAlfredson,"TimBevan,EricFellner,RobynSlovo",1-6-2012,24100000.0,7.0,198894,movie,Tinker Tailor Soldier Spy,0,2011,127,"Drama,Mystery,Thriller"
85,Priest,Paul Bettany,20.208,Karl Urban,17.436,Lily Collins,16.043,Maggie Q,18.091,Stephen Moyer,8.124,85,78309505,29137000,37.2,49172505,62.8,15.0,46.0,PG-13,ScottStewart,"MichaelDeLuca,JoshuaDonen,MitchellPeck",5-13-2011,29100000.0,5.7,119108,movie,Priest,0,2011,87,"Action,Adventure,Fantasy"
86,Drive,Ryan Gosling,12.098,Carey Mulligan,14.494,Bryan Cranston,30.228,Albert Brooks,14.991,Oscar Isaac,60.716,86,76976666,35061555,45.5,41915111,54.5,93.0,79.0,R,NicolasWindingRefn,"MarcPlatt,AdamSiegel,GigiPritzker,MichelLitvak,JohnPalermo",9-16-2011,35100000.0,7.8,614112,movie,Drive,0,2011,100,"Action,Drama"
87,The Ides of March,Ryan Gosling,12.098,George Clooney,20.782,Philip Seymour Hoffman,16.104,Paul Giamatti,22.095,Evan Rachel Wood,18.45,87,76338111,40962534,53.7,35375577,46.3,84.0,73.0,R,GeorgeClooney,"GrantHeslov,GeorgeClooney,BrianOliver",10-7-2011,41000000.0,7.1,221179,movie,The Ides of March,0,2011,101,"Drama,Thriller"
88,The Mechanic,Jason Statham,68.171,Ben Foster,11.739,Donald Sutherland,14.339,Mini Anden,8.552,Tony Goldwyn,8.646,88,76130093,29121498,38.3,47008595,61.7,53.0,51.0,R,SimonWest,"DavidWinkler,WilliamChartoff,RenéBesson",1-28-2011,29100000.0,6.5,158850,movie,The Mechanic,0,2011,93,"Action,Crime,Thriller"
89,The Change-Up,Jason Bateman,15.545,Ryan Reynolds,40.796,Leslie Mann,28.052,Olivia Wilde,19.984,Alan Arkin,9.763,89,75450437,37081475,49.1,38368962,50.9,25.0,47.0,R,DavidDobkin,"DavidDobkin,NealH.Moritz",8-5-2011,37000000.0,6.3,179664,movie,The Change-Up,0,2011,112,"Comedy,Fantasy"
90,Larry Crowne,Tom Hanks,27.299,Julia Roberts,18.361,Bryan Cranston,30.228,Cedric the Entertainer,9.433,Pam Grier,17.514,90,75055070,35608245,47.4,39446825,52.6,37.0,41.0,PG-13,TomHanks,"TomHanks,GaryGoetzman",7-1-2011,35600000.0,6.1,66895,movie,Larry Crowne,0,2011,98,"Comedy,Drama,Romance"
91,Diary of a Wimpy Kid: Rodrick Rules,Zachary Gordon,9.297,Devon Bostick,27.766,Robert Capron,7.493,Steve Zahn,28.971,Rachael Harris,16.787,91,72526996,52698535,72.7,19828461,27.3,47.0,62.0,PG,DavidBowers,"NinaJacobson,BradSimpson",3-25-2011,52700000.0,6.6,30329,movie,Diary of a Wimpy Kid: Rodrick Rules,0,2011,100,"Comedy,Family"
92,The Dilemma,Kevin James,18.227,Vince Vaughn,17.127,Winona Ryder,20.857,Jennifer Connelly,52.556,Queen Latifah,12.416,92,69721966,48475290,69.5,21246676,30.5,24.0,29.0,PG-13,RonHoward,"BrianGrazer,VinceVaughn,RonHoward",1-14-2011,48400000.0,5.3,53830,movie,The Dilemma,0,2011,111,"Comedy,Drama"
93,Something Borrowed,Ginnifer Goodwin,12.357,Kate Hudson,13.332,Colin Egglesfield,9.743,John Krasinski,23.724,Steve Howey,16.013,93,65100369,39046489,60,26053880,40.0,15.0,48.0,PG-13,LukeGreenfield,"HilarySwank,MollySmith,BroderickJohnson,AndrewA.Kosove,AaronLubin,PamelaScheinMurphy",5-6-2011,39000000.0,5.8,61849,movie,Something Borrowed,0,2011,112,"Comedy,Drama,Romance"
94,The Darkest Hour,Emile Hirsch,21.719,Rachael Taylor,16.742,Olivia Thirlby,15.337,Joel Kinnaman,24.116,Max Minghella,10.976,94,64626786,21443494,33.2,43183292,66.8,12.0,25.0,PG-13,ChrisGorak,"TomJacobson,TimurBekmambetov",12-25-2011,21400000.0,4.9,60850,movie,The Darkest Hour,0,2011,89,"Action,Adventure,Horror"
95,Hanna,Saoirse Ronan,21.955,Eric Bana,15.937,Vicky Krieps,12.779,Cate Blanchett,18.898,Tom Hollander,12.582,95,63782078,40259119,63.1,23522959,36.9,71.0,66.0,PG-13,JoeWright,"LeslieHolleran,MartyAdelstein,ScottNemes",4-8-2011,40200000.0,6.8,197165,movie,Hanna,0,2011,111,"Action,Adventure,Drama"
96,Conan the Barbarian,Jason Momoa,40.145,Stephen Lang,18.921,Rachel Nichols,17.01,Ron Perlman,19.305,Rose McGowan,14.313,96,63523283,21295021,33.5,42228262,66.5,25.0,30.0,R,MarcusNispel,"FredrikMalmberg,BoazDavidson,GeorgeFurla,DannyLerner,LesWeldon,JoeGatta,JohnBaldecchi,HenryWinterstern",8-19-2011,21300000.0,5.1,98368,movie,Conan the Barbarian,0,2011,113,"Action,Adventure,Fantasy"
97,Colombiana,Zoe Saldana,26.317,Cliff Curtis,16.479,Callum Blue,10.128,Michael Vartan,10.881,Lennie James,14.584,97,63458440,36665854,57.8,26792586,42.2,27.0,67.0,PG-13,OlivierMegaton,"LucBesson,ArielZeitoun",8-26-2011,36700000.0,6.4,100270,movie,Colombiana,0,2011,108,"Action,Drama,Thriller"
98,From Up on Poppy Hill,Masami Nagasawa,13.437,Junichi Okada,10.037,Keiko Takeshita,6.592,Yuriko Ishida,5.286,Rumi Hiiragi,10.57,98,61459425,1002895,1.6,60456530,98.4,86.0,79.0,PG,GoroMiyazaki,"TetsurôSayama,ToshioSuzuki,ChizuruTakahashi",3-15-2013,284.7K,7.4,42196,movie,Kokuriko-zaka kara,0,2011,91,"Animation,Comedy,Drama"
99,What a Beautiful Day,Checco Zalone,2.138,Nabiha Akkari,5.491,Rocco Papaleo,1.583,Tullio Solenghi,0.6,Anna Rita Del Piano,1.052,99,60661950,-,-,60661950,100.0,,,,,,,,6.3,5491,movie,Che bella giornata,0,2011,97,Comedy
100,One Day,Anne Hathaway,36.931,Jim Sturgess,7.639,Tom Mison,6.614,Jodie Whittaker,11.76,Rafe Spall,11.42,100,59389433,13843771,23.3,45545662,76.7,36.0,49.0,PG-13,LoneScherfig,NinaJacobson,8-19-2011,13800000.0,7.0,149853,movie,One Day,0,2011,107,"Drama,Romance"
101,The Tree of Life,Brad Pitt,26.942,Sean Penn,14.277,Jessica Chastain,17.001,Hunter McCracken,0.6,Laramie Eppler,0.98,101,58409247,13303319,22.8,45105928,77.2,84.0,60.0,PG-13,TerrenceMalick,"SarahGreen,BillPohlad,BradPitt,DedeGardner,GrantHill",5-27-2011,13300000.0,6.8,175000,movie,The Tree of Life,0,2011,139,"Drama,Fantasy"
102,Beginning of the Great Revival,Andy Lau,16.233,Chow Yun-Fat,13.342,Nick Cheung,6.488,Daniel Wu,17.042,Tony Leung Ka-fai,11.318,102,58309289,151000,0.3,58158289,99.7,25.0,28.0,,"SanpingHan,JianxinHuang",,,,2.9,6226,movie,Jian dang wei ye,0,2011,140,"Drama,History"
103,Killer Elite,Jason Statham,68.171,Clive Owen,11.284,Robert De Niro,28.296,Dominic Purcell,11.848,Aden Young,3.817,103,57084522,25124966,44,31959556,56.0,28.0,42.0,R,GaryMcKendry,"SigurjonSighvatsson,SteveChasman,MichaelBoughen,TonyWinley",9-23-2011,25100000.0,6.4,128669,movie,Killer Elite,0,2011,116,"Action,Crime,Thriller"
104,Extremely Loud & Incredibly Close,Tom Hanks,27.299,Sandra Bullock,32.612,Thomas Horn,2.177,Viola Davis,11.558,John Goodman,20.197,104,55247881,31847881,57.6,23400000,42.4,45.0,61.0,PG-13,StephenDaldry,ScottRudin,1-20-2012,31800000.0,6.9,101116,movie,Extremely Loud & Incredibly Close,0,2011,129,"Adventure,Drama,Mystery"
105,Madea's Big Happy Family,Tyler Perry,7.41,Loretta Devine,4.886,Shad Moss,8.024,Cassi Davis,8.625,Shannon Kane,2.029,105,54161287,53345287,98.5,816000,1.5,38.0,74.0,PG-13,TylerPerry,"TylerPerry,ReubenCannon,RogerM.Bobb",4-22-2011,53300000.0,4.7,8058,movie,Madea's Big Happy Family,0,2011,106,"Comedy,Drama"
106,A Ghost of a Chance,Jimmy Edwards,4.587,Patricia Hayes,4.054,Graham Stark,1.355,Bernard Cribbins,2.874,Ronnie Barker,2.693,106,53982636,-,-,53982636,100.0,,,,JanDarnley-Smith,GeorgeH.Brown,,,7.0,1092,movie,Suteki na kanashibari,0,2011,142,"Comedy,Crime"
107,Sunny,Sunny Leone,8.613,Sundeep Vohra,0.6,Daniel Weber,0.6,,,,,107,51116421,-,-,51116421,100.0,,,,,,,,7.8,5760,movie,Sseo-ni,0,2011,124,"Comedy,Drama"
108,War of the Arrows,Park Hae-il,8.646,Moon Chae-won,7.34,Kim Moo-yul,6.333,Ryu Seung-ryong,6.554,Park Ki-woong,5.419,108,50587661,251200,0.5,50336461,99.5,,,,,,,,7.2,11910,movie,Choi-jong-byeong-gi hwal,0,2011,122,"Action,Adventure"
109,Kokowääh,Til Schweiger,10.181,Emma Schweiger,5.1,Jasmin Gerat,7.271,Samuel Finzi,2.591,Sanny van Heteren,1.634,109,50447784,-,-,50447784,100.0,,63.0,,TilSchweiger,,,,6.3,9791,movie,Kokowääh,0,2011,126,Comedy
110,Winnie the Pooh,John Cleese,13.501,Jim Cummings,11.037,Bud Luckey,2.474,Craig Ferguson,9.923,Travis Oates,1.698,110,49871429,26692846,53.5,23178583,46.5,90.0,80.0,G,"StephenJ.Anderson,DonHall",PeterDelVecho,7-15-2011,,7.2,24385,movie,Winnie the Pooh,0,2011,63,"Adventure,Animation,Comedy"
111,Arthur,Russell Brand,11.873,Helen Mirren,17.793,Greta Gerwig,11.58,Jennifer Garner,16.887,Geraldine James,18.678,111,48147945,33035397,68.6,15112548,31.4,26.0,44.0,PG-13,JasonWiner,"LarryBrezner,KevinMcCormick,ChrisBender,MichaelTadross",4-8-2011,33000000.0,5.7,51768,movie,Arthur,0,2011,110,"Comedy,Romance"
112,Soul Surfer,AnnaSophia Robb,11.745,Helen Hunt,24.086,Dennis Quaid,13.1,Carrie Underwood,1.978,Kevin Sorbo,10.594,112,47120948,43853424,93.1,3267524,6.9,46.0,75.0,PG,SeanMcNamara,"DavidZelon,DouglasSchwartz,DutchHofstetter,DavidBrookwell,SeanMcNamara",4-8-2011,43900000.0,7.0,48870,movie,Soul Surfer,0,2011,112,"Biography,Drama,Family"
113,Beastly,Alex Pettyfer,11.423,Vanessa Hudgens,20.546,Mary-Kate Olsen,6.091,LisaGay Hamilton,8.058,Neil Patrick Harris,15.944,113,43202283,27865571,64.5,15336712,35.5,21.0,48.0,PG-13,DanielBarnz,SusanCartsonis,3-4-2011,27900000.0,5.5,77379,movie,Beastly,0,2011,86,"Drama,Fantasy,Romance"
114,Detective Conan: Quarter of Silence,Minami Takayama,10.806,Wakana Yamazaki,3.604,Rikiya Koyama,7.883,Shohei Yamaguchi,1.411,Naoko Matsui,6.805,114,42808575,-,-,42808575,100.0,,,,,,,,6.7,1553,movie,Meitantei Conan: Chinmoku no kuôtâ,0,2011,109,"Action,Adventure,Animation"
115,Shaolin,Reese Madigan,2.093,Trent Bushey,1.4,Daniel Dae Kim,11.747,Billy Chang,1.62,Cliff Lenderman,0.6,115,42741494,66099,0.2,42675395,99.8,74.0,71.0,R,BennyChanChi-Shun,"BennyChanChi-Shun,AlbertLee",9-9-2011,64.3K,6.8,19360,movie,Xin shao lin si,0,2011,131,"Action,Drama"
116,Shark Night,Sara Paxton,12.844,Dustin Milligan,13.916,Chris Carmack,11.492,Joel David Moore,14.303,Chris Zylka,7.653,116,41363927,18877153,45.6,22486774,54.4,18.0,22.0,PG-13,DavidR.Ellis,"MikeFleiss,LynetteHowellTaylor,ChrisBriggs",9-2-2011,18900000.0,4.0,25852,movie,Shark Night 3D,0,2011,90,"Horror,Thriller"
117,50/50,Joseph Gordon-Levitt,20.585,Seth Rogen,19.602,Anna Kendrick,18.19,Bryce Dallas Howard,24.741,Philip Baker Hall,14.362,117,41097853,35014192,85.2,6083661,14.8,93.0,88.0,R,JonathanLevine,"EvanGoldberg,SethRogen,BenKarlin",9-30-2011,35000000.0,7.6,326534,movie,50/50,0,2011,100,"Comedy,Drama,Romance"
118,Fright Night,Chris Sarandon,10.143,William Ragsdale,5.724,Amanda Bearse,7.061,Roddy McDowall,14.717,Stephen Geoffreys,6.122,118,41002607,18302607,44.6,22700000,55.4,72.0,59.0,R,CraigGillespie,"MichaelDeLuca,AlisonR.Rosenzweig",8-19-2011,18300000.0,6.4,104663,movie,Fright Night,0,2011,106,"Comedy,Horror"
119,Drive Angry,Nicolas Cage,31.357,Amber Heard,34.35,William Fichtner,20.966,Billy Burke,13.742,David Morse,17.145,119,40909909,10721033,26.2,30188876,73.8,48.0,37.0,R,PatrickLussier,"MichaelDeLuca,RenéBesson,AdamFields",2-25-2011,10700000.0,5.4,97941,movie,Drive Angry,0,2011,104,"Action,Fantasy,Thriller"
120,30 Minutes or Less,Jesse Eisenberg,30.679,Danny McBride,26.166,Aziz Ansari,6.743,Nick Swardson,8.413,Dilshad Vadsaria,3.522,120,40662632,37053924,91.1,3608708,8.9,45.0,40.0,R,RubenFleischer,"StuartCornfeld,BenStiller,JeremyKramer",8-12-2011,37100000.0,6.1,99236,movie,30 Minutes or Less,0,2011,83,"Action,Comedy,Crime"
121,The Roommate,Leighton Meester,11.601,Minka Kelly,12.789,Cam Gigandet,12.25,Aly Michalka,14.214,Danneel Ackles,6.23,121,40492652,37300000,92.1,3192652,7.9,3.0,27.0,PG-13,ChristianE.Christiansen,"DougDavison,RoyLee",2-4-2011,37300000.0,4.8,38323,movie,The Roommate,0,2011,94,Thriller
122,SP: The Motion Picture II,Junichi Okada,10.037,Shinichi Tsutsumi,4.393,Teruyuki Kagawa,3.829,Yoko Maki,6.675,Kei Yamamoto,1.186,122,40255101,-,-,40255101,100.0,,,,,,,,6.6,98,movie,SP: The motion picture kakumei hen,0,2011,129,Drama
123,Dream House,Daniel Craig,18.56,Naomi Watts,27.398,Rachel Weisz,14.704,Márton Csókás,15.259,Elias Koteas,19.178,123,39984400,21302340,53.3,18682060,46.7,,,,JeffBemiss,DavidLally,,,6.0,66257,movie,Dream House,0,2011,92,"Drama,Mystery,Thriller"
124,Monte Carlo,Selena Gomez,16.258,Katie Cassidy,20.266,Leighton Meester,11.601,Cory Monteith,3.412,Andie MacDowell,8.876,124,39782683,23186769,58.3,16595914,41.7,40.0,49.0,PG,ThomasBezucha,"ArnonMilchan,DeniseDiNovi,AlisonGreenspan,NicoleKidman",7-1-2011,23200000.0,5.8,44196,movie,Monte Carlo,0,2011,109,"Adventure,Comedy,Family"
125,Eiga Kaibutsukun,Satoshi Ohno,1.568,Norito Yashima,2.785,Choi Hong-man,1.681,Kazuki Kitamura,9.654,Takaya Kamikawa,4.948,125,39766344,-,-,39766344,100.0,,,,,,,,5.2,54,movie,Eiga Kaibutsukun,0,2011,103,"Adventure,Comedy,Fantasy"
126,Mars Needs Moms,Seth Green,20.294,Joan Cusack,14.925,Dan Fogler,23.174,Breckin Meyer,12.137,Elisabeth Harnois,12.92,126,39233678,21392758,54.5,17840920,45.5,37.0,40.0,PG,SimonWells,"RobertZemeckis,JackRapke,SteveStarkey,StevenBoyd",3-11-2011,21400000.0,5.4,22261,movie,Mars Needs Moms,0,2011,88,"Action,Adventure,Animation"
127,The Crown Jewels,,,,,,,,,,,127,39000000,-,-,39000000,100.0,,,,,,,,5.9,2722,movie,Kronjuvelerna,0,2011,120,Drama
128,Jumping the Broom,Paula Patton,29.455,Laz Alonso,7.235,Angela Bassett,11.963,Loretta Devine,4.886,Meagan Good,14.106,128,38158601,37295394,97.7,863207,2.3,58.0,58.0,PG-13,SalimAkil,"ThomasDexterJakesSr.,CurtisWallace,TraceyEdmonds,ElizabethHunter,GlendonPalmer,MichaelMahoney",5-6-2011,37300000.0,5.7,10771,movie,Jumping the Broom,0,2011,112,"Comedy,Drama"
129,The Eagle,Channing Tatum,22.942,Mark Strong,25.911,Jamie Bell,19.222,Donald Sutherland,14.339,Denis O'Hare,5.229,129,37989684,19490041,51.3,18499643,48.7,39.0,41.0,PG-13,KevinMacdonald,DuncanKenworthy,2-11-2011,19500000.0,6.2,69324,movie,The Eagle,0,2011,114,"Action,Adventure,Drama"
130,A Very Harold & Kumar Christmas,John Cho,8.081,Kal Penn,12.838,Paula Garcés,8.723,Neil Patrick Harris,15.944,Elias Koteas,19.178,130,36192775,35061031,96.9,1131744,3.1,68.0,59.0,R,ToddStrauss-Schulson,GregShapiro,11-4-2011,35000000.0,6.3,69148,movie,A Very Harold & Kumar 3D Christmas,0,2011,90,"Adventure,Comedy"
131,Ra.One,Shah Rukh Khan,14.319,Arjun Rampal,11.489,Kareena Kapoor Khan,10.167,Tom Wu,3.854,Armaan Verma,0.6,131,35911689,2511689,7,33400000,93.0,,,,,,,,4.9,40685,movie,Ra.One,0,2011,156,"Action,Adventure,Sci-Fi"
132,Courageous,Ken Bevel,0.6,Alex Kendrick,3.71,Kevin Downes,2.475,Renee Jewell,1.184,Rusty Martin,1.4,132,35185884,34522221,98.1,663663,1.9,36.0,86.0,PG-13,AlexKendrick,StephenKendrick,9-30-2011,461.7K,6.9,20454,movie,Courageous,0,2011,130,Drama
133,My Week with Marilyn,Michelle Williams,20.576,Kenneth Branagh,42.401,Eddie Redmayne,33.428,Dominic Cooper,17.366,Philip Jackson,5.175,133,35057696,14600347,41.6,20457349,58.4,84.0,71.0,R,SimonCurtis,"DavidParfitt,HarveyWeinstein",11-25-2011,85.3K,7.0,86400,movie,My Week with Marilyn,0,2011,99,"Biography,Drama"
134,The Sitter,Jonah Hill,14.14,Landry Bender,10.436,Max Records,7.645,Kevin Hernandez,9.922,Ari Graynor,6.772,134,34942188,30441326,87.1,4500862,12.9,22.0,39.0,R,DavidGordonGreen,MichaelDeLuca,12-9-2011,30500000.0,5.6,70384,movie,The Sitter,0,2011,81,Comedy
135,Jane Eyre,Mia Wasikowska,16.802,Michael Fassbender,14.93,Jamie Bell,19.222,Sally Hawkins,19.115,Simon McBurney,8.266,135,34710627,11242660,32.4,23467967,67.6,84.0,76.0,PG-13,CaryJojiFukunaga,"AlisonOwen,PaulTrijbits",3-11-2011,11200000.0,7.3,86711,movie,Jane Eyre,0,2011,120,"Drama,Romance"
136,The Skin I Live In,Antonio Banderas,18.301,Elena Anaya,11.893,Marisa Paredes,4.021,Jan Cornet,3.664,Roberto Álamo,2.898,136,33678406,3185812,9.5,30492594,90.5,81.0,84.0,R,PedroAlmodóvar,"AgustínAlmodóvar,EstherGarcía",10-14-2011,3200000.0,7.6,149454,movie,La piel que habito,0,2011,120,"Drama,Horror,Thriller"
137,Gantz: Perfect Answer,Kazunari Ninomiya,3.72,Kenichi Matsuyama,7.612,Yuriko Yoshitaka,11.7,Ayumi Ito,8.107,Kanata Hongo,5.614,137,33672515,-,-,33672515,100.0,,50.0,,ShinsukeSato,TakahiroSato,,,6.2,4295,movie,Gantz: Perfect Answer,0,2011,141,"Action,Horror,Mystery"
138,Punch,Emily Browning,17.191,Abbie Cornish,11.683,Jena Malone,14.701,Vanessa Hudgens,20.546,Jamie Chung,18.572,138,33556725,-,-,33556725,100.0,29.0,17.0,R,GuyBennett,StephenHegyes,,,7.3,1134,movie,Wan-deuk-i,0,2011,110,"Drama,Family,Sport"
139,Detective K: Secret of Virtuous Widow,Kim Myung-min,6.201,Oh Dal-su,7.91,Han Ji-min,13.101,Lee Jae-yong,4.644,Woo Hyeon,8.77,139,32358664,-,-,32358664,100.0,,,,,,,,6.2,1009,movie,Joseon myungtamjung: Gakshituku ggotui biil,0,2011,115,"Action,Comedy,Crime"
140,Bodyguard,Ryan Reynolds,40.796,Samuel L. Jackson,56.705,Gary Oldman,27.283,Salma Hayek,22.609,Élodie Yung,20.156,140,31516209,1834384,5.8,29681825,94.2,,,,,,,,4.7,25497,movie,Bodyguard,0,2011,130,"Action,Comedy,Drama"
141,The Thing,Kurt Russell,18.08,Keith David,15.536,Wilford Brimley,8.212,T. K. Carter,2.598,David Clennon,7.355,141,31505287,16928670,53.7,14576617,46.3,34.0,42.0,R,MatthijsvanHeijningenJr.,"MarcAbraham,EricNewman",10-14-2011,16900000.0,6.2,129807,movie,The Thing,0,2011,103,"Horror,Mystery,Sci-Fi"
142,I Don't Know How She Does It,Sarah Jessica Parker,9.893,Pierce Brosnan,42.595,Greg Kinnear,9.243,Christina Hendricks,19.454,Kelsey Grammer,14.958,142,31410151,9662284,30.8,21747867,69.2,17.0,32.0,PG-13,DouglasMcGrath,DonnaGigliotti,9-16-2011,9700000.0,4.9,20291,movie,I Don't Know How She Does It,0,2011,89,"Comedy,Romance"
143,"All's Well, Ends Well 2011",Louis Koo,16.886,Margie Tsang Wah-Sin,7.563,JJ Jia,2.874,Yan Ni,3.378,Ah Duo,0.6,143,31335572,-,-,31335572,100.0,,24.0,,"ChanHing-Kai,JanetChun",RaymondPak-MingWong,,,4.9,399,movie,Ji keung hei si 2011,0,2011,118,Comedy
144,Vysotsky. Thank You for Being Alive,,,,,,,,,,,144,31016553,-,-,31016553,100.0,,,,,,,,6.4,2699,movie,"Vysotskiy. Spasibo, chto zhivoy",0,2011,128,"Biography,Drama"
145,Silenced,Gavin McInnes,5.704,Milo Yiannopoulos,0.6,Dave Rubin,0.6,Anthony Cumia,0.6,Mike Cernovich,1.38,145,30996130,-,-,30996130,100.0,,,,JulianLowenthal,ColleenLyon,,,8.0,15663,movie,Do-ga-ni,0,2011,125,Drama
146,African Cats,Samuel L. Jackson,56.705,,,,,,,,,146,30857747,15428747,50,15429000,50.0,73.0,77.0,G,"KeithScholey,AlastairFothergill","KeithScholey,AlixTidmarsh",4-22-2011,15400000.0,7.5,6448,movie,African Cats,0,2011,89,"Adventure,Documentary"
147,Carnage,Tom Hardy,59.898,Woody Harrelson,19.341,Michelle Williams,20.576,Naomie Harris,15.392,Reid Scott,6.303,147,30722632,2547047,8.3,28175585,91.7,70.0,66.0,R,RomanPolanski,SaïdBenSaïd,12-16-2011,2500000.0,7.1,125566,movie,Carnage,0,2011,80,"Comedy,Drama"
148,A Dangerous Method,Keira Knightley,19.96,Viggo Mortensen,28.694,Michael Fassbender,14.93,Sarah Gadon,18.054,Vincent Cassel,12.325,148,30519436,5704709,18.7,24814727,81.3,78.0,50.0,R,DavidCronenberg,JeremyThomas,11-23-2011,5700000.0,6.4,102409,movie,A Dangerous Method,0,2011,99,"Biography,Drama,Romance"
149,What's Your Number?,Anna Faris,17.473,Chris Evans,15.319,Ari Graynor,6.772,Blythe Danner,12.448,Ed Begley Jr.,8.155,149,30426096,14011084,46,16415012,54.0,23.0,44.0,R,MarkMylod,"BeauFlynn,TrippVinson",9-30-2011,14000000.0,6.0,79231,movie,What's Your Number?,0,2011,106,"Comedy,Romance"
