,Unnamed: 0,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
109,109,Snitch,57824674,42930462,74.2,14894212,25.8,57.0,61.0,PG-13,RicRomanWaugh,"NigelSinclair,MattJackson,JonathanKing,DwayneJohnson,DanyGarcia,AlexanderYvesBrunner,TobinArmbrust",2-22-2013,42900000.0,6.4,87505,movie,Snitch,0,2013,112,"Action,Drama,Thriller"
110,110,The Physician,57284237,-,-,57284237,100.0,,73.0,R,PhilippStölzl,,12-5-2014,,7.2,39053,movie,The Physician,0,2013,155,"Adventure,Drama,History"
111,111,Firestorm,55754766,-,-,55754766,100.0,,47.0,,AlanYuen,,,,6.2,2824,movie,Feng bao,0,2013,118,"Action,Crime,Thriller"
112,112,Dallas Buyers Club,55736588,27298285,49,28438303,51.0,92.0,91.0,R,Jean-MarcVallée,"RachelWinter,RobbieBrenner",11-1-2013,27300000.0,8.0,475182,movie,Dallas Buyers Club,0,2013,117,"Biography,Drama"
113,113,A Madea Christmas,53396635,52543354,98.4,853281,1.6,,,,,,,,4.9,6353,movie,A Madea Christmas,0,2013,100,"Comedy,Drama,Romance"
114,114,Temptation: Confessions of a Marriage Counselor,53143144,51975354,97.8,1167790,2.2,,,,,,,,5.0,11870,movie,Temptation: Confessions of a Marriage Counselor,0,2013,111,"Drama,Romance,Thriller"
115,115,Delivery Man,53120346,30664106,57.7,22456240,42.3,40.0,47.0,PG-13,KenScott,AndreRouleau,11-22-2013,30700000.0,6.3,78258,movie,Delivery Man,0,2013,105,"Comedy,Drama"
116,116,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,51167572,944193,1.8,50223379,98.2,68.0,69.0,R,FelixHerngren,"MalteForssell,FelixHerngren,HenrikJansson-Schweizer,PatrickNebout",5-1-2015,923.9K,7.1,40199,movie,Hundraåringen som klev ut genom fönstret och försvann,0,2013,114,"Adventure,Comedy"
117,117,Dragon Ball Z: Battle of Gods,50461371,2553002,5.1,47908369,94.9,88.0,80.0,,MasahiroHosoda,,,,7.2,27683,movie,Dragon Ball Z: Doragon bôru Z - Kami to Kami,0,2013,85,"Action,Adventure,Animation"
118,118,The Berlin File,48972848,665210,1.4,48307638,98.6,43.0,58.0,,RyooSeung-wan,"HanJae-deok,Su-RanKuk",2-15-2013,,6.6,7120,movie,Bereullin,0,2013,121,"Action,Thriller"
119,119,Her,48517427,25568251,52.7,22949176,47.3,94.0,82.0,R,SpikeJonze,"MeganEllison,SpikeJonze,VincentLanday",1-10-2014,25600000.0,8.0,588230,movie,Her,0,2013,126,"Drama,Romance,Sci-Fi"
120,120,Homefront,48449416,20158898,41.6,28290518,58.4,42.0,61.0,R,GaryFleder,"SylvesterStallone,KevinKingTempleton,JohnThompson",11-27-2013,20100000.0,6.5,118278,movie,Homefront,0,2013,100,"Action,Crime,Thriller"
121,121,Homefront,48449416,20158898,41.6,28290518,58.4,42.0,61.0,R,GaryFleder,"SylvesterStallone,KevinKingTempleton,JohnThompson",11-27-2013,20100000.0,6.6,30,movie,The Things We Leave Behind,0,2013,111,Drama
122,122,The Last Stand,48330757,12050299,24.9,36280458,75.1,61.0,53.0,R,KimJee-woon,LorenzodiBonaventura,1-18-2013,12000000.0,6.3,137987,movie,The Last Stand,0,2013,107,"Action,Thriller,Western"
123,123,21 & Over,48065672,25682380,53.4,22383292,46.6,27.0,46.0,R,"JonLucas,ScottMoore","DavidHoberman,ToddLieberman,RyanKavanaugh,HugoShong",3-1-2013,25700000.0,5.8,74113,movie,21 & Over,0,2013,93,Comedy
124,124,Texas Chainsaw,47340586,34341945,72.5,12998641,27.5,19.0,40.0,R,JohnLuessenhop,CarlMazzocone,1-4-2013,,4.8,50460,movie,Texas Chainsaw 3D,0,2013,92,"Horror,Thriller"
125,125,Tiny Times 2.0,47289937,43788,<0.1,47246149,99.9,,27.0,,JingmingGuo,"JingmingGuo,ChaiZhiPing",,,3.4,1087,movie,Xiao shi dai 2: Qing mu shi dai,0,2013,113,"Comedy,Drama,Romance"
126,126,Switch,47164301,-,-,47164301,100.0,33.0,41.0,,FrédéricSchoendoerffer,"Jean-ChristopheGrangé,ÉricNévé,FrédéricSchoendoerffer",,,2.2,1862,movie,Tian ji: Fu chun shan ju tu,0,2013,120,"Action,Adventure,Crime"
127,127,Parker,46922566,17616641,37.5,29305925,62.5,40.0,48.0,R,TaylorHackford,"TaylorHackford,LesAlexander,SteveChasman,SidneyKimmel,JonathanMitchell",1-25-2013,17600000.0,6.2,121453,movie,Parker,0,2013,118,"Action,Crime,Thriller"
128,128,The Big Wedding,46522137,21819348,46.9,24702789,53.1,7.0,40.0,R,JustinZackham,"ClayPecorin,HarryJ.Ufland,AnthonyKatagas,JustinZackham,RichardSalvatore",4-26-2013,21800000.0,5.6,49444,movie,The Big Wedding,0,2013,90,"Comedy,Drama,Romance"
129,129,Badges of Fury,46495296,-,-,46495296,100.0,,23.0,,TszMingWong,ChuiBo-Chu,,,4.6,2896,movie,Bu er shen tan,0,2013,98,"Action,Comedy,Crime"
130,130,The World's End,46089287,26004851,56.4,20084436,43.6,89.0,71.0,R,EdgarWright,"NiraPark,TimBevan,EricFellner",8-23-2013,26000000.0,7.0,275591,movie,The World's End,0,2013,109,"Comedy,Sci-Fi"
131,131,Grudge Match,44907260,29807260,66.4,15100000,33.6,31.0,46.0,PG-13,PeterSegal,"BillGerber,MarkStevenJohnson,MichaelEwing,PeterSegal,RaviMehta",12-25-2013,29800000.0,6.4,60091,movie,Grudge Match,0,2013,113,"Comedy,Drama,Sport"
132,132,The White Storm,44670277,-,-,44670277,100.0,,60.0,R,BennyChanChi-Shun,,,,6.6,2541,movie,So duk,0,2013,140,"Action,Crime,Thriller"
133,133,Tarzan,44095996,-,-,44095996,100.0,20.0,33.0,PG,ReinhardKlooss,"RobertKulzer,ReinhardKlooss",5-9-2014,,4.8,12517,movie,Tarzan,0,2013,94,"Action,Adventure,Animation"
134,134,Secretly Greatly,43447199,-,-,43447199,100.0,,,,,,,,6.9,4311,movie,Eun-mil-ha-gae eui-dae-ha-gae,0,2013,124,"Action,Comedy,Drama"
135,135,"The Chef, The Actor, The Scoundrel",42970000,-,-,42970000,100.0,,50.0,,HuGuan,AiminJiao,,,5.6,688,movie,Chu zi Xi zi Pi zi,0,2013,108,"Action,Comedy,Drama"
136,136,Doraemon: Nobita's Secret Gadget Museum,42770271,-,-,42770271,100.0,,,,,,,,7.0,796,movie,Eiga Doraemon: Nobita to himitsu dougu myûjiamu,0,2013,100,"Action,Adventure,Animation"
137,137,Jobs,42128352,16131410,38.3,25996942,61.7,28.0,40.0,PG-13,JoshuaMichaelStern,"MarkHulme,JoshuaMichaelStern",8-16-2013,16100000.000000002,6.0,97446,movie,Jobs,0,2013,128,"Biography,Drama"
138,138,No Man's Land,41807712,-,-,41807712,100.0,38.0,72.0,PG-13,ConorAllyn,"RobAllyn,ConorAllyn,JakeAllyn,VictorAlmeida,JoelShapiro",1-22-2021,138.8K,7.3,2352,movie,Wu ren qu,0,2013,118,"Adventure,Crime,Drama"
139,139,Lupin III vs. Detective Conan: The Movie,41397727,-,-,41397727,100.0,,,,,,,,6.4,899,movie,Rupan Sansei vs Meitantei Conan: The Movie,0,2013,107,"Action,Animation,Crime"
140,140,Yolki 3,40267368,-,-,40267368,100.0,,,,,,,,5.4,1536,movie,Yolki 3,0,2013,100,"Comedy,Drama,Family"
141,141,Don Jon,39439355,24477704,62.1,14961651,37.9,80.0,58.0,R,JosephGordon-Levitt,RamBergman,9-27-2013,24500000.0,6.6,237429,movie,Don Jon,0,2013,90,"Comedy,Drama,Romance"
142,142,Cold Eyes,37795598,-,-,37795598,100.0,,,,,,,,7.1,7554,movie,Gam-si-ja-deul,0,2013,119,"Action,Crime,Thriller"
143,143,"Like Father, Like Son",37170163,334616,0.9,36835547,99.1,87.0,89.0,,HirokazuKoreeda,,1-17-2014,278.4K,7.8,24294,movie,Soshite chichi ni naru,0,2013,121,Drama
144,144,Detective Conan: Private Eye in the Distant Sea,36324232,-,-,36324232,100.0,,,,,,,,6.5,1230,movie,Meitantei Conan: Zekkai no puraibêto ai,0,2013,101,"Action,Adventure,Animation"
145,145,Dügün Dernek,36185741,-,-,36185741,100.0,,,,SelçukAydemir,NecatiAkpinar,,,7.1,22220,movie,Dügün Dernek,0,2013,106,Comedy
146,146,The Terror Live,35659824,-,-,35659824,100.0,,73.0,,KimByung-woo,Choon-YeonLee,8-9-2013,,7.1,6928,movie,Deu tae-ro ra-i-beu,0,2013,97,"Action,Crime,Thriller"
147,147,Hide and Seek,35461505,-,-,35461505,100.0,13.0,33.0,R,JoelDavidMoore,"DeclanBaldwin,FrancisChung,Tae-sungJeong",11-19-2021,,6.4,1975,movie,Sum-bakk-og-jil,0,2013,107,"Action,Horror,Mystery"
148,148,Blind Detective,34958596,-,-,34958596,100.0,55.0,48.0,,JohnnieTo,"JohnnieTo,Ka-FaiWai",,,6.4,3243,movie,Maang taam,0,2013,130,"Action,Comedy,Crime"
149,149,Broken City,34737199,19701164,56.7,15036035,43.3,28.0,40.0,R,AllenHughes,"RandallEmmett,MarkWahlberg,StephenLevinson,ArnonMilchan,TeddySchwartzman,AllenHughes,RemingtonChase",1-18-2013,19700000.0,6.1,79616,movie,Broken City,0,2013,109,"Action,Crime,Drama"
150,150,Inside Llewyn Davis,32935319,13235319,40.2,19700000,59.8,92.0,74.0,R,"JoelCoen,EthanCoen","ScottRudin,EthanCoen,JoelCoen",12-20-2013,13200000.0,7.4,150860,movie,Inside Llewyn Davis,0,2013,104,"Comedy,Drama,Music"
151,151,Serial Teachers,32849727,-,-,32849727,100.0,,,,,,,,5.1,3562,movie,Les profs,0,2013,88,Comedy
152,152,Midsummer's Equation,32514549,-,-,32514549,100.0,,59.0,,HiroshiNishitani,YoshihiroSuzuki,,,6.6,1005,movie,Manatsu no hôteishiki,0,2013,129,Mystery
153,153,Kevin Hart: Let Me Explain,32318051,32244051,99.8,74000,0.2,61.0,72.0,R,"LeslieSmall,TimStory",JeffClanagan,7-3-2013,32200000.000000004,6.7,8993,movie,Kevin Hart: Let Me Explain,0,2013,75,"Comedy,Documentary"
154,154,The After-Dinner Mysteries,32160741,-,-,32160741,100.0,,,,,,,,6.0,280,movie,Nazotoki wa dinâ no ato de,0,2013,121,Mystery
155,155,Underdogs,31775719,-,-,31775719,100.0,,54.0,PG,DougDearth,"DougDearth,BillFishman,TomRooker,DaveLatham",11-1-2013,33.9K,6.5,9548,movie,Metegol,0,2013,106,"Adventure,Animation,Family"
156,156,Underdogs,31775719,-,-,31775719,100.0,,54.0,PG,DougDearth,"DougDearth,BillFishman,TomRooker,DaveLatham",11-1-2013,33.9K,5.8,1012,movie,Underdogs,0,2013,102,"Drama,Family,Sport"
157,157,New World,31670607,457806,1.4,31212801,98.6,63.0,86.0,,ParkHoon-jung,"Woo-TaekKim,ParkMin-jung",3-22-2013,291.0K,7.6,22967,movie,Sinsegye,0,2013,135,"Action,Crime,Drama"
158,158,101 Proposals,31283838,-,-,31283838,100.0,,,,,,,,5.4,461,movie,101 ci qiu hun,0,2013,120,Romance
159,159,A Wedding Invitation,30665036,14350,<0.1,30650686,100.0,,57.0,,OhKi-hwan,"SanpingHan,SeoJonghae",,,6.1,475,movie,Fen shou he yue,0,2013,101,"Drama,Romance"
160,160,Silent Witness,29315945,-,-,29315945,100.0,,,,,,,,6.9,804,movie,Quan min mu ji,0,2013,119,"Drama,Mystery"
161,161,Special ID,29139936,12666,<0.1,29127270,100.0,56.0,26.0,R,ClarenceFok,"PeterPauTak-Hai,DonnieYen",3-7-2014,,5.5,4199,movie,Te shu shen fen,0,2013,99,"Action,Crime"
162,162,Kokowääh 2,28811936,-,-,28811936,100.0,,,,,,,,5.3,4005,movie,Kokowääh 2,0,2013,122,Comedy
163,163,The Suspect,28674130,218693,0.8,28455437,99.2,,63.0,,StuartConnelly,"ScottAronson,MaryJoBarthmaier,PaulBarthmaier,RobynK.Bennett",,,5.7,1472,movie,The Suspect,0,2013,98,Thriller
164,164,The Suspect,28674130,218693,0.8,28455437,99.2,,63.0,,StuartConnelly,"ScottAronson,MaryJoBarthmaier,PaulBarthmaier,RobynK.Bennett",,,6.8,6170,movie,Yong-eui-ja,0,2013,137,"Action,Thriller"
165,165,The Four 2,28599970,-,-,28599970,100.0,,,,,,,,5.8,1180,movie,Si da ming bu 2,0,2013,118,"Action,Adventure"
166,166,The Kiyosu Conference,28338665,-,-,28338665,100.0,,62.0,,KokiMitani,"KazutoshiWadakura,KugaMaeda",,,6.4,623,movie,Kiyosu kaigi,0,2013,138,"Comedy,History"
167,167,I Give It a Year,28328531,34657,0.1,28293874,99.9,51.0,38.0,R,DanMazer,"TimBevan,EricFellner,JaneHooks,KrisThykier",8-9-2013,32.5K,5.7,37088,movie,I Give It a Year,0,2013,97,"Comedy,Romance"
168,168,Mandela: Long Walk to Freedom,27985788,8323085,29.7,19662703,70.3,62.0,68.0,PG-13,JustinChadwick,"AnantSingh,DavidM.Thompson",12-25-2013,8300000.000000001,7.1,27698,movie,Mandela: Long Walk to Freedom,0,2013,141,"Biography,Drama,History"
169,169,Dark Skies,27858103,17418667,62.5,10439436,37.5,41.0,49.0,PG-13,ScottStewart,JasonBlum,2-22-2013,17400000.0,6.3,74935,movie,Dark Skies,0,2013,97,"Horror,Sci-Fi,Thriller"
170,170,Nebraska,27682872,17654912,63.8,10027960,36.2,91.0,83.0,R,AlexanderPayne,"AlbertBerga,RonYerxa",11-15-2013,17600000.0,7.7,116938,movie,Nebraska,0,2013,115,"Adventure,Comedy,Drama"
171,171,The Incredible Burt Wonderstone,27437881,22537881,82.1,4900000,17.9,38.0,33.0,PG-13,DonScardino,"ChrisBender,SteveCarell,JakeWeiner,TylerMitchell",3-15-2013,22500000.0,5.9,73079,movie,The Incredible Burt Wonderstone,0,2013,100,Comedy
172,172,Gorko!,27369902,-,-,27369902,100.0,,,,,,,,5.6,2746,movie,Gorko!,0,2013,100,Comedy
173,173,Khumba,27187375,1029,<0.1,27186346,100.0,44.0,44.0,,AnthonySilverston,"StuartForrest,JamesMiddleton,MikeBuckland,Jean-MichelKoenig",12-6-2013,,5.7,6061,movie,Khumba,0,2013,85,"Adventure,Animation,Family"
174,174,Mr. Go,26835201,-,-,26835201,100.0,,,,,,,,6.1,853,movie,Mi-seu-teo Go,0,2013,132,"Comedy,Drama,Sport"
175,175,The Break Up Man,26477012,-,-,26477012,100.0,,,,,,,,5.5,3695,movie,Schlussmacher,0,2013,110,Comedy
176,176,The Way Way Back,26474920,21506546,81.2,4968374,18.8,83.0,84.0,PG-13,"NatFaxon,JimRash","KevinJ.Walsh,TomRice",7-26-2013,21400000.0,7.4,147591,movie,The Way Way Back,0,2013,103,"Comedy,Drama"
177,177,We Are the Nobles,26433651,-,-,26433651,100.0,,,,,,,,7.3,9658,movie,Nosotros los Nobles,0,2013,108,Comedy
178,178,The Stolen Years,26249553,-,-,26249553,100.0,,92.0,,FernandoColomo,"FernandoColomo,BeatrizdelaGándara",9-11-1998,,6.2,1267,movie,Bei tou zou de na wu nian,0,2013,111,Romance
179,179,One Night Surprise,26220159,-,-,26220159,100.0,,17.0,,,,,,5.5,401,movie,One Night Surprise,0,2013,106,"Comedy,Romance"
180,180,Platinum Data,26052718,-,-,26052718,100.0,,50.0,,KeishiOhtomo,,,,5.7,520,movie,Purachina dêta,0,2013,133,"Mystery,Sci-Fi"
181,181,Gekijouban SPEC: Kurôzu - Zen no hen,25860404,-,-,25860404,100.0,,,,,,,,5.1,185,movie,Gekijouban SPEC: Kurôzu - Zen no hen,0,2013,\N,Action
182,182,Unbeatable,25816154,-,-,25816154,100.0,,,PG-13,AriPalitz,,6-12-2009,,7.2,2841,movie,Ji zhan,0,2013,122,"Action,Drama,Sport"
183,183,Man on the Edge,25774679,-,-,25774679,100.0,,,,Jin-gyuCho,,,,6.2,230,movie,Bak-su-geon-dal,0,2013,128,"Comedy,Crime,Drama"
184,184,Enough Said,25288872,17550872,69.4,7738000,30.6,95.0,75.0,PG-13,NicoleHolofcener,"AnthonyBregman,StefanieAzpiazu",9-18-2013,17500000.0,7.0,62295,movie,Enough Said,0,2013,93,"Comedy,Drama,Romance"
185,185,The Last Exorcism Part II,25051865,15179302,60.6,9872563,39.4,15.0,26.0,PG-13,EdGass-Donnelly,"EricNewman,EliRoth,MarcAbraham,ThomasA.Bliss",3-1-2013,15200000.0,4.0,16276,movie,The Last Exorcism Part II,0,2013,88,"Horror,Thriller"
186,186,"Me, Myself and Mum",24991467,-,-,24991467,100.0,83.0,67.0,,GuillaumeGallienne,"CyrilColbeau-Justin,Jean-BaptisteDupont,GuillaumeGallienne,AliceGirard",,,6.6,7647,movie,"Les garçons et Guillaume, à table!",0,2013,85,Comedy
187,187,The Tale of The Princess Kaguya,24434485,703232,2.9,23731253,97.1,100.0,90.0,PG,IsaoTakahata,"GeoffreyWexler,SeiichirôUjiie",10-17-2014,681.1K,8.0,44749,movie,Kaguya-hime no monogatari,0,2013,137,"Animation,Drama,Family"
188,188,The Great Beauty,24271739,2852400,11.8,21419339,88.2,91.0,80.0,,PaoloSorrentino,"FrancescaCima,FabioConversi,NicolaGiuliano,JérômeSeydoux",,2800000.0,7.7,88753,movie,La grande bellezza,0,2013,141,Drama
189,189,Trance,24261569,2328743,9.6,21932826,90.4,68.0,62.0,R,DannyBoyle,ChristianColson,4-5-2013,2300000.0,6.9,113295,movie,Trance,0,2013,101,"Crime,Drama,Mystery"
190,190,The Railway Man,24174885,4438438,18.4,19736447,81.6,66.0,68.0,R,JonathanTeplitzky,"ChrisBrown,BillCurbishley",4-11-2014,4400000.0,7.1,39779,movie,The Railway Man,0,2013,116,"Biography,Drama,Romance"
191,191,Out of Inferno,24109886,-,-,24109886,100.0,,40.0,PG-13,"OxideChunPang,DannyPang",,,,5.7,857,movie,Tao chu sheng tian,0,2013,107,"Action,Adventure,Drama"
192,192,Bring Happiness Home,23980000,-,-,23980000,100.0,,,,,,,,3.1,41,movie,Bring Happiness Home,0,2013,84,"Adventure,Comedy,Family"
193,193,Baggage Claim,22871096,21569509,94.3,1301587,5.7,15.0,48.0,PG-13,DavidE.Talbert,"StevenJ.Wolfe,DavidE.Talbert",9-27-2013,21600000.0,5.1,9221,movie,Baggage Claim,0,2013,96,"Comedy,Romance"
