,Unnamed: 0,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
111,111,Miss Granny,58940254,-,-,58940254,100,,,,JoyceBernal,"NeilArce,VicenteG.delRosarioIII,VeroniqueDelRosario-Corpus",,,7.2,3395,movie,Soo-sang-han geun-yeo,0,2014,124,"Comedy,Fantasy,Music"
112,112,A Walk Among the Tombstones,58834384,26307600,44.7,32526784,55.3,68.0,53.0,R,ScottFrank,"DannyDeVito,MichaelShamberg,StaceySher,TobinArmbrust,BrianOliver",9-19-2014,26000000.0,6.5,119735,movie,A Walk Among the Tombstones,0,2014,114,"Action,Crime,Drama"
113,113,Dolphin Tale 2,57824533,42024533,72.7,15800000,27.3,66.0,72.0,PG,CharlesMartinSmith,"BroderickJohnson,RichardIngber,AndrewA.Kosove,StevenP.Wegner",9-12-2014,42000000.0,6.4,9088,movie,Dolphin Tale 2,0,2014,107,"Drama,Family"
114,114,St. Vincent,54837234,44137712,80.5,10699522,19.5,77.0,78.0,PG-13,TheodoreMelfi,"PeterChernin,JennoTopping,TheodoreMelfi,FredRoos",10-24-2014,44100000.0,7.3,101835,movie,St. Vincent,0,2014,102,"Comedy,Drama"
115,115,No Good Deed,54323210,52543632,96.7,1779578,3.3,12.0,55.0,PG-13,SamMiller,"WillPacker,LeeClay",9-12-2014,52500000.0,5.6,20446,movie,No Good Deed,0,2014,84,Thriller
116,116,Overheard 3,53493428,-,-,53493428,100,,33.0,,"FelixChong,AlanMak","RonaldWong,Tung-ShingYee",,,6.0,1160,movie,Sit ting fung wan 3,0,2014,131,"Crime,Thriller"
117,117,Supercondriaque,53425036,-,-,53425036,100,,32.0,,DanyBoon,"EricHubert,PatrickQuinet,JérômeSeydoux",,,6.0,8567,movie,Supercondriaque,0,2014,107,Comedy
118,118,3 Days to Kill,53260230,30697999,57.6,22562231,42.4,28.0,43.0,PG-13,McG,"MarcLibert,RyanKavanaugh",2-21-2014,30700000.0,6.2,92538,movie,3 Days to Kill,0,2014,117,"Action,Drama,Thriller"
119,119,Rurouni Kenshin Part II: Kyoto Inferno,52696176,-,-,52696176,100,,,,,,,,7.5,16228,movie,Rurôni Kenshin: Kyôto taika-hen,0,2014,138,"Action,Adventure,Drama"
120,120,Wild,52501541,37880356,72.2,14621185,27.8,88.0,75.0,R,Jean-MarcVallée,"ReeseWitherspoon,BrunaPapandrea,BillPohlad",12-3-2014,37700000.0,7.1,127535,movie,Wild,0,2014,115,"Adventure,Biography,Drama"
121,121,Magic in the Moonlight,51029361,10539326,20.7,40490035,79.3,51.0,45.0,PG-13,WoodyAllen,"LettyAronson,StephenTenenbaum,EdwardWalson",7-25-2014,10500000.0,6.5,67331,movie,Magic in the Moonlight,0,2014,97,"Comedy,Drama,Romance"
122,122,About Last Night,50445860,48637684,96.4,1808176,3.6,,,,TonyDiMarco,,,,6.1,23860,movie,About Last Night,0,2014,100,"Comedy,Romance"
123,123,Whiplash,48982041,13092000,26.7,35890041,73.3,94.0,94.0,R,DamienChazelle,"HelenEstabrook,JasonBlum,MichelLitvak,DavidLancaster",10-10-2014,13200000.0,8.5,801283,movie,Whiplash,0,2014,106,"Drama,Music"
124,124,Chef,48428048,31424003,64.9,17004045,35.1,45.0,50.0,,RajaKrishnaMenon,,,53.6K,7.3,211233,movie,Chef,0,2014,114,"Adventure,Comedy,Drama"
125,125,Boyhood,48137666,25352281,52.7,22785385,47.3,97.0,80.0,R,RichardLinklater,"RichardLinklater,CathleenSutherland",7-18-2014,25400000.0,7.9,349700,movie,Boyhood,0,2014,165,Drama
126,126,Coming Home,47587984,377607,0.8,47210377,99.2,,,,W.LayneMcdonald,,,,6.9,19,movie,Coming Home,0,2014,86,"Documentary,Drama"
127,127,Coming Home,47587984,377607,0.8,47210377,99.2,,,,W.LayneMcdonald,,,,7.2,6042,movie,Gui lai,0,2014,109,"Drama,Romance"
128,128,Beauty and the Beast,47430624,-,-,47430624,100,71.0,80.0,PG,BillCondon,"DavidHoberman,ToddLieberman",3-17-2017,504000000.0,6.4,20810,movie,La belle et la bête,0,2014,112,"Drama,Family,Fantasy"
129,129,Nightcrawler,47398992,32381217,68.3,15017775,31.7,95.0,86.0,R,DanGilroy,"MichelLitvak,JakeGyllenhaal,DavidLancaster,JenniferFox,TonyGilroy",10-31-2014,32400000.0,7.9,518638,movie,Nightcrawler,0,2014,117,"Crime,Drama,Thriller"
130,130,Earth to Echo,45681062,38934842,85.2,6746220,14.8,50.0,47.0,PG,DaveGreen,"RyanKavanaugh,AndrewPanay",7-2-2014,38900000.0,5.7,18961,movie,Earth to Echo,0,2014,91,"Adventure,Family,Sci-Fi"
131,131,That Awkward Moment,45640143,26068955,57.1,19571188,42.9,22.0,46.0,R,TomGormican,"JustinNappi,AndrewO'Connor,ScottAversano,KevinTuren",1-31-2014,26000000.0,6.1,102037,movie,That Awkward Moment,0,2014,94,"Comedy,Romance"
132,132,Love on the Cloud,45386560,271734,0.6,45114826,99.4,,69.0,,ChangweiGu,,,,4.1,181,movie,Wei ai zhi jian ru jia jing,0,2014,135,Comedy
133,133,The Great Hypnotist,44077818,-,-,44077818,100,,,,,,,,6.9,2715,movie,Cui mian da shi,0,2014,104,"Drama,Mystery,Thriller"
134,134,Kick,43996483,2472695,5.6,41523788,94.4,46.0,50.0,,SajidNadiadwala,SajidNadiadwala,7-25-2014,2500000.0,5.4,28856,movie,Kick,0,2014,146,"Action,Comedy,Crime"
135,135,Asterix and Obelix: Mansion of the Gods,42830578,-,-,42830578,100,71.0,63.0,,"LouisClichy,AlexandreAstier","ThomasValentin,PhilippeBony,JanGoossen",,,6.9,13411,movie,Astérix: Le domaine des dieux,0,2014,85,"Adventure,Animation,Comedy"
136,136,Thermae Romae II,42473163,-,-,42473163,100,,40.0,,HidekiTakeuchi,,,,6.1,722,movie,Terumae romae II,0,2014,112,Comedy
137,137,Bang Bang,42045981,2546172,6.1,39499809,93.9,14.0,53.0,,SiddharthAnand,PrashantShah,10-2-2014,2500000.0,5.6,23532,movie,Bang Bang,0,2014,153,"Action,Adventure,Comedy"
138,138,Detective Conan: The Sniper from Another Dimension,42028116,-,-,42028116,100,,70.0,,KobunShizuno,MichihikoSuwa,,,6.8,1262,movie,Meitantei Conan: Ijigen no sunaipâ,0,2014,110,"Action,Adventure,Animation"
139,139,Rurouni Kenshin: The Legend Ends,41900000,-,-,41900000,100,,80.0,,KeishiOhtomo,SatoshiFukushima,,,7.5,12653,movie,Rurôni Kenshin: Densetsu no saigo-hen,0,2014,134,"Action,Adventure,Drama"
140,140,"As Above, So Below",41898409,21321100,50.9,20577309,49.1,26.0,40.0,R,JohnErickDowdle,"ThomasTull,JonJashni,DrewDowdle,PatrickAiello",8-29-2014,21200000.0,6.2,89357,movie,"As Above, So Below",0,2014,93,"Horror,Mystery,Thriller"
141,141,This Is Where I Leave You,41296320,34296320,83,7000000,17,44.0,59.0,R,ShawnLevy,"PaulaWeinstein,ShawnLevy,JeffLevine",9-19-2014,34300000.0,6.6,78959,movie,This Is Where I Leave You,0,2014,103,"Comedy,Drama"
142,142,Boonie Bears: To the Rescue,40163675,-,-,40163675,100,,,,"LeonDing,FuyuanLiu","MingLi,FuyuanLiu",,,4.7,230,movie,"Boonie Bears, to the Rescue!",0,2014,95,"Action,Adventure,Animation"
143,143,The November Man,39661919,25018119,63.1,14643800,36.9,36.0,46.0,R,RogerDonaldson,"BeauSt.Clair,SriramDas",8-27-2014,25000000.0,6.3,67306,movie,The November Man,0,2014,108,"Action,Thriller"
144,144,Recep Ivedik 4,39477906,-,-,39477906,100,,47.0,,ToganGökbakar,"EmrahCoban,SahanGökbakar",,,3.8,16514,movie,Recep Ivedik 4,0,2014,117,Comedy
145,145,Sin City: A Dame to Kill For,39407616,13757804,34.9,25649812,65.1,42.0,44.0,R,"RobertRodriguez,FrankMiller","RobertRodriguez,AaronKaufman,StephenL'Heureux,AlexanderRodyansky,MarkC.Manuel",8-22-2014,13800000.0,6.5,159822,movie,Sin City: A Dame to Kill For,0,2014,102,"Action,Crime,Thriller"
146,146,The Gambler,39280992,33680992,85.7,5600000,14.3,,,,TomEmmatty,,,,6.0,69721,movie,The Gambler,0,2014,111,"Crime,Drama,Thriller"
147,147,Samba,39178695,151530,0.4,39027165,99.6,61.0,54.0,R,"EricToledano,OlivierNakache","NicolasDuval-Adassovsky,YannZenou,LaurentZeitoun",7-24-2015,149.8K,6.7,16302,movie,Samba,0,2014,118,"Comedy,Drama,Romance"
148,148,Women Who Flirt,39156132,375495,1,38780637,99,40.0,48.0,,Ho-CheungPang,,11-26-2014,141.0K,5.9,854,movie,Sa jiao nu ren zui hao ming,0,2014,97,Comedy
149,149,The Best of Me,38609668,26766213,69.3,11843455,30.7,,0.0,,RoserAguilar,,,,6.7,70830,movie,The Best of Me,0,2014,118,"Drama,Romance"
150,150,Million Dollar Arm,38483455,36457627,94.7,2025828,5.3,64.0,68.0,PG,CraigGillespie,"MarkCiardi,GordonGray,JoeRoth",5-16-2014,36400000.0,7.0,45622,movie,Million Dollar Arm,0,2014,124,"Biography,Drama,Sport"
151,151,The Water Diviner,38176317,4196641,11,33979676,89,62.0,60.0,R,RussellCrowe,"AndrewMason,KeithRodger,TroyLum",4-24-2015,34600000.0,7.0,74655,movie,The Water Diviner,0,2014,111,"Drama,History,War"
152,152,But Always,38039248,430760,1.1,37608488,98.9,14.0,54.0,,SnowZou,YibaiZhang,9-5-2014,417.6K,5.3,448,movie,Yi sheng yi shi,0,2014,106,"Drama,Romance"
153,153,Devil's Due,36921560,15821461,42.9,21100099,57.1,18.0,21.0,R,"MattBettinelli-Olpin,TylerGillett",JohnDavis,1-17-2014,15800000.0,4.1,16647,movie,Devil's Due,0,2014,89,"Horror,Mystery"
154,154,A Most Wanted Man,36233517,17237855,47.6,18995662,52.4,85.0,65.0,R,AntonCorbijn,"StephenCornwell,GailEgan,MalteGrunert,SimonCornwell,AndreaCalderwood",8-1-2014,17200000.0,6.8,75793,movie,A Most Wanted Man,0,2014,122,"Crime,Drama,Thriller"
155,155,Kundo: Age of the Rampant,35941291,280958,0.8,35660333,99.2,82.0,68.0,,YoonJong-bin,KangHyeon,,276.8K,6.8,3414,movie,Kundo: Min-ran-eui si-dae,0,2014,137,"Action,Drama"
156,156,When Marnie Was There,34949567,561085,1.6,34388482,98.4,91.0,88.0,PG,HiromasaYonebayashi,"YoshiakiNishimura,KojiHoshino",5-22-2015,314.3K,7.7,38765,movie,Omoide no Mânî,0,2014,103,"Animation,Drama,Family"
157,157,Endless Love,34718173,23438250,67.5,11279923,32.5,16.0,58.0,PG-13,ShanaFeste,"ScottStuber,PamelaAbdy,JoshSchwartz,StephanieSavage",2-14-2014,23400000.0,6.2,44044,movie,Endless Love,0,2014,104,"Drama,Romance"
158,158,Black & White: The Dawn of Justice,34146896,-,-,34146896,100,,,,,,,,5.7,634,movie,Pi Zi Ying Xiong 2,0,2014,126,Action
159,159,"My Love, Don't Cross That River",34012261,-,-,34012261,100,77.0,65.0,,Mo-YoungJin,,6-17-2016,86.3K,7.9,693,movie,"Nim-a, geu-gang-eul geon-neo-ji ma-o",0,2014,86,"Documentary,Drama,Romance"
160,160,Don't Go Breaking My Heart 2,33801759,-,-,33801759,100,,31.0,,JohnnieTo,,,,5.5,705,movie,Daan san nam nui 2,0,2014,113,Romance
161,161,Get on Up,33448971,30703100,91.8,2745871,8.2,80.0,68.0,PG-13,TateTaylor,"BrianGrazer,MickJagger,VictoriaPearman,EricaHuggins,TateTaylor",8-1-2014,30500000.0,6.9,24394,movie,Get on Up,0,2014,139,"Biography,Drama,Music"
162,162,Girls,33325338,-,-,33325338,100,84.0,66.0,PG-13,MarkWaters,LorneMichaels,4-30-2004,86100000.0,5.1,376,movie,Gui mi,0,2014,119,"Comedy,Romance"
163,163,The Crossing,32806475,-,-,32806475,100,,,,,,,,6.1,1805,movie,The Crossing,0,2014,129,"Drama,History,Romance"
164,164,Old Boys: The Way of the Dragon,32800000,-,-,32800000,100,,44.0,,YangXiao,,,,5.3,199,movie,Lao nan hai zhi Meng long guo jiang,0,2014,114,Comedy
165,165,The Four 3,31521335,-,-,31521335,100,,,,,,,,5.6,913,movie,Si da ming bu 3,0,2014,106,Action
166,166,Tazza: The Hidden Card,31278476,251555,0.8,31026921,99.2,,72.0,,KangHyeong-cheol,,,24.1K,6.8,2239,movie,Tajja: Sineui son,0,2014,147,"Crime,Drama"
167,167,Mrs. Brown's Boys D'Movie,31116264,-,-,31116264,100,6.0,43.0,,BenKellett,StephenMcCrum,,,4.2,5286,movie,Mrs. Brown's Boys D'Movie,0,2014,94,Comedy
168,168,Rise of the Legend,30932534,-,-,30932534,100,,,,,,,,6.4,3705,movie,Huang feihong zhi yingxiong you meng,0,2014,131,"Action,Biography,Drama"
169,169,Winter's Tale,30800231,12600231,40.9,18200000,59.1,13.0,43.0,PG-13,AkivaGoldsman,"AkivaGoldsman,MarcPlatt,MichaelTadross,TonyAllard",2-14-2014,12600000.0,6.2,54363,movie,Winter's Tale,0,2014,118,"Drama,Fantasy,Mystery"
170,170,Wild Tales,30642704,3106530,10.1,27536174,89.9,94.0,92.0,R,DamiánDavidSzifron,"HugoSigman,PedroAlmodóvar,AgustínAlmodóvar,EstherGarcía,MatíasMosteirín",2-20-2015,3100000.0,8.1,192573,movie,Relatos salvajes,0,2014,122,"Comedy,Drama,Thriller"
171,171,When the Game Stands Tall,30138754,30127963,100,10791,<0.1,20.0,72.0,PG,ThomasCarter,DavidZelon,8-22-2014,30100000.0,6.6,15963,movie,When the Game Stands Tall,0,2014,115,"Biography,Drama,Family"
172,172,Draft Day,29824199,28842237,96.7,981962,3.3,60.0,65.0,PG-13,IvanReitman,"IvanReitman,AliBell,JoeMedjuck",4-11-2014,28800000.0,6.8,59160,movie,Draft Day,0,2014,110,"Drama,Sport"
173,173,Big Eyes,29253166,14482031,49.5,14771135,50.5,72.0,68.0,PG-13,TimBurton,"TimBurton,LynetteHowellTaylor,ScottAlexander,LarryKaraszewski",12-25-2014,14500000.0,7.0,91357,movie,Big Eyes,0,2014,106,"Biography,Crime,Drama"
174,174,Big Eyes,29253166,14482031,49.5,14771135,50.5,72.0,68.0,PG-13,TimBurton,"TimBurton,LynetteHowellTaylor,ScottAlexander,LarryKaraszewski",12-25-2014,14500000.0,7.2,51,movie,Big Eyes,0,2014,\N,Documentary
175,175,The Fatal Encounter,29060186,-,-,29060186,100,60.0,78.0,,LeeJae-gyu,ChoiNak-kwon,,,6.8,1109,movie,Yeok-rin,0,2014,135,"Action,Drama"
176,176,Maya the Bee Movie,28638603,-,-,28638603,100,47.0,46.0,G,"AlexsStadermann,SimonPickard","BarbaraStephen,ThorstenWegener",5-1-2015,,5.9,2023,movie,Maya the Bee Movie,0,2014,89,"Adventure,Animation,Comedy"
177,177,Pokémon the Movie: Diancie and the Cocoon of Destruction,28595105,-,-,28595105,100,,57.0,,KunihikoYuyama,"TakemotoMori,KenichiArai,Jun'yaOkamoto,NobuyukiHosoya",,,5.5,1450,movie,Pokemon Za Mûbî XY: Hakai no Mayu to Dianshî,0,2014,76,"Action,Adventure,Animation"
178,178,The Divine Move,27926871,136707,0.5,27790164,99.5,,57.0,,JoBeomgu,SeoKang-ho,,,6.7,2309,movie,Sin-ui hansu,0,2014,118,"Action,Crime"
179,179,Nicholas on Holiday,27567832,-,-,27567832,100,,,,,,,,6.2,3070,movie,Les vacances du petit Nicolas,0,2014,97,"Comedy,Family"
180,180,Grace of Monaco,27515247,-,-,27515247,100,9.0,25.0,,OlivierDahan,"Pierre-AngeLePogam,UdayChopra,ArashAmel",,,5.7,19842,movie,Grace of Monaco,0,2014,103,"Biography,Drama,Romance"
181,181,Left Behind,27405896,14019924,51.2,13385972,48.8,0.0,2.0,PG-13,VicArmstrong,"PaulLalonde,EdClydesdale",10-3-2014,14000000.0,3.1,39430,movie,Left Behind,0,2014,110,"Action,Fantasy,Sci-Fi"
182,182,Joy of Fatherhood,27088817,-,-,27088817,100,,,,,,,,5.6,2699,movie,Vaterfreuden,0,2014,110,"Comedy,Romance"
183,183,A Hard Day,26488847,19004,<0.1,26469843,99.9,83.0,77.0,,KimSeong-hun,,7-17-2015,,7.2,13773,movie,Ggeutggaji ganda,0,2014,111,"Action,Crime,Thriller"
184,184,Top Five,26117471,25317471,96.9,800000,3.1,86.0,64.0,R,ChrisRock,"ScottRudin,EliBush",12-12-2014,25300000.0,6.4,26638,movie,Top Five,0,2014,102,"Comedy,Romance"
185,185,Iceman,26033917,7679,<0.1,26026238,100,83.0,65.0,,FelixRandau,JanKrüger,3-15-2019,2.1K,4.7,3581,movie,Gap tung kei hap,0,2014,104,"Action,Comedy,History"
186,186,Meet Miss Anxiety,25948636,-,-,25948636,100,,,,,,,,4.5,189,movie,Wo de zao geng nv you,0,2014,99,"Comedy,Romance"
187,187,"Love, Rosie",25574387,20431,<0.1,25553956,99.9,32.0,63.0,R,ChristianDitter,"SimonBrooks,DonCarmody,JamesFlynn,RobertKulzer",2-6-2015,14.9K,7.2,135978,movie,"Love, Rosie",0,2014,102,"Comedy,Romance"
188,188,A Haunted House 2,25358716,17329486,68.3,8029230,31.7,8.0,43.0,R,MikeTiddes,"RickAlvarez,MarlonWayans",4-18-2014,17300000.0,4.6,21411,movie,A Haunted House 2,0,2014,86,"Comedy,Fantasy,Horror"
189,189,And So It Goes,25312387,15160801,59.9,10151586,40.1,18.0,40.0,PG-13,RobReiner,"RobReiner,AlanGreisman,MarkDamon",7-25-2014,15200000.0,5.8,13950,movie,And So It Goes,0,2014,94,"Comedy,Drama,Romance"
190,190,Kung Fu Jungle,24070765,129784,0.5,23940981,99.5,,,,,,,,6.4,10990,movie,Yi ge ren de wu lin,0,2014,100,"Action,Crime,Thriller"
191,191,Hot Road,22916313,-,-,22916313,100,,,,TakahiroMiki,,,,5.7,254,movie,Hotto rôdo,0,2014,119,"Drama,Romance"
