,Movie Title,budget,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,genres,Score_Rotten,Score_Rotten_Audience,Rating,Release-Date,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,Revenue-Worldwide,Revenue-Domestic,Score
1238,Split,9000000,88.908,7.3,472321,117,"Horror,Thriller",,51.0,,1/20/2017,23.0,59.875,1.388,1.069333333,20.0378,278454358,138291365.0,0.3008356546
1239,Blade Runner 2049,150000000,79.482,8.0,533798,164,"Action,Drama,Mystery",88.0,81.0,R,10/6/2017,37.0,40.75,18.269,2.87225,32.2092,259239658,92054159.0,0.4656862745
1240,Kung Fu Yoga,65000000,36.343,5.2,10072,107,"Action,Adventure,Comedy",48.0,38.0,,1/27/2017,,49.125,9.558,5.673,10.9336,257743016,,
1241,Get Out,4500000,53.234,7.7,556053,104,"Horror,Mystery,Thriller",98.0,86.0,R,2/24/2017,15.0,45.625,11.755,4.9405,13.709,255407969,176040665.0,0.1992161986
1242,Baahubali 2: The Conclusion,31000000,41.732,8.3,88038,167,"Action,Drama",86.0,86.0,,4/28/2017,106.0,16.125,4.9,1.082,5.075800000000000,275947313,20186659.0,0.5679542203
1243,Journey to the West: The Demons Strike Back,63300000,13.96,5.4,3105,109,"Adventure,Comedy,Family",58.0,50.0,PG-13,2/3/2017,,68.875,7.95,11.16433333,6.3864,247585244,,
1244,Alien: Covenant,97000000,119.819,6.4,273260,122,"Horror,Sci-Fi,Thriller",65.0,55.0,R,5/19/2017,42.0,68.375,10.645,7.3554,16.8426,240891763,74262031.0,0.2742782152
1245,Paddington 2,40000000,35.421,7.8,72425,103,"Adventure,Comedy,Family",99.0,87.0,PG,1/12/2018,77.0,58.25,2.023,2.274,10.562,227978523,40891591.0,0.7197007481
1246,Youth,13360000,13.267,7.3,77248,124,"Comedy,Drama,Music",71.0,69.0,R,12/4/2015,,94.5,11.763,0.651,20.4712,227091290,,
1247,Baby Driver,34000000,148.021,7.6,507088,113,"Action,Crime,Drama",92.0,86.0,R,6/28/2017,31.0,42.625,31.091,3.537333333,19.6218,226945087,107825862.0,0.610419026
1248,Valerian and the City of a Thousand Planets,177200000,55.67,6.5,177122,136,"Action,Adventure,Fantasy",47.0,53.0,PG-13,7/21/2017,69.0,26.375,8.055,5.112,16.5062,225874228,41189488.0,0.3584558824
1249,Geostorm,120000000,65.445,5.3,105024,109,"Action,Sci-Fi,Thriller",17.0,35.0,PG-13,10/20/2017,77.0,46.375,3.358,4.654666667,13.8234,221600160,33700160.0,0.1374764595
1250,The Emoji Movie,50000000,62.2,3.3,62491,86,"Adventure,Animation,Comedy",6.0,37.0,PG,7/28/2017,38.0,25.125,0.0,0.6,11.342,217776646,86089513.0,0.1651865009
1251,A Dog's Purpose,22000000,93.827,7.2,70854,100,"Adventure,Comedy,Drama",35.0,73.0,PG,1/27/2017,45.0,52.5,6.687,1.176,13.902,205035819,64508620.0,0.09652996845
1252,Smurfs: The Lost Village,60000000,67.323,6.0,21085,90,"Adventure,Animation,Comedy",40.0,54.0,PG,4/7/2017,60.0,52.625,8.151,2.24,13.325,197183546,45020282.0,-0.1770917953
1253,The Shape of Water,19500000,43.544,7.3,406981,123,"Drama,Fantasy,Romance",92.0,72.0,R,12/1/2017,118.0,72.5,10.019,5.5145,14.6428,195333312,63859435.0,0.4139482565
1254,Pitch Perfect 3,45000000,35.318,5.8,62489,93,"Comedy,Music",28.0,43.0,PG-13,12/22/2017,46.0,47.75,1.396,11.78,23.716600000000000,185400345,104897530.0,0.8927943761
1255,Daddy's Home 2,69000000,35.2,6.0,71200,100,Comedy,21.0,51.0,PG-13,11/10/2017,33.0,36.25,5.452,7.343,24.7922,180613180,104029443.0,0.4254007398
1256,The Post,50000000,18.676,7.2,147773,116,Drama,88.0,73.0,PG-13,12/22/2018,39.0,67.0,29.221,11.787,16.914000000000000,179769467,81903458.0,0.3404029692
1257,Baywatch,69000000,88.021,5.5,180919,116,"Action,Comedy,Crime",17.0,63.0,R,5/25/2017,48.0,62.125,4.45,5.654,25.9776,177856751,58060186.0,0.4550561798
1258,The Hitman's Bodyguard,30000000,99.897,6.9,223343,118,"Action,Comedy,Crime",44.0,67.0,R,8/18/2017,41.0,41.25,5.413,2.4565,33.5098,176586701,75468583.0,0.7035856574
1259,John Wick: Chapter 2,40000000,123.54,7.5,412034,122,"Action,Crime,Thriller",89.0,85.0,R,2/10/2017,36.0,42.75,12.39,3.35,25.8628,171539887,92029184.0,0.4430379747
1260,Ghost in the Shell,3000000,36.822,7.9,139568,83,"Action,Animation,Crime",43.0,51.0,PG-13,3/31/2017,68.0,44.75,1.96,4.71775,6.085,169801921,40563557.0,-0.5903821383
1261,"Three Billboards Outside Ebbing, Missouri",15000000,19.972,8.1,486638,115,"Comedy,Crime,Drama",91.0,87.0,R,11/22/2017,,36.375,5.141,4.102,13.8092,160192031,,
1262,Duckweed,0,5.677,6.4,1364,102,"Comedy,Drama,Fantasy",86.0,80.0,,2/10/2017,,56.5,2.054,15.264,8.585000000000000,152894264,,
1263,Darkest Hour,30000000,30.292,7.4,194928,125,"Biography,Drama,War",84.0,82.0,PG-13,11/22/2017,110.0,53.875,9.492,2.7734,15.3632,150847207,56468410.0,-0.3563922942
1264,King Arthur: Legend of the Sword,175000000,48.764,6.7,211407,126,"Action,Adventure,Drama",31.0,69.0,PG-13,5/12/2017,71.0,38.625,17.049,5.727666667,20.5664,148675066,39175066.0,0.2924037461
1265,The Foreigner,35000000,37.221,7.0,111905,113,"Action,Thriller",66.0,72.0,R,10/13/2017,74.0,34.0,5.754,5.875444444,20.7426,145374099,34393507.0,0.4760885082
1266,Power Rangers,100000000,68.16,5.9,106604,124,"Action,Adventure,Fantasy",51.0,65.0,PG-13,3/24/2017,39.0,42.0,2.744,3.68525,11.854,142337240,85364450.0,0.1196581197
1267,Girls Trip,19000000,41.592,6.2,37079,122,"Adventure,Comedy,Drama",92.0,77.0,R,7/21/2017,29.0,31.75,9.21,5.924,14.873,140552359,115171585.0,0.6093143596
1268,American Made,50000000,42.673,7.1,173709,115,"Action,Comedy,Crime",85.0,78.0,R,9/29/2017,53.0,36.75,2.882,2.7335,19.7126,134866593,51342000.0,0.4485981308
1269,A Bad Moms Christmas,28000000,29.463,5.5,49716,104,Comedy,32.0,44.0,R,11/1/2017,44.0,43.5,0.0,2.436,19.468,130560428,72110659.0,-0.3699303564
1270,Happy Death Day,4800000,52.833,6.6,134674,96,"Comedy,Horror,Mystery",71.0,67.0,PG-13,10/13/2017,50.0,33.0,6.061,6.007,8.360800000000000,125479266,55683845.0,-0.2472357364
1271,Captain Underpants: The First Epic Movie,38000000,40.062,6.2,27633,89,"Action,Adventure,Animation",87.0,61.0,PG,6/2/2017,43.0,38.625,7.757,1.6165,12.7494,125427681,73921000.0,0.8379942141
1272,The Lego Ninjago Movie,70000000,36.656,6.0,25368,101,"Action,Adventure,Animation",56.0,46.0,PG,9/22/2017,47.0,35.625,0.0,3.969666667,14.639,123081555,59281555.0,0.7291666667
1273,Secret Superstar,286284,7.283,7.9,24133,150,"Drama,Music",91.0,86.0,,10/20/2017,,32.125,0.98,4.5395,3.0472,137416709,,
1274,The Commuter,30000000,38.357,6.3,113201,104,"Action,Mystery,Thriller",55.0,40.0,PG-13,1/12/2018,80.0,30.625,5.806,1.1755,28.8402,119942387,36343858.0,0.8042203986
1275,The Dark Tower,60000000,33.075,5.6,136649,95,"Action,Adventure,Fantasy",15.0,44.0,PG-13,8/4/2017,54.0,41.375,4.043,8.9854,12.6794,113231078,50701325.0,0.3227931489
1276,Buddies in India,0,1.4,3.7,335,99,"Action,Comedy",,25.0,,1/27/2017,,26.375,7.718,15.264,5.2434,110155128,,
1277,Along With the Gods: The Two Worlds,18300000,249.376,7.3,14659,139,"Action,Drama,Fantasy",67.0,83.0,,12/22/2017,,41.75,4.751,15.264,11.2586,125983972,,
1278,Immortal Demon Slayer,0,24.056,5.9,1660,123,"Action,Adventure,Family",,,,0,,,15.264,15.264,8.6734,103818506,,
1279,Jigsaw,10000000,43.048,5.7,77193,92,"Crime,Horror,Mystery",31.0,89.0,R,10/27/2017,72.0,52.125,0.0,0.982666667,8.306400000000000,102952888,38052832.0,0.3258584443
1280,Atomic Blonde,30000000,41.653,6.7,189076,115,"Action,Thriller",79.0,64.0,R,7/28/2017,52.0,38.375,6.782,7.763,22.317,100014025,51687870.0,0.4354628422
1281,Legend of the Demon Cat,0,9.062,6.2,2637,129,"Adventure,Drama,Family",91.0,43.0,,0,,,6.497,0.6,9.7784,97051623,,
1282,The Shack,20000000,258.663,6.3,35204,132,"Drama,Fantasy",21.0,76.0,PG-13,3/3/2017,49.0,38.0,1.286,1.248,10.685400000000000,96942115,57386418.0,0.4783180026
1283,Chasing the Dragon,0,1.304,6.3,126,120,Drama,57.0,72.0,,9/29/2017,,33.625,0.0,13.88975,5.0280000000000000,87965942,,
1284,Tiger Zinda Hai,15000000,8.035,6.0,28391,161,"Action,Adventure,Thriller",69.0,66.0,,12/22/2017,168.0,23.125,1.821,3.607,3.8846,87320000,5560921.0,0.636478784
1285,Going in Style,25000000,38.476,6.6,83791,96,"Comedy,Crime",47.0,57.0,PG-13,4/7/2017,61.0,27.0,21.484,0.732,22.7394,84918541,45018541.0,0.7179176755
1286,Rings,25000000,51.009,4.5,40172,102,"Drama,Horror,Mystery",8.0,23.0,PG-13,2/3/2017,90.0,68.75,0.652,6.1795,16.0628,83080890,27793018.0,0.4045226131
1287,Lady Bird,10000000,44.405,7.4,276237,94,"Comedy,Drama",99.0,79.0,R,11/3/2017,81.0,76.625,11.571,0.903666667,10.7778,78966486,48958273.0,0.5225
1288,Fantastica: A Boonie Bears Adventure,0,9.059,5.6,184,89,"Action,Adventure,Animation",,50.0,G,6/14/2019,,12.5,1.148,0.0,,77174241,,
1289,The Nut Job 2: Nutty by Nature,40000000,25.121,5.5,6534,91,"Adventure,Animation,Comedy",14.0,43.0,PG,8/11/2017,89.0,47.0,3.623,2.0848,12.7724,68743485,28370522.0,0.6985138004
1290,American Assassin,33000000,28.523,6.2,80077,111,"Action,Thriller",34.0,60.0,R,9/15/2017,73.0,38.625,3.605,3.3185,15.8566,67234188,36249674.0,0.4662623199
