,Unnamed: 0,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
178,178,Fireworks,25672406,525280,2,25147126,98.0,43.0,61.0,,AkiyukiShinbo,GenkiKawamura,7-4-2018,522.6K,5.5,3181,movie,"Uchiage hanabi, shita kara miru ka? Yoko kara miru ka?",0,2017,90,"Animation,Drama,Fantasy"
179,179,Father Figures,25601244,17501244,68.4,8100000,31.6,17.0,25.0,R,LawrenceSher,"IvanReitman,AliBell,BroderickJohnson,AndrewA.Kosove",12-22-2017,16800000.0,5.5,19532,movie,Father Figures,0,2017,113,"Comedy,Drama"
180,180,Money,25403753,-,-,25403753,100.0,94.0,86.0,PG-13,BennettMiller,"MichaelDeLuca,RachaelHorovitz,BradPitt",9-23-2011,75600000.0,6.5,401,movie,Money,0,2017,90,Thriller
181,181,The Death of Stalin,24646055,8047856,32.7,16598199,67.3,95.0,78.0,R,ArmandoIannucci,"NicolasDuval-Adassovsky,KevinLoader,LaurentZeitoun,YannZenou",3-9-2018,8000000.0,7.2,99651,movie,The Death of Stalin,0,2017,107,"Comedy,Drama,History"
182,182,The 8-Year Engagement,24425963,-,-,24425963,100.0,64.0,51.0,R,NicholasStoller,"JuddApatow,NicholasStoller,RodneyRothman",4-27-2012,28600000.0,7.0,874,movie,8-nengoshi no hanayome,0,2017,119,"Drama,Romance"
183,183,Jolly LLB 2,24214186,1654254,6.8,22559932,93.2,69.0,67.0,,SubhashKapoor,,2-10-2017,1600000.0,7.3,24890,movie,Jolly LLB 2,0,2017,137,"Comedy,Drama"
184,184,I Can Speak,24024444,63239,0.3,23961205,99.7,,,,,,,,7.6,1853,movie,Ai kaen seupikeu,0,2017,119,"Comedy,Drama"
185,185,Wish Upon,23468586,14301505,60.9,9167081,39.1,19.0,31.0,PG-13,JohnR.Leonetti,SherrylClark,7-14-2017,14300000.0,5.0,20319,movie,Wish Upon,0,2017,90,"Drama,Fantasy,Horror"
186,186,Detroit,23355100,16790139,71.9,6564961,28.1,82.0,79.0,R,KathrynBigelow,"MeganEllison,KathrynBigelow,MatthewBudman,MarkBoal,ColinWilson",8-4-2017,16800000.0,7.3,52395,movie,Detroit,0,2017,143,"Crime,Drama,History"
187,187,Extraordinary Mission,22757764,54174,0.2,22703590,99.8,80.0,89.0,,"AlanMak,AnthonyPun",,4-7-2017,28.6K,6.2,791,movie,Fei fan ren wu,0,2017,117,"Action,Crime"
188,188,The Glass Castle,22088533,17273059,78.2,4815474,21.8,51.0,70.0,PG-13,DestinDanielCretton,"GilNetter,KenKao",8-11-2017,17200000.0,7.1,33078,movie,The Glass Castle,0,2017,127,"Biography,Drama"
189,189,Épouse-moi mon pote,21571464,-,-,21571464,100.0,40.0,12.0,,TarekBoudali,,,,6.1,3283,movie,Épouse-moi mon pote,0,2017,92,"Comedy,Romance"
190,190,The Prison,21205329,207481,1,20997848,99.0,100.0,80.0,,JohnCromwell,,9-3-1937,,6.5,1874,movie,Peurizeun,0,2017,125,"Action,Crime"
