,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
72,Birdman or (The Unexpected Virtue of Ignorance),Michael Keaton,17.975,Emma Stone,40.711,Zach Galifianakis,14.573,Edward Norton,17.551,Andrea Riseborough,20.323,72,103215094,42340598,41,60874496,59,,,,,,,,7.7,615432,movie,Birdman or (The Unexpected Virtue of Ignorance),0,2014,119,"Comedy,Drama"
73,Transcendence,Johnny Depp,50.461,Rebecca Hall,27.441,Morgan Freeman,23.816,Paul Bettany,20.208,Cillian Murphy,59.74,73,103039258,23022309,22.3,80016949,77.7,19.0,37.0,PG-13,WallyPfister,"AndrewA.Kosove,BroderickJohnson,KateCohen,MarisaPolvino,AnnieMarter,DavidValdes,AaronRyder",4-18-2014,23000000.0,6.2,225649,movie,Transcendence,0,2014,119,"Action,Drama,Sci-Fi"
74,Heaven Is for Real,Greg Kinnear,9.243,Kelly Reilly,34.967,Connor Corum,3.282,Thomas Haden Church,11.267,Jacob Vargas,8.263,74,101888019,91443253,89.7,10444766,10.3,51.0,66.0,PG,RandallWallace,"JoeRoth,ThomasDexterJakesSr.",4-16-2014,91400000.0,5.9,26965,movie,Heaven Is for Real,0,2014,99,"Biography,Drama,Family"
75,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Kerris Dorsey,5.058,Jennifer Garner,16.887,Dylan Minnette,19.996,Ed Oxenbould,14.167,Steve Carell,18.584,75,100654149,66954149,66.5,33700000,33.5,62.0,58.0,PG,MiguelArteta,"ShawnLevy,LisaHenson,DanLevine",10-10-2014,67000000.0,6.2,43669,movie,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",0,2014,81,"Comedy,Drama,Family"
76,Tammy,Melissa McCarthy,12.641,Susan Sarandon,22.136,Kathy Bates,18.832,Allison Janney,8.247,Dan Aykroyd,17.016,76,100375432,84525432,84.2,15850000,15.8,24.0,36.0,R,BenFalcone,"WillFerrell,AdamMcKay,MelissaMcCarthy",7-2-2014,84500000.0,4.9,51259,movie,Tammy,0,2014,97,"Comedy,Romance"
77,PK,Chen Bolin,5.993,Jaycee Chan,13.335,Niu Mengmeng,2.107,,,,,77,100370104,10616104,10.6,89754000,89.4,77.0,85.0,,RajkumarHirani,"VidhuVinodChopra,RajkumarHirani",12-19-2014,10600000.0,8.2,178449,movie,PK,0,2014,153,"Comedy,Drama,Sci-Fi"
78,The Continent,Eric Porter,6.824,Hildegard Knef,2.034,Suzanna Leigh,0.6,Tony Beckley,2.184,Jimmy Hanley,2.838,78,100125957,-,-,100125957,100,,53.0,,HanHan,,,,6.2,1678,movie,Hou hui wu qi,0,2014,105,"Comedy,Drama"
79,The Book of Life,Diego Luna,16.247,Channing Tatum,22.942,Zoe Saldana,26.317,Christina Applegate,15.238,Eugenio Derbez,11.748,79,99783556,50151543,50.3,49632013,49.7,83.0,77.0,PG,JorgeR.Gutierrez,"GuillermodelToro,AaronD.Berger,BradBooker,CarinaSchulze",10-17-2014,50100000.0,7.2,69858,movie,The Book of Life,0,2014,95,"Adventure,Animation,Comedy"
80,Ode to My Father,Hwang Jung-min,8.721,Yunjin Kim,10.485,Oh Dal-su,7.91,Jung Jin-young,7.539,Jang Young-nam,11.952,80,99085291,2300121,2.3,96785170,97.7,71.0,85.0,,YoonJe-kyoon,,1-9-2015,2300000.0,7.8,5129,movie,Gukjesijang,0,2014,126,"Drama,War"
81,Fleet of Time,Eddie Peng,11.8,Ni Ni,8.183,Ryan Zheng Kai,9.633,Vision Wei,2.419,Zhang Zixuan,2.43,81,94244191,569280,0.6,93674911,99.4,,,,,,,,5.6,547,movie,Cong cong na nian,0,2014,119,"Drama,Romance"
82,The Man from Macau,Chow Yun-Fat,13.342,Shawn Yue,6.16,Carina Lau,12.2,Nick Cheung,6.488,David Chiang,11.376,82,93864936,-,-,93864936,100,,19.0,,JingWong,AndrewLauWai-Keung,,,4.9,1711,movie,Du cheng feng yun,0,2014,93,"Action,Comedy,Drama"
83,Paranormal Activity: The Marked Ones,Andrew Jacobs,7.174,Jorge Diaz,3.244,Gabrielle Walsh,8.699,Renée Victor,4.118,Carlos Pratts,2.831,83,90894962,32462372,35.7,58432590,64.3,39.0,34.0,R,ChristopherLandon,"JasonBlum,OrenPeli",1-3-2014,32500000.0,5.0,42259,movie,Paranormal Activity: The Marked Ones,0,2014,84,"Horror,Mystery"
84,The Hundred-Foot Journey,Helen Mirren,17.793,Manish Dayal,16.794,Om Puri,2.971,Charlotte Le Bon,14.403,Rohan Chand,5.323,84,89514453,54240821,60.6,35273632,39.4,68.0,81.0,PG,LasseHallström,"StevenSpielberg,OprahWinfrey,JulietBlake",8-8-2014,54200000.0,7.3,81714,movie,The Hundred-Foot Journey,0,2014,122,"Comedy,Drama"
85,Deliver Us from Evil,Eric Bana,15.937,Olivia Munn,10.575,Edgar Ramírez,6.615,Joel McHale,9.666,Sean Harris,13.718,85,87937815,30577122,34.8,57360693,65.2,29.0,42.0,R,ScottDerrickson,JerryBruckheimer,7-2-2014,30600000.0,6.2,75808,movie,Deliver Us from Evil,0,2014,118,"Crime,Drama,Fantasy"
86,A Million Ways to Die in the West,Seth MacFarlane,9.493,Charlize Theron,40.523,Liam Neeson,33.989,Amanda Seyfried,37.184,Neil Patrick Harris,15.944,86,87189756,43139300,49.5,44050456,50.5,33.0,41.0,R,SethMacFarlane,"ScottStuber,SethMacFarlane,JasonClark",5-30-2014,42600000.0,6.1,186854,movie,A Million Ways to Die in the West,0,2014,116,"Comedy,Western"
87,Step Up All In,Briana Evigan,11.957,Ryan Guzman,12.596,Chaton Anderson,2.459,Stephen Boss,2.067,Misha Gabriel,2.225,87,86165646,14904384,17.3,71261262,82.7,42.0,57.0,PG-13,TrishSie,"AdamShankman,JenniferGibgot,PatrickWachsberger,ErikFeig",8-8-2014,14900000.0,6.0,34138,movie,Step Up All In,0,2014,112,"Drama,Music,Romance"
88,John Wick,Keanu Reeves,59.33,Michael Nyqvist,6.737,Alfie Allen,12.696,Adrianne Palicki,13.954,Bridget Moynahan,11.292,88,86013056,43037835,50,42975221,50,86.0,81.0,R,ChadStahelski,"BasilIwanyk,DavidLeitch,EvaLongoria",10-24-2014,43000000.0,7.4,602236,movie,John Wick,0,2014,101,"Action,Crime,Thriller"
89,The Judge,Robert Downey Jr.,38.361,Robert Duvall,9.534,Vera Farmiga,28.396,Billy Bob Thornton,13.488,Vincent D'Onofrio,25.932,89,84419388,47119388,55.8,37300000,44.2,100.0,,,ErikaCohn,ErikaCohn,4-13-2018,,7.4,188650,movie,The Judge,0,2014,141,"Crime,Drama"
90,Tiny Times 3.0,Yang Mi,16.341,Amber Kuo,6.146,Bea Hayden Kuo,4.679,Xie Yi-lin,3.5,Kai Ko,2.339,90,82320000,-,-,82320000,100,,,,,,,,3.0,791,movie,Xiao shi dai 3: Ci jin shi dai,0,2014,125,"Drama,Romance"
91,Gone with the Bullets,Jiang Wen,5.887,Shu Qi,15.112,Ge You,3.421,Zhou Yun,3.613,Zhiwen Wang,2.296,91,81387479,-,-,81387479,100,,,,,,,,5.8,1568,movie,Yi bu zhi yao,0,2014,140,"Action,Comedy,Drama"
92,Muppets Most Wanted,Ricky Gervais,9.338,Ty Burrell,6.508,Tina Fey,7.139,Steve Whitmire,3.578,Eric Jacobson,2.277,92,80383113,51183113,63.7,29200000,36.3,80.0,58.0,PG,JamesBobin,"DavidHoberman,ToddLieberman",3-21-2014,51200000.0,6.4,34087,movie,Muppets Most Wanted,0,2014,107,"Adventure,Comedy,Crime"
93,Spanish Affair,Richard Kiley,6.743,Carmen Sevilla,3.161,José Guardiola,0.6,Jesús Tordesillas,0.828,José Marco Davó,1.4,93,78768613,-,-,78768613,100,,,,"LuisMarquina,DonSiegel",BruceOdlum,,,6.5,17219,movie,Ocho apellidos vascos,0,2014,98,"Comedy,Romance"
94,If I Stay,Chloë Grace Moretz,56.69,Jamie Blackley,7.32,Liana Liberato,15.611,Mireille Enos,14.889,Joshua Leonard,4.41,94,78274843,50474843,64.5,27800000,35.5,35.0,61.0,PG-13,R.J.Cutler,AlisonGreenspan,8-22-2014,50500000.0,6.7,121613,movie,If I Stay,0,2014,107,"Drama,Fantasy,Music"
95,Head Full of Honey,Nick Nolte,11.236,Matt Dillon,20.335,Emily Mortimer,12.578,Sophie Lane Nolte,0.6,Jacqueline Bisset,14.624,95,78127384,-,-,78127384,100,0.0,75.0,PG-13,TilSchweiger,"TilSchweiger,ChristianSpecht",11-30-2018,8.7K,6.5,6518,movie,Honig im Kopf,0,2014,139,"Comedy,Drama,Family"
96,"I, Frankenstein",Aaron Eckhart,9.461,Yvonne Strahovski,22.169,Bill Nighy,22.155,Jai Courtney,10.934,Miranda Otto,14.85,96,76801179,19075290,24.8,57725889,75.2,5.0,38.0,PG-13,StuartBeattie,"TomRosenberg,GaryLucchesi,RichardS.Wright,AndrewMason,SidneyKimmel",1-24-2014,19100000.0,5.1,80582,movie,"I, Frankenstein",0,2014,92,"Action,Fantasy,Sci-Fi"
97,My Old Classmate,Zhou Dongyu,7.724,Lin Gengxin,5.6,Michael Kai Sui,1.146,Zhang Zifeng,7.454,,,97,73052128,-,-,73052128,100,,,,FrantGwo,,,,5.6,461,movie,Tong zhuo de ni,0,2014,98,"Comedy,Romance"
98,The Bélier Family,Karin Viard,5.823,François Damiens,4.686,Eric Elmosnino,5.505,Louane,3.904,Roxane Duran,6.437,98,72751538,-,-,72751538,100,83.0,75.0,,ÉricLartigau,"EricJehelmann,NadiaKhamlichi,AdrianPolitowski,PhilippeRousselet,GillesWaterkeyn,StéphanieBermann",,,7.3,27137,movie,La famille Bélier,0,2014,106,"Comedy,Drama,Music"
99,Brick Mansions,Paul Walker,20.93,David Belle,13.559,RZA,9.185,Robert Maillet,12.064,Carlo Rota,4.157,99,71416730,20396829,28.6,51019901,71.4,26.0,47.0,PG-13,CamilleDelamarre,"ClaudeLéger,JonathanVanger",4-25-2014,20400000.0,5.6,42017,movie,Brick Mansions,0,2014,90,"Action,Crime,Thriller"
100,Son of God,Roma Downey,11.112,Diogo Morgado,15.817,Louise Delamere,4.463,Darwin Shaw,3.742,Amber Rose Revah,21.938,100,70829270,59700064,84.3,11129206,15.7,21.0,73.0,PG-13,"ChristopherSpencer,TonyMitchell,CrispinReece","RomaDowney,MarkBurnett,RichardBedser",2-28-2014,59700000.0,5.8,18866,movie,Son of God,0,2014,138,"Biography,Drama,History"
101,Think Like a Man Too,Kevin Hart,14.271,Michael Ealy,11.7,Jerry Ferrara,4.033,Meagan Good,14.106,Regina Hall,12.088,101,70181428,65182182,92.9,4999246,7.1,23.0,59.0,PG-13,TimStory,WillPacker,6-20-2014,65099999.99999999,5.7,20885,movie,Think Like a Man Too,0,2014,106,"Comedy,Romance"
102,Jersey Boys,John Lloyd Young,0.884,Vincent Piazza,5.141,Michael Lomenda,0.636,Erich Bergen,1.96,Christopher Walken,18.513,102,67647013,47047013,69.5,20600000,30.5,51.0,62.0,R,ClintEastwood,"ClintEastwood,GrahamKing,RobertLorenz",6-20-2014,47000000.0,6.8,34640,movie,Jersey Boys,0,2014,134,"Biography,Drama,Music"
103,The Giver,Brenton Thwaites,15.373,Odeya Rush,18.647,Jeff Bridges,17.346,Meryl Streep,13.52,Katie Holmes,8.929,103,66980456,45090374,67.3,21890082,32.7,35.0,55.0,PG-13,PhillipNoyce,"NikkiSilver,JeffBridges,NeilKoenigsberg",8-15-2014,45100000.0,6.4,117619,movie,The Giver,0,2014,97,"Drama,Romance,Sci-Fi"
104,Selma,David Oyelowo,6.407,Tom Wilkinson,13.739,Carmen Ejogo,15.961,Tim Roth,18.806,Oprah Winfrey,6.117,104,66787908,52076908,78,14711000,22,99.0,86.0,PG-13,AvaDuVernay,"ChristianColson,OprahWinfrey,DedeGardner,JeremyKleiner",1-9-2015,52100000.0,7.5,90776,movie,Selma,0,2014,128,"Biography,Drama,History"
105,Beijing Love Story,Tony Leung Ka-fai,11.318,Siqin Gaowa,3.154,Wang Xuebing,4.273,Carina Lau,12.2,Geng Le,2.688,105,65842375,428318,0.7,65414057,99.3,33.0,53.0,,ChenSiCheng,LiChen,2-14-2014,427.9K,5.8,396,movie,Bei Jing ai qing gu shi,0,2014,121,"Drama,Romance"
106,The House That Never Dies,Francis Ng,8.953,Elaine Jin,2.393,Tony Yang,8.399,Lin Xinru,8.084,Pat Ha,6.42,106,65220000,-,-,65220000,100,,20.0,,JoeChien,GordonChan,,,4.6,350,movie,Jing Cheng 81 hao,0,2014,90,"Drama,Horror,Mystery"
107,The Pirates,Evan Peters,24.003,Barkhad Abdi,9.628,Melanie Griffith,9.397,Al Pacino,35.121,Edward Gelbinovich,2.106,107,64858224,415775,0.6,64442449,99.4,81.0,83.0,G,WilfordLeach,"TimothyBurrill,JosephPapp",2-18-1983,,6.5,3697,movie,Hae-jeok: Ba-da-ro gan san-jeok,0,2014,130,"Action,Adventure,Comedy"
108,God's Not Dead,Kevin Sorbo,14.832,Shane Harper,8.862,David A.R. White,4.651,Dean Cain,6.954,Cassidy Gifford,5.148,108,64667874,60755732,94,3912142,6,12.0,75.0,PG,HaroldCronk,"MichaelScott,RussellWolfe,DavidA.R.White,AnnaZielinski,ElizabethTravis",3-21-2014,20600000.0,4.8,42452,movie,God's Not Dead,0,2014,113,Drama
109,The Inbetweeners 2,Simon Bird,4.4,James Buckley,2.602,Blake Harrison,9.582,Joe Thomas,3.718,Emily Berrington,7.267,109,63852235,-,-,63852235,100,69.0,60.0,,"DamonBeesley,IainMorris",,,,6.4,43632,movie,The Inbetweeners 2,0,2014,96,Comedy
110,The White Haired Witch of Lunar Kingdom,Fan Bingbing,15.743,Huang Xiaoming,9.044,Vincent Zhao,15.528,Wang Xuebing,2.564,Ni Dahong,7.521,110,62515046,-,-,62515046,100,13.0,22.0,,"ChiLeung""Jacob""Cheung",JianxinHuang,,,5.3,1697,movie,Bai fa mo nu zhuan zhi ming yue tian guo,0,2014,104,Fantasy
111,Miss Granny,Sarah Geronimo,5.416,James Reid,6.175,Xian Lim,1.953,Nova Villa,1.774,Boboy Garovillo,1.96,111,58940254,-,-,58940254,100,,,,JoyceBernal,"NeilArce,VicenteG.delRosarioIII,VeroniqueDelRosario-Corpus",,,7.2,3395,movie,Soo-sang-han geun-yeo,0,2014,124,"Comedy,Fantasy,Music"
112,A Walk Among the Tombstones,Liam Neeson,36.597,Dan Stevens,35.922,David Harbour,13.493,Boyd Holbrook,21.647,Ólafur Darri Ólafsson,9.363,112,58834384,26307600,44.7,32526784,55.3,68.0,53.0,R,ScottFrank,"DannyDeVito,MichaelShamberg,StaceySher,TobinArmbrust,BrianOliver",9-19-2014,26000000.0,6.5,119735,movie,A Walk Among the Tombstones,0,2014,114,"Action,Crime,Drama"
113,Dolphin Tale 2,Morgan Freeman,23.816,Ashley Judd,14.057,Nathan Gamble,9.191,Cozi Zuehlsdorff,6.432,Harry Connick Jr.,6.293,113,57824533,42024533,72.7,15800000,27.3,66.0,72.0,PG,CharlesMartinSmith,"BroderickJohnson,RichardIngber,AndrewA.Kosove,StevenP.Wegner",9-12-2014,42000000.0,6.4,9088,movie,Dolphin Tale 2,0,2014,107,"Drama,Family"
114,St. Vincent,Bill Murray,21.582,Melissa McCarthy,16.592,Naomi Watts,31.019,Chris O'Dowd,5.729,Terrence Howard,16.178,114,54837234,44137712,80.5,10699522,19.5,77.0,78.0,PG-13,TheodoreMelfi,"PeterChernin,JennoTopping,TheodoreMelfi,FredRoos",10-24-2014,44100000.0,7.3,101835,movie,St. Vincent,0,2014,102,"Comedy,Drama"
115,No Good Deed,Ryan Reynolds,50.239,Stan Lee,10.695,,,,,,,115,54323210,52543632,96.7,1779578,3.3,12.0,55.0,PG-13,SamMiller,"WillPacker,LeeClay",9-12-2014,52500000.0,5.6,20446,movie,No Good Deed,0,2014,84,Thriller
116,Overheard 3,Lau Ching-wan,7.49,Louis Koo,20.266,Daniel Wu,20.713,Zhang Jingchu,14.326,Alex Fong,7.724,116,53493428,-,-,53493428,100,,33.0,,"FelixChong,AlanMak","RonaldWong,Tung-ShingYee",,,6.0,1160,movie,Sit ting fung wan 3,0,2014,131,"Crime,Thriller"
117,Supercondriaque,Dany Boon,8.612,Kad Merad,2.603,Alice Pol,5.618,Jean-Yves Berteloot,4.381,Judith El Zein,2.016,117,53425036,-,-,53425036,100,,32.0,,DanyBoon,"EricHubert,PatrickQuinet,JérômeSeydoux",,,6.0,8567,movie,Supercondriaque,0,2014,107,Comedy
118,3 Days to Kill,Kevin Costner,23.921,Hailee Steinfeld,55.775,Connie Nielsen,25.131,Amber Heard,34.35,Tómas Lemarquis,3.615,118,53260230,30697999,57.6,22562231,42.4,28.0,43.0,PG-13,McG,"MarcLibert,RyanKavanaugh",2-21-2014,30700000.0,6.2,92538,movie,3 Days to Kill,0,2014,117,"Action,Drama,Thriller"
119,Rurouni Kenshin Part II: Kyoto Inferno,Takeru Satoh,14.844,Emi Takei,10.023,Munetaka Aoki,6.912,Kaito Oyagi,1.578,Yu Aoi,11.711,119,52696176,-,-,52696176,100,,,,,,,,7.5,16228,movie,Rurôni Kenshin: Kyôto taika-hen,0,2014,138,"Action,Adventure,Drama"
120,Wild,Michael Greyeyes,3.788,Chaske Spencer,1.666,Kate Bosworth,16.088,Phoenix Wilson,1.15,Julian Gopal,0.6,120,52501541,37880356,72.2,14621185,27.8,88.0,75.0,R,Jean-MarcVallée,"ReeseWitherspoon,BrunaPapandrea,BillPohlad",12-3-2014,37700000.0,7.1,127535,movie,Wild,0,2014,115,"Adventure,Biography,Drama"
121,Magic in the Moonlight,Colin Firth,11.544,Emma Stone,35.013,Hamish Linklater,18.497,Marcia Gay Harden,17.603,Jacki Weaver,24.279,121,51029361,10539326,20.7,40490035,79.3,51.0,45.0,PG-13,WoodyAllen,"LettyAronson,StephenTenenbaum,EdwardWalson",7-25-2014,10500000.0,6.5,67331,movie,Magic in the Moonlight,0,2014,97,"Comedy,Drama,Romance"
122,About Last Night,Kevin Hart,14.271,Michael Ealy,11.7,Regina Hall,12.088,Joy Bryant,7.262,Christopher McDonald,9.712,122,50445860,48637684,96.4,1808176,3.6,,,,TonyDiMarco,,,,6.1,23860,movie,About Last Night,0,2014,100,"Comedy,Romance"
123,Whiplash,Miles Teller,12.138,J.K. Simmons,17.78,Paul Reiser,5.909,Melissa Benoist,20.596,Austin Stowell,11.141,123,48982041,13092000,26.7,35890041,73.3,94.0,94.0,R,DamienChazelle,"HelenEstabrook,JasonBlum,MichelLitvak,DavidLancaster",10-10-2014,13200000.0,8.5,801283,movie,Whiplash,0,2014,106,"Drama,Music"
124,Chef,Jon Favreau,18.469,Sofía Vergara,13.43,Emjay Anthony,9.191,John Leguizamo,15.698,Scarlett Johansson,44.256,124,48428048,31424003,64.9,17004045,35.1,45.0,50.0,,RajaKrishnaMenon,,,53.6K,7.3,211233,movie,Chef,0,2014,114,"Adventure,Comedy,Drama"
125,Boyhood,Ellar Coltrane,5.273,Patricia Arquette,12.079,Ethan Hawke,18.937,Lorelei Linklater,7.125,Libby Villari,5.016,125,48137666,25352281,52.7,22785385,47.3,97.0,80.0,R,RichardLinklater,"RichardLinklater,CathleenSutherland",7-18-2014,25400000.0,7.9,349700,movie,Boyhood,0,2014,165,Drama
126,Coming Home,Jane Fonda,9.065,Jon Voight,11.347,Bruce Dern,13.175,Penelope Milford,6.22,Robert Carradine,15.17,126,47587984,377607,0.8,47210377,99.2,,,,W.LayneMcdonald,,,,6.9,19,movie,Coming Home,0,2014,86,"Documentary,Drama"
127,Coming Home,Jane Fonda,9.065,Jon Voight,11.347,Bruce Dern,13.175,Penelope Milford,6.22,Robert Carradine,15.17,127,47587984,377607,0.8,47210377,99.2,,,,W.LayneMcdonald,,,,7.2,6042,movie,Gui lai,0,2014,109,"Drama,Romance"
128,Beauty and the Beast,Paige O'Hara,5.62,Robby Benson,14.18,Richard White,2.212,Jerry Orbach,11.406,David Ogden Stiers,5.66,128,47430624,-,-,47430624,100,71.0,80.0,PG,BillCondon,"DavidHoberman,ToddLieberman",3-17-2017,504000000.0,6.4,20810,movie,La belle et la bête,0,2014,112,"Drama,Family,Fantasy"
129,Nightcrawler,Jake Gyllenhaal,30.587,Rene Russo,19.747,Riz Ahmed,10.28,Bill Paxton,16.77,Kevin Rahm,8.014,129,47398992,32381217,68.3,15017775,31.7,95.0,86.0,R,DanGilroy,"MichelLitvak,JakeGyllenhaal,DavidLancaster,JenniferFox,TonyGilroy",10-31-2014,32400000.0,7.9,518638,movie,Nightcrawler,0,2014,117,"Crime,Drama,Thriller"
130,Earth to Echo,Teo Halm,1.635,Astro,1.562,Resse Hartwig,0.6,Ella Wahlestedt,0.709,Jason Gray-Stanford,13.629,130,45681062,38934842,85.2,6746220,14.8,50.0,47.0,PG,DaveGreen,"RyanKavanaugh,AndrewPanay",7-2-2014,38900000.0,5.7,18961,movie,Earth to Echo,0,2014,91,"Adventure,Family,Sci-Fi"
131,That Awkward Moment,Zac Efron,27.031,Miles Teller,12.138,Michael B. Jordan,17.315,Imogen Poots,19.813,Mackenzie Davis,26.204,131,45640143,26068955,57.1,19571188,42.9,22.0,46.0,R,TomGormican,"JustinNappi,AndrewO'Connor,ScottAversano,KevinTuren",1-31-2014,26000000.0,6.1,102037,movie,That Awkward Moment,0,2014,94,"Comedy,Romance"
132,Love on the Cloud,AngelaBaby,14.419,Chen He,7.261,Zhang Luyi,1.421,Cao Lu,0.6,王姬,2.587,132,45386560,271734,0.6,45114826,99.4,,69.0,,ChangweiGu,,,,4.1,181,movie,Wei ai zhi jian ru jia jing,0,2014,135,Comedy
133,The Great Hypnotist,Xu Zheng,5.688,Karen Mok,7.917,Lu Zhong,3.441,David Wang,2.563,Hu Jing,5.209,133,44077818,-,-,44077818,100,,,,,,,,6.9,2715,movie,Cui mian da shi,0,2014,104,"Drama,Mystery,Thriller"
134,Kick,Aaron Taylor-Johnson,14.255,Chloë Grace Moretz,56.69,Nicolas Cage,31.357,Christopher Mintz-Plasse,9.593,Mark Strong,25.911,134,43996483,2472695,5.6,41523788,94.4,46.0,50.0,,SajidNadiadwala,SajidNadiadwala,7-25-2014,2500000.0,5.4,28856,movie,Kick,0,2014,146,"Action,Comedy,Crime"
135,Asterix and Obelix: Mansion of the Gods,Roger Carel,2.854,Alexandre Astier,1.866,Lionnel Astier,4.753,Serge Papagalli,0.6,François Morel,2.824,135,42830578,-,-,42830578,100,71.0,63.0,,"LouisClichy,AlexandreAstier","ThomasValentin,PhilippeBony,JanGoossen",,,6.9,13411,movie,Astérix: Le domaine des dieux,0,2014,85,"Adventure,Animation,Comedy"
136,Thermae Romae II,Hiroshi Abe,12.72,Aya Ueto,3.613,Kazuki Kitamura,9.654,Riki Takeuchi,3.739,Kai Shishido,2.353,136,42473163,-,-,42473163,100,,40.0,,HidekiTakeuchi,,,,6.1,722,movie,Terumae romae II,0,2014,112,Comedy
137,Bang Bang,Nicole Fahel,0.6,Lucas Mogerley,0.6,Jordan Knapp,0.6,Antonia Morais,0.781,Marlon Samuda,0.6,137,42045981,2546172,6.1,39499809,93.9,14.0,53.0,,SiddharthAnand,PrashantShah,10-2-2014,2500000.0,5.6,23532,movie,Bang Bang,0,2014,153,"Action,Adventure,Comedy"
138,Detective Conan: The Sniper from Another Dimension,Minami Takayama,14.042,Wakana Yamazaki,5.046,Rikiya Koyama,11.036,Kappei Yamaguchi,12.178,Megumi Hayashibara,10.214,138,42028116,-,-,42028116,100,,70.0,,KobunShizuno,MichihikoSuwa,,,6.8,1262,movie,Meitantei Conan: Ijigen no sunaipâ,0,2014,110,"Action,Adventure,Animation"
139,Rurouni Kenshin: The Legend Ends,Takeru Satoh,14.844,Emi Takei,14.032,Munetaka Aoki,6.912,Yu Aoi,11.711,Kaito Oyagi,1.578,139,41900000,-,-,41900000,100,,80.0,,KeishiOhtomo,SatoshiFukushima,,,7.5,12653,movie,Rurôni Kenshin: Densetsu no saigo-hen,0,2014,134,"Action,Adventure,Drama"
140,"As Above, So Below",Perdita Weeks,21.463,Ben Feldman,12.499,Edwin Hodge,11.033,François Civil,3.137,Marion Lambert,3.093,140,41898409,21321100,50.9,20577309,49.1,26.0,40.0,R,JohnErickDowdle,"ThomasTull,JonJashni,DrewDowdle,PatrickAiello",8-29-2014,21200000.0,6.2,89357,movie,"As Above, So Below",0,2014,93,"Horror,Mystery,Thriller"
141,This Is Where I Leave You,Jason Bateman,15.545,Tina Fey,7.139,Jane Fonda,10.216,Adam Driver,18.735,Rose Byrne,25.865,141,41296320,34296320,83,7000000,17,44.0,59.0,R,ShawnLevy,"PaulaWeinstein,ShawnLevy,JeffLevine",9-19-2014,34300000.0,6.6,78959,movie,This Is Where I Leave You,0,2014,103,"Comedy,Drama"
142,Boonie Bears: To the Rescue,Zhang Bingjun,0.6,Tan Xiao,1.4,张伟,1.025,,,,,142,40163675,-,-,40163675,100,,,,"LeonDing,FuyuanLiu","MingLi,FuyuanLiu",,,4.7,230,movie,"Boonie Bears, to the Rescue!",0,2014,95,"Action,Adventure,Animation"
143,The November Man,Pierce Brosnan,33.579,Luke Bracey,20.023,Olga Kurylenko,29.352,Bill Smitrovich,11.361,Amila Terzimehic,7.336,143,39661919,25018119,63.1,14643800,36.9,36.0,46.0,R,RogerDonaldson,"BeauSt.Clair,SriramDas",8-27-2014,25000000.0,6.3,67306,movie,The November Man,0,2014,108,"Action,Thriller"
144,Recep Ivedik 4,Şahan Gökbakar,8.106,İrfan Kangı,1.63,Cem Korkmaz,1.4,Barış Bulut,2.475,Ece İncebay,1.046,144,39477906,-,-,39477906,100,,47.0,,ToganGökbakar,"EmrahCoban,SahanGökbakar",,,3.8,16514,movie,Recep Ivedik 4,0,2014,117,Comedy
145,Sin City: A Dame to Kill For,Mickey Rourke,18.812,Jessica Alba,11.476,Bruce Willis,25.856,Josh Brolin,39.186,Joseph Gordon-Levitt,20.585,145,39407616,13757804,34.9,25649812,65.1,42.0,44.0,R,"RobertRodriguez,FrankMiller","RobertRodriguez,AaronKaufman,StephenL'Heureux,AlexanderRodyansky,MarkC.Manuel",8-22-2014,13800000.0,6.5,159822,movie,Sin City: A Dame to Kill For,0,2014,102,"Action,Crime,Thriller"
146,The Gambler,Mark Wahlberg,49.465,John Goodman,20.197,Brie Larson,26.14,Michael Kenneth Williams,8.053,George Kennedy,5.331,146,39280992,33680992,85.7,5600000,14.3,,,,TomEmmatty,,,,6.0,69721,movie,The Gambler,0,2014,111,"Crime,Drama,Thriller"
147,Samba,Omar Sy,11.458,Charlotte Gainsbourg,19.265,Tahar Rahim,6.411,Izïa Higelin,2.461,Issaka Sawadogo,0.666,147,39178695,151530,0.4,39027165,99.6,61.0,54.0,R,"EricToledano,OlivierNakache","NicolasDuval-Adassovsky,YannZenou,LaurentZeitoun",7-24-2015,149.8K,6.7,16302,movie,Samba,0,2014,118,"Comedy,Drama,Romance"
148,Women Who Flirt,Zhou Xun,12.814,Huang Xiaoming,10.146,Sonia Sui,6.444,Xie Yi-lin,3.5,Choenyi Tsering,1.442,148,39156132,375495,1,38780637,99,40.0,48.0,,Ho-CheungPang,,11-26-2014,141.0K,5.9,854,movie,Sa jiao nu ren zui hao ming,0,2014,97,Comedy
149,The Best of Me,Michelle Monaghan,23.375,James Marsden,19.282,Luke Bracey,18.742,Liana Liberato,15.611,Gerald McRaney,12.632,149,38609668,26766213,69.3,11843455,30.7,,0.0,,RoserAguilar,,,,6.7,70830,movie,The Best of Me,0,2014,118,"Drama,Romance"
