Movie Title,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,Score_Rotten,Score_Rotten_Audience,Rating,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Release-Date,Release-Year,Release-Month,Release-DOM,Revenue-Worldwide,Profit,Label
Flight,27.561,7.3,346310,138,77,75,3,27,87.875,16.549,6.5374,23.1206,0.3667905824,31000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-11-02,2012,11,2,161772375,4.21846371,0
Madagascar 3: Europe's Most Wanted,83.339,6.8,176542,95,78,72,1,10,45,,1.6165,18.143,0.7717391304,145000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-06-08,2012,6,8,746921274,4.1511812,0
Life of Pi,49.965,7.9,614380,127,86,84,1,32,46.375,6.644,3.289333333,3.0406,0.6591511936,120000000,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-21,2012,11,21,609016565,4.075138042,0
The Lorax,48.849,6.4,109088,86,,83,2,11,41.125,2.277,,16.1454,0.6706989247,70000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-02,2012,3,2,348840316,3.983433086,0
21 Jump Street,65.443,7.2,543873,109,85,82,3,18,41.5,,8.662,19.1252,0.5880483153,42000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-16,2012,3,16,201585328,3.799650667,0
Parental Guidance,19.996,6,25798,105,18,59,1,98,31.25,3.44,8.882333333,14.706,0.7292576419,25000000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-25,2012,12,25,119772232,3.79088928,0
American Reunion,86.952,6.7,211664,113,45,63,3,54,38,,1.66075,12.2834,0.5088757396,50000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-04-06,2012,4,6,234989584,3.69979168,0
Rowdy Rathore,7.102,5.9,22272,140,50,55,2,,34.25,2.714,1.127,2.5174,0.6476608187,6700000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-06-01,2012,6,1,31000000,3.626865672,0
Journey 2: The Mysterious Island,189.7,5.7,102365,94,45,59,1,26,72,3.815,1.829,17.4228,0.6728837877,79000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-10,2012,2,10,355692760,3.50244,0
Bol Bachchan,4.11,5.6,8921,155,71,51,1,,26.125,3.007,2.2565,4.1486,0.7199017199,6600000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-06,2012,7,6,28775262,3.359888182,0
The Dark Knight Rises,178.797,8.4,1640861,164,87,90,2,2,31,15.857,11.85933333,33.147,0.5056179775,250000000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-20,2012,7,20,1081041287,3.324165148,0
To Rome with Love,22.433,6.3,87457,112,46,40,3,129,72.375,13.842,1.2875,13.8684,0.9722108705,17000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2012-06-22,2012,6,22,73244881,3.308522412,0
Moonrise Kingdom,18.205,7.8,342429,94,93,86,2,73,80.125,11.936,4.12175,17.23,0.7436517533,16000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-05-25,2012,5,25,68263166,3.266447875,0
Step Up Revolution,36.954,6.4,55826,99,41,68,2,95,54.125,3.738,2.56875,7.731,0.6536231884,33000000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2012-07-27,2012,7,27,140470746,3.256689273,0
Django Unchained,85.279,8.5,1484835,165,86,92,3,39,34.875,35.032,1.572333333,25.928,0.5003641661,100000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-12-25,2012,12,25,425368238,3.25368238,0
The Hobbit: An Unexpected Journey,145.107,7.8,800714,169,64,83,2,8,41.125,14.177,5.736,12.5712,0.6846011132,250000000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-14,2012,12,14,1021103568,3.084414272,0
The Lucky One,25.489,6.5,107097,101,20,67,2,50,51.625,1.943,4.2235,15.4966,0.8638573744,25000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2012-04-20,2012,4,20,99357138,2.97428552,0
Contraband,76.502,6.4,121435,109,51,57,3,40,37.375,7.521,13.4754,22.7404,0.4301675978,25000000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-13,2012,1,13,96262212,2.85048848,0
Hope Springs,28.392,6.3,42442,100,75,55,2,47,42.25,2.232,1.682,17.2834,0.8913793103,30000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-08-08,2012,8,8,114281051,2.809368367,0
Resident Evil: Retribution,12.133,5.3,140181,95,28,51,3,81,45.875,12.24,4.066,19.6634,-0.8298926507,65000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-09-14,2012,9,14,240159255,2.694757769,0
Jack Reacher,176.205,7,332040,130,63,67,2,70,54.25,8.616,11.743,17.1986,0.6145833333,60000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2012-12-21,2012,12,21,218340595,2.639009917,0
The Amazing Spider-Man,341.221,7,634606,136,72,77,2,6,74.125,7.358,4.107333333,30.6258,0.9791499599,215000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-07-03,2012,7,3,757930663,2.525258898,0
Diary of a Wimpy Kid: Dog Days,30.439,6.3,25273,94,52,63,1,67,41.75,3.647,2.6065,20.4726,-0.2525334414,22000000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-08-03,2012,8,3,77229695,2.510440682,0
Madea's Witness Protection,14.699,4.9,10799,114,19,66,2,42,41.25,6.343,2.649666667,10.8264,0.6349079263,20000000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-06-29,2012,6,29,66899242,2.3449621,0
The Grey,113.738,6.8,250058,117,,,3,64,74.125,2.588,10.269,19.4136,59.61214165,25000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-27,2012,1,27,79781695,2.1912678,0
The Expendables 2,75.656,6.6,303407,103,67,67,3,33,52.625,4.522,4.25,31.0966,0.5666666667,100000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-08-17,2012,8,17,314975955,2.14975955,0
Prometheus,147.862,7,596388,124,73,68,3,20,54.75,10.645,7.61,23.8592,0.3507779349,130000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2012-06-08,2012,6,8,403354469,2.102726685,0
Little White Lies,1.4,7.4,42,86,42,64,2,,54.25,12.213,2.824,1.9654,-0.4516874711,17600000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-08-24,2012,8,24,53319615,2.02952358,0
Arbitrage,11.767,6.6,51967,107,87,62,3,153,32.625,0.652,1.804,18.2828,0.4904701398,12000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-09-14,2012,9,14,35485056,1.957088,1
Brave,101.384,7.1,399896,93,78,75,1,7,48.625,,0.629,14.7168,0.8873239437,185000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-06-22,2012,6,22,538983207,1.913422741,1
Polisse,9.978,7.3,14210,127,87,78,2,,74,11.174,2.824,3.7276,57.07898659,7200000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-05-18,2012,5,18,20590872,1.859843333,1
Wreck-It Ralph,150.847,7.7,409346,101,87,86,1,13,36.875,4.319,0.98,11.7872,0.6087308003,165000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-02,2012,11,2,471222889,1.855896297,1
Men in Black 3,111.196,6.8,354548,106,68,70,2,12,45.625,7.28,6.1795,27.3902,0.4393305439,225000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-05-25,2012,5,25,624026776,1.773452338,1
Silent Hill: Revelation,37.241,4.9,62924,95,10,35,3,125,52.25,10.404,1.6635,17.1218,0.3084291188,20000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2012-10-26,2012,10,26,55362705,1.76813525,1
The Dictator,32.514,6.4,297880,83,57,44,3,51,50.5,4.473,4.305285714,17.967,0.5642701525,65000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-05-16,2012,5,16,179379533,1.759685123,1
Part of Me,19.472,5.9,13621,93,75,72,1,112,80.875,,3.6125,5.049,0.437461867,12000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-07-05,2012,7,5,32726956,1.727246333,1
Good Deeds,8.486,5.6,7871,129,12,55,2,96,42.125,3.377,1.664,13.2016,0.2886513158,13200000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-02-24,2012,2,24,35579177,1.695392197,1
The Perks of Being a Wallflower,42.243,8,495624,103,85,89,2,127,72.5,9.003,6.871333333,32.7074,0.5651586766,13000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-09-21,2012,9,21,33400000,1.569230769,1
Killing Them Softly,19.072,6.2,141520,97,74,44,3,134,43.75,2.943,7.5224,16.2416,-0.7764453961,15000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-11-30,2012,11,30,37930465,1.528697667,1
This Is 40,17.042,6.2,137257,134,51,50,3,87,52.75,8.039,4.298666667,22.3732,0.4973544974,35000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-12-21,2012,12,21,88215156,1.520433029,1
Safe House,17.938,6.7,219901,115,53,63,3,21,36.625,7.286,2.586,27.4486,0.7916479569,85000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-02-10,2012,2,10,208076205,1.447955353,1
This Means War,18.845,6.3,184322,103,26,56,2,56,58.625,6.819,12.44275,25.87,-0.4573777585,65000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-02-17,2012,2,17,156974557,1.414993185,1
The Cabin in the Woods,78.795,7,404751,95,92,74,3,82,34.375,5.295,11.677,12.7392,0.2812089356,30000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2012-04-13,2012,4,13,71041255,1.368041833,1
Snow White and the Huntsman,71.139,6.1,285294,127,49,52,2,15,43.5,1.96,2.316,26.9292,0.6253345227,170000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-06-01,2012,6,1,396600000,1.332941176,1
Ghost Rider: Spirit of Vengeance,114.355,4.3,117502,96,18,31,2,63,39.375,,5.58325,18.376,-0.5780556676,57000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-02-17,2012,2,17,132563930,1.325682982,1
Underworld: Awakening,108.513,6.3,152573,88,26,62,3,49,39,,3.48775,16.5108,0.5493395493,70000000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-01-20,2012,1,20,160112671,1.287323871,1
The Odd Life of Timothy Green,15.054,6.6,46651,105,36,67,1,62,54.375,1.364,1.404666667,12.1254,-0.5150040552,25000000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-08-15,2012,8,15,56012642,1.24050568,1
Seven Psychopaths,20.99,7.2,253157,110,83,71,3,133,47,5.141,4.102,25.7266,0.5369993211,15000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-12,2012,10,12,33035736,1.2023824,1
Mirror Mirror,22.035,5.6,87237,106,50,48,1,44,90,2.572,2.108333333,13.671,0.5972881356,85000000,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-30,2012,3,30,183018522,1.153159082,1
Lawless,56.111,7.2,239282,116,66,74,3,91,75.5,2.142,3.16725,29.02,0.5388888889,26000000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-08-29,2012,8,29,55404159,1.130929192,1
The Bourne Legacy,51.637,6.6,298155,135,55,58,2,24,49.75,4.843,2.93675,21.3266,0.3703703704,130000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-08-10,2012,8,10,276572938,1.127484138,1
Rise of the Guardians,69.913,7.3,170407,97,75,80,1,29,48.5,2.145,0.91,21.5742,0.5943940643,145000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-21,2012,11,21,306941670,1.116839103,1
What to Expect When You're Expecting,13.13,5.7,72367,110,23,47,2,83,42.875,1.216,3.213,14.1596,0.6303939962,40000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-05-18,2012,5,18,84384002,1.10960005,1
Frankenweenie,52.046,6.9,105197,87,87,70,1,97,49.125,14.466,8.0515,12.936,0.6118067979,39000000,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-05,2012,10,5,81493846,1.089585795,1
The Pirates! Band of Misfits,15.762,6.7,47648,88,86,67,1,103,,3.881,2.583,16.8794,0.7907542579,60000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-04-27,2012,4,27,123054041,1.050900683,1
A Dangerous Method,19.31,6.4,102409,99,78,50,3,173,72.625,13.158,2.38,18.7926,-0.7360703812,15000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-11-23,2012,11,23,30519436,1.034629067,1
Wrath of the Titans,108.216,5.7,187568,99,26,49,2,34,41.75,2.168,3.3595,27.6584,0.3565536205,150000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-30,2012,3,30,301970083,1.013133887,2
Savages,15.995,6.5,129004,131,50,54,3,71,42.25,7.534,1.088,15.7904,-0.2625462229,45000000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-06,2012,7,6,82966152,0.8436922667,2
The Three Stooges,75.812,5.1,31447,92,,86,2,75,48.75,1.566,,14.7182,0.2903225806,30000000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-04-13,2012,4,13,54819301,0.8273100333,2
The Five-Year Engagement,22.402,6.2,98010,124,64,51,3,107,32,8.382,6.734,32.9024,0.9430008382,30000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-04-27,2012,4,27,54169363,0.8056454333,2
ParaNorman,54.684,7,100615,92,89,72,1,55,43.5,,0.79,15.3188,0.4533551555,60000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-08-17,2012,8,17,107139399,0.78565665,2
Sparkle,11.39,5.7,6315,116,56,44,2,114,47.75,1.752,1.62775,7.7436,0.7419936852,14000000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-08-17,2012,8,17,24637800,0.7598428571,2
Hitchcock,12.767,6.8,75408,98,60,60,2,169,73.75,1.865,3.5842,23.9748,0.3618233618,15700000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-11-23,2012,11,23,27039669,0.7222719108,2
Abraham Lincoln: Vampire Hunter,175.32,5.9,154677,105,34,50,3,90,48,7.503,7.976333333,20.4444,0.3509192646,69000000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-06-22,2012,6,22,116471580,0.687993913,2
Lockout,83.117,6.1,97798,95,37,46,2,135,55.125,,0.977,15.5446,0.1842105263,20000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2012-04-13,2012,4,13,32948113,0.64740565,2
Dark Shadows,64.657,6.2,261769,113,35,46,2,35,50,14.466,19.07033333,27.2498,0.5489913545,150000000,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-05-11,2012,5,11,245527149,0.63684766,2
Total Recall,77.043,6.2,251367,118,31,47,2,52,41.25,8.172,6.071,30.1714,0.2835820896,125000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-08-03,2012,8,3,198802074,0.590416592,2
Haywire,35.203,5.8,86513,93,80,41,3,121,44.5,4.052,4.44,15.9636,0.2744845361,23000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-01-20,2012,1,20,34513760,0.5005982609,2
Battleship,53.982,5.8,245351,131,34,54,2,43,76.5,12.59,4.362833333,10.9738,0.1937799043,209000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-05-18,2012,5,18,303025485,0.4498827033,2
Safe,29.455,6.5,109351,94,59,59,3,128,95.625,10.648,1.7445,20.6578,0.7913907285,30000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-04-27,2012,4,27,41564670,0.385489,2
Extremely Loud & Incredibly Close,14.7,6.9,101116,129,45,61,2,102,43.25,4.667,0.759,18.7686,0.4216310006,40000000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-12-25,2012,12,25,55247881,0.381197025,2
Kon-Tiki,9.812,7.2,48576,118,,77,2,,59,0.84,1.386,9.9558,89.41798942,16600000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-05,2012,11,5,22842887,0.3760775301,2
Cloud Atlas,30.744,7.4,358552,172,66,66,3,109,39.75,,12.0522,23.4722,0.5263852243,102000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2012-10-26,2012,10,26,130482868,0.2792438039,2
The Raven,48.667,6.4,84650,110,22,46,3,130,54.75,7.18,2.084,21.1372,0.5580110497,26000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2012-04-27,2012,4,27,29699345,0.1422825,2
John Carter,152.264,6.6,268125,132,52,60,2,36,49.625,10.246,4.161666667,19.0598,0.4441340782,250000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-03-09,2012,3,9,284139100,0.1365564,2
Man on a Ledge,42.015,6.6,150614,102,31,52,2,122,50,1.4,2.071,14.8642,0.4838709677,42000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-01-27,2012,1,27,47636031,0.1341912143,2
The Campaign,20.28,6.1,130415,85,,,2,31,41.625,0.6,0.666,17.822,0.4340659341,95000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-08-10,2012,8,10,104907746,0.1042920632,2
The Guilt Trip,12.586,5.8,37054,95,37,39,2,115,46.25,4.434,4.935333333,20.9046,-0.3200325733,40000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-19,2012,12,19,41863726,0.04659315,2
The Watch,70.333,5.7,126171,102,16,39,3,94,80.125,6.734,33.013,14.6266,0.4078282828,68000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-07-27,2012,7,27,68267862,0.003939147059,2
One for the Money,13.127,5.3,42208,91,2,42,2,110,50.375,1.329,0.9085,10.6834,0.5654761905,40000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-27,2012,1,27,38080789,-0.047980275,2
Premium Rush,22.701,6.5,113256,91,74,60,2,117,46.25,8.283,1.176,15.9308,0.2631578947,35000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-08-24,2012,8,24,31083599,-0.1118971714,2
Playing for Keeps,12.643,5.7,30065,105,4,41,2,139,38,8.906,7.110166667,16.3564,0.804563065,35000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2012-12-07,2012,12,7,30962335,-0.1153618571,2
The Master,19.293,7.1,170048,138,84,62,3,131,60.5,6.707,5.021,20.0934,0.4557051736,32000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-09-14,2012,9,14,28258060,-0.116935625,2
Red Tails,85.162,5.9,35314,125,40,58,2,65,42.125,1.99,3.1355,13.443,0.4879559532,58000000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-01-20,2012,1,20,50365498,-0.1316293448,2
That's My Boy,70.096,5.5,98218,116,20,51,3,92,32.75,5.452,10.035,20.558,0.5566101695,70000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-06-15,2012,6,15,58058367,-0.1705947571,2
Dredd,24.515,7.1,268765,95,79,72,3,137,53.25,2.997,2.4964,19.4914,0.4990488269,50000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-09-21,2012,9,21,41037742,-0.17924516,2
Rock of Ages,18.712,5.9,76945,123,43,55,2,89,43.25,5.536,6.4415,16.6508,0.5902061856,75000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-06-15,2012,6,15,59418613,-0.2077518267,2
Red Dawn,61.226,5.3,76455,93,15,51,2,79,56.875,3.236,2.0455,17.9658,0.2951768489,65000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-11-21,2012,11,21,50950296,-0.2161492923,2
Alex Cross,16.078,5.1,33841,101,11,47,2,111,44.625,5.541,2.185666667,11.0854,0.3591806876,45000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-10-19,2012,10,19,34618867,-0.2306918444,2
Wanderlust,29.905,5.6,76062,98,,,2,126,53,,0.6,21.0882,0.5652717052,35000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-02-24,2012,2,24,24159934,-0.3097161714,2
Big Miracle,16.195,6.5,19547,107,75,64,1,118,47.625,4.099,3.6035,23.255,0.9569151228,40000000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-03,2012,2,3,24719215,-0.382019625,2
A Thousand Words,48.522,5.9,42314,91,0,47,2,123,44,5.781,9.2465,11.1922,0.4648602879,40000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-09,2012,3,9,22044277,-0.448893075,2
Insidious: Chapter 2,75.24,6.6,166843,106,39,57,2,42,30.625,13.692,4.103,21.0288,0.2813852814,5000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2013-09-13,2013,9,13,161919318,31.3838636,0
The Purge,80.178,5.7,218517,85,39,36,3,57,40,11.812,6.1794,15.198,0.1064150943,3000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2013-06-07,2013,6,7,89328627,28.776209,0
You're Next,27.65,6.6,96707,95,79,60,3,118,31.375,7.81,1.9955,4.3282,0.4736297828,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013-08-23,2013,8,23,26895481,25.895481,0
The Conjuring,217.954,7.5,488753,112,86,83,3,18,35.125,13.692,1.948666667,20.3126,0.1041990669,13000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2013-07-19,2013,7,19,319494638,23.57651062,0
A Haunted House,104.676,5,46288,86,9,51,3,81,45.875,0.6,5.5595,8.9538,-0.5367521368,2500000,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2013-01-11,2013,1,11,60159584,23.0638336,0
Kevin Hart: Let Me Explain,9.831,6.7,8993,75,61,72,3,90,34.125,,0.84,3.8686,0.5259082787,2500000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-03,2013,7,3,32318051,11.9272204,0
Despicable Me 2,108.782,7.3,389969,98,75,85,1,3,55.125,,4.2655,18.7008,0.6214559387,76000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-03,2013,7,3,970766005,11.77323691,0
The Terror Live,8.612,7.1,6928,97,,73,2,,32,1.176,,6.727,-0.4359637775,3120000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013-08-09,2013,8,9,35659824,10.42943077,0
Dallas Buyers Club,18.039,8,475182,117,92,91,3,131,37.125,2.732,1.419,28.3556,0.5011583012,5000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-11-01,2013,11,1,55736588,10.1473176,0
Jackass Presents: Bad Grandpa,54.686,6.5,93928,92,61,60,3,32,49.25,8.161,13.75825,15.1676,-0.9447115385,15000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-25,2013,10,25,151831537,9.122102467,0
Mama,62.22,6.2,178036,100,63,55,2,48,67.375,5.146,2.076,11.6712,0.185110664,15000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2013-01-18,2013,1,18,146497771,8.766518067,0
12 Years a Slave,36.994,8.1,682710,134,95,90,3,83,38,16.649,8.820714286,26.7784,0.4750512645,20000000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013-10-18,2013,10,18,187733202,8.3866601,0
Frozen,149.603,7.5,608533,102,90,85,1,6,59,,1.2158,13.0396,0.40436457,150000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-11-22,2013,11,22,1280802282,7.53868188,0
Philomena,14.031,7.6,99015,98,91,89,2,126,69.5,5.458,5.176333333,8.0556,0.5536423841,12000000,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-11-22,2013,11,22,100129872,7.344156,0
